district,state,district_census_code,state_census_code,total,rural,urban
Kupwara,Jammu & Kashmir,1,1,33.5,34.9,
Badgam,Jammu & Kashmir,2,1,25.2,25.9,
Leh(Ladakh),Jammu & Kashmir,3,1,23.3,22.9,24.3
Kargil,Jammu & Kashmir,4,1,32.1,32.8,
Punch,Jammu & Kashmir,5,1,32.4,32.1,
Rajouri,Jammu & Kashmir,6,1,32.3,32.8,
Kathua,Jammu & Kashmir,7,1,24.2,25,
Baramula,Jammu & Kashmir,8,1,26,26.5,
Bandipore,Jammu & Kashmir,9,1,29.2,29.9,
Srinagar,Jammu & Kashmir,10,1,22.1,,22
Ganderbal,Jammu & Kashmir,11,1,27.1,27.7,
Pulwama,Jammu & Kashmir,12,1,24,24.2,
Shupiyan,Jammu & Kashmir,13,1,27.8,28.1,
Anantnag,Jammu & Kashmir,14,1,26.1,26.6,
Kulgam,Jammu & Kashmir,15,1,27.8,28.3,
Doda,Jammu & Kashmir,16,1,34.6,35,
Ramban,Jammu & Kashmir,17,1,38.2,38.6,
Kishtwar,Jammu & Kashmir,18,1,30.8,31.3,
Udhampur,Jammu & Kashmir,19,1,28.6,29.4,
Reasi,Jammu & Kashmir,20,1,31.4,31.3,
Jammu,Jammu & Kashmir,21,1,24.5,26.2,22.6
Samba,Jammu & Kashmir,22,1,26.8,27,
Chamba,Himachal Pradesh,23,2,27.5,27.7,
Kangra,Himachal Pradesh,24,2,23.8,24.1,
Lahul and Spiti,Himachal Pradesh,25,2,19,19,
Kullu,Himachal Pradesh,26,2,23.3,23.2,
Mandi,Himachal Pradesh,27,2,25,25.3,
Hamirpur,Himachal Pradesh,28,2,24.6,24.9,
Una,Himachal Pradesh,29,2,25.7,26.3,
Bilaspur,Himachal Pradesh,30,2,25.8,25.7,
Solan,Himachal Pradesh,31,2,25.7,26.4,
Sirmaur,Himachal Pradesh,32,2,25.9,26.1,
Shimla,Himachal Pradesh,33,2,21.8,22.9,
Kinnaur,Himachal Pradesh,34,2,21.6,21.6,
Gurdaspur,Punjab,35,3,23.1,23.1,
Kapurthala,Punjab,36,3,22.4,22.7,21.8
Jalandhar,Punjab,37,3,20,19.9,20
Hoshiarpur,Punjab,38,3,22.7,22.5,
Sahid Bhagat Singh Nagar,Punjab,39,3,22.3,22.3,22.2
Fatehgarh Sahib,Punjab,40,3,21.3,20.9,22
Ludhiana,Punjab,41,3,23,20.7,24.5
Moga,Punjab,42,3,23.3,24.3,
Firozpur,Punjab,43,3,26,26.6,
Muktsar,Punjab,44,3,23.4,24.6,
Faridkot,Punjab,45,3,23,23.1,22.6
Bathinda,Punjab,46,3,22.6,21.5,24.1
Mansa,Punjab,47,3,23.2,22.2,
Patiala,Punjab,48,3,22.6,24.1,20.8
Amritsar,Punjab,49,3,26.3,27.4,25.4
Tarn Taran,Punjab,50,3,25.5,26.4,
Rup Nagar,Punjab,51,3,23.3,22.8,
Sahibzada Ajit Singh Nagar,Punjab,52,3,24.7,25.9,23.7
Sangrur,Punjab,53,3,21.7,21.1,
Barnala,Punjab,54,3,21.5,21,22.5
Uttarkashi,Uttarakhand,56,5,29.7,30,
Chamoli,Uttarakhand,57,5,29.8,28.8,
Rudraprayag,Uttarakhand,58,5,28.9,28.8,
Tehri Garhwal,Uttarakhand,59,5,29.3,29,
Dehradun,Uttarakhand,60,5,24.1,27.1,22.3
Garhwal,Uttarakhand,61,5,27.3,27,
Pithoragarh,Uttarakhand,62,5,27.2,26.2,
Bageshwar,Uttarakhand,63,5,29.5,29.5,
Almora,Uttarakhand,64,5,28.8,29.4,
Champawat,Uttarakhand,65,5,31.2,31.5,
Nainital,Uttarakhand,66,5,28.8,31.5,25
Udham Singh Nagar,Uttarakhand,67,5,31.1,30.8,31.5
Hardwar,Uttarakhand,68,5,31.9,33.8,29.3
Panchkula,Haryana,69,6,22.4,25,20.7
Ambala,Haryana,70,6,22.8,23.6,21.9
Yamunanagar,Haryana,71,6,24,24.8,22.7
Kurukshetra,Haryana,72,6,24,25.4,
Kaithal,Haryana,73,6,27.1,27.9,
Karnal,Haryana,74,6,25.7,26.3,24.5
Panipat,Haryana,75,6,27.7,26.8,28.7
Sonipat,Haryana,76,6,25.8,25.8,25.8
Jind,Haryana,77,6,27.5,27.3,
Fatehabad,Haryana,78,6,25.5,26.2,
Sirsa,Haryana,79,6,27,27.7,
Hisar,Haryana,80,6,25.6,27.1,22.3
Bhiwani,Haryana,81,6,27.9,28,
Rohtak,Haryana,82,6,28.4,28.5,28.2
Jhajjar,Haryana,83,6,27.2,27.2,
Mahendragarh,Haryana,84,6,23.6,23,
Rewari,Haryana,85,6,25.6,24.9,
Gurgaon,Haryana,86,6,30.2,27.7,31
Mewat,Haryana,87,6,43.9,45.4,
Faridabad,Haryana,88,6,31.1,,30.8
Palwal,Haryana,89,6,33.5,34.7,
North West,NCT Delhi,90,7,26.4,,26.5
