district,state,district_census_code,state_census_code,total,rural,urban
Kupwara,Jammu & Kashmir,1,1,88.9,89.3,
Badgam,Jammu & Kashmir,2,1,97.7,97.3,
Leh(Ladakh),Jammu & Kashmir,3,1,89.8,-88.1,-92
Kargil,Jammu & Kashmir,4,1,89.7,87,
Punch,Jammu & Kashmir,5,1,91.9,91.4,
Rajouri,Jammu & Kashmir,6,1,65.9,65.4,
Kathua,Jammu & Kashmir,7,1,94.3,93.8,
Baramula,Jammu & Kashmir,8,1,93,93,
Bandipore,Jammu & Kashmir,9,1,75.7,82.4,
Srinagar,Jammu & Kashmir,10,1,-96.7,,-96.6
Ganderbal,Jammu & Kashmir,11,1,91.1,89.9,
Pulwama,Jammu & Kashmir,12,1,94.2,93.9,
Shupiyan,Jammu & Kashmir,13,1,82.1,80.7,
Anantnag,Jammu & Kashmir,14,1,88.9,84.9,
Kulgam,Jammu & Kashmir,15,1,94.5,93.6,
Doda,Jammu & Kashmir,16,1,67.7,65.1,
Ramban,Jammu & Kashmir,17,1,76.1,75.7,
Kishtwar,Jammu & Kashmir,18,1,88.5,87.1,
Udhampur,Jammu & Kashmir,19,1,96,95.6,
Reasi,Jammu & Kashmir,20,1,84.4,84.1,
Jammu,Jammu & Kashmir,21,1,-92.2,*,-89.6
Samba,Jammu & Kashmir,22,1,76.2,77.4,
Chamba,Himachal Pradesh,23,2,82.3,82,
Kangra,Himachal Pradesh,24,2,-85.2,-85.2,
Lahul and Spiti,Himachal Pradesh,25,2,-76.3,-76.3,
Kullu,Himachal Pradesh,26,2,85.8,-89.2,
Mandi,Himachal Pradesh,27,2,87.4,90.5,
Hamirpur,Himachal Pradesh,28,2,74.2,-74.3,
Una,Himachal Pradesh,29,2,79.4,78.7,
Bilaspur,Himachal Pradesh,30,2,-81.3,-82.2,
Solan,Himachal Pradesh,31,2,-87.5,-89.3,
Sirmaur,Himachal Pradesh,32,2,90.9,92.6,
Shimla,Himachal Pradesh,33,2,-91.8,-91.2,
Kinnaur,Himachal Pradesh,34,2,-96.3,-96.3,
Gurdaspur,Punjab,35,3,94.9,-100,
Kapurthala,Punjab,36,3,-100,*,-100
Jalandhar,Punjab,37,3,-96.1,*,-93.6
Hoshiarpur,Punjab,38,3,-95.3,-94.7,
Sahid Bhagat Singh Nagar,Punjab,39,3,-94.1,-93.2,*
Fatehgarh Sahib,Punjab,40,3,91.8,-91.3,-92.7
Ludhiana,Punjab,41,3,-88.1,*,*
Moga,Punjab,42,3,100,-100,
Firozpur,Punjab,43,3,92.3,-89,
Muktsar,Punjab,44,3,98.3,-97.6,
Faridkot,Punjab,45,3,100,-100,-100
Bathinda,Punjab,46,3,-92.6,*,*
Mansa,Punjab,47,3,93.6,-95.6,
Patiala,Punjab,48,3,98.9,-100,-98.1
Amritsar,Punjab,49,3,96.8,-97.5,*
Tarn Taran,Punjab,50,3,98.2,98,
Rup Nagar,Punjab,51,3,-97.4,-100,
Sahibzada Ajit Singh Nagar,Punjab,52,3,94.4,-92.5,-95.6
Sangrur,Punjab,53,3,85.5,-82.5,
Barnala,Punjab,54,3,-98.7,*,*
Uttarkashi,Uttarakhand,56,5,86.1,85.7,
Chamoli,Uttarakhand,57,5,76.4,72.8,
Rudraprayag,Uttarakhand,58,5,85.7,85,
Tehri Garhwal,Uttarakhand,59,5,85.4,85.1,
Dehradun,Uttarakhand,60,5,85.8,88.1,-82.6
Garhwal,Uttarakhand,61,5,78.2,-79.7,
Pithoragarh,Uttarakhand,62,5,-89.9,-88,
Bageshwar,Uttarakhand,63,5,89.6,89.3,
Almora,Uttarakhand,64,5,83.7,-82.2,
Champawat,Uttarakhand,65,5,92,91.9,
Nainital,Uttarakhand,66,5,76.2,69.4,87.1
Udham Singh Nagar,Uttarakhand,67,5,75.8,73.5,78.6
Hardwar,Uttarakhand,68,5,75,74,76.7
Panchkula,Haryana,69,6,-100,-100,*
Ambala,Haryana,70,6,100,-100,*
Yamunanagar,Haryana,71,6,-94.7,*,*
Kurukshetra,Haryana,72,6,95.8,100,
Kaithal,Haryana,73,6,94.5,92.7,
Karnal,Haryana,74,6,97.9,-98.1,-97.5
Panipat,Haryana,75,6,-89.2,*,-88.1
Sonipat,Haryana,76,6,79.2,-86.5,-65.5
Jind,Haryana,77,6,93.7,92.3,
Fatehabad,Haryana,78,6,97,97.6,
Sirsa,Haryana,79,6,88.9,92,
Hisar,Haryana,80,6,90.5,-94.5,*
Bhiwani,Haryana,81,6,86.7,86.6,
Rohtak,Haryana,82,6,81.2,83.8,-76
Jhajjar,Haryana,83,6,76.9,-80.4,
Mahendragarh,Haryana,84,6,90.1,91,
Rewari,Haryana,85,6,61.4,-68.9,
Gurgaon,Haryana,86,6,43.3,-35.7,-45.5
Mewat,Haryana,87,6,23.8,24,
Faridabad,Haryana,88,6,67.6,,-69.5
Palwal,Haryana,89,6,47.7,48.2,
North West,NCT Delhi,90,7,-83.5,,-83.5
North,NCT Delhi,91,7,-62.7,,-62.1
North East,NCT Delhi,92,7,73.4,,73.4
East,NCT Delhi,93,7,-75.1,,-75.1
New Delhi,NCT Delhi,94,7,*,,*
Central,NCT Delhi,95,7,-79.6,,-79.6
West,NCT Delhi,96,7,*,,*
South West,NCT Delhi,97,7,-91.5,,-92.7
South,NCT Delhi,98,7,-92.1,,-92.1
Ganganagar,Rajasthan,99,8,90.9,92.6,
Hanumangarh,Rajasthan,100,8,84.2,83.7,
Bikaner,Rajasthan,101,8,69.9,68.4,73.1
Churu,Rajasthan,102,8,79.6,79.2,
Jhunjhunun,Rajasthan,103,8,82.5,85.9,
Alwar,Rajasthan,104,8,69.3,68.6,
Bharatpur,Rajasthan,105,8,60.7,57.6,
Dhaulpur,Rajasthan,106,8,69.9,71.6,
Karauli,Rajasthan,107,8,66.4,66.7,
Sawai Madhopur,Rajasthan,108,8,62.9,62.5,
Dausa,Rajasthan,109,8,81.4,80.2,
Jaipur,Rajasthan,110,8,76.9,79.2,75.3
Sikar,Rajasthan,111,8,69.1,71.9,
Nagaur,Rajasthan,112,8,62.8,64.2,
Jodhpur,Rajasthan,113,8,63.1,56,78.1
Jaisalmer,Rajasthan,114,8,55,56.1,
Barmer,Rajasthan,115,8,51.4,51,
Jalor,Rajasthan,116,8,46.6,45.8,
Sirohi,Rajasthan,117,8,66.2,64,
Pali,Rajasthan,118,8,68.6,66.3,
Ajmer,Rajasthan,119,8,86.2,83.2,92.6
Tonk,Rajasthan,120,8,92.8,90.3,
Bundi,Rajasthan,121,8,75,76.8,
Bhilwara,Rajasthan,122,8,90.7,91.4,
Rajsamand,Rajasthan,123,8,78,76.1,
Dungarpur,Rajasthan,124,8,75.8,75.2,
Banswara,Rajasthan,125,8,70.9,72.1,
Chittaurgarh,Rajasthan,126,8,-57.5,-54.8,
Kota,Rajasthan,127,8,85.3,81.9,87.8
Baran,Rajasthan,128,8,81.1,78.7,
Jhalawar,Rajasthan,129,8,82.3,80.2,
Udaipur,Rajasthan,130,8,63.8,58.6,
Pratapgarh,Rajasthan,131,8,79.3,79.3,
Saharanpur,Uttar Pradesh,132,9,79.7,80.4,78.2
Muzaffarnagar,Uttar Pradesh,133,9,71.4,74.1,
Bijnor,Uttar Pradesh,134,9,80.1,80.4,
Moradabad,Uttar Pradesh,135,9,65.2,64.4,67
Rampur,Uttar Pradesh,136,9,74.2,76.1,
Jyotiba Phule Nagar,Uttar Pradesh,137,9,84.3,85.1,
Meerut,Uttar Pradesh,138,9,70.7,78.2,65.3
Baghpat,Uttar Pradesh,139,9,84.6,89.3,
Ghaziabad,Uttar Pradesh,140,9,76.3,73.2,77.9
Gautam Buddha Nagar,Uttar Pradesh,141,9,76.4,74.7,77.4
Bulandshahr,Uttar Pradesh,142,9,79.7,76.9,
Aligarh,Uttar Pradesh,143,9,79.8,78.8,82.4
Mahamaya Nagar,Uttar Pradesh,144,9,72.8,71.5,
Mathura,Uttar Pradesh,145,9,61.1,64.2,
Agra,Uttar Pradesh,146,9,74.9,79.6,68.7
Firozabad,Uttar Pradesh,147,9,72.9,68.2,81
Mainpuri,Uttar Pradesh,148,9,71.6,74.8,
Budaun,Uttar Pradesh,149,9,60.5,58.2,
Bareilly,Uttar Pradesh,150,9,62.2,60.8,64.9
Pilibhit,Uttar Pradesh,151,9,78.9,79.3,
Shahjahanpur,Uttar Pradesh,152,9,79.5,82.7,
Kheri,Uttar Pradesh,153,9,72.9,71.4,
Sitapur,Uttar Pradesh,154,9,54.5,56.4,
Hardoi,Uttar Pradesh,155,9,56.8,54.3,
Unnao,Uttar Pradesh,156,9,63.7,62.5,
Lucknow,Uttar Pradesh,157,9,72.2,79.3,-65
Rae Bareli,Uttar Pradesh,158,9,78.1,81.2,
Farrukhabad,Uttar Pradesh,159,9,59.5,56.5,
Kannauj,Uttar Pradesh,160,9,59,60.3,
Etawah,Uttar Pradesh,161,9,62.8,71.5,
Auraiya,Uttar Pradesh,162,9,57.5,57,
Kanpur Dehat,Uttar Pradesh,163,9,68.5,69.6,
Kanpur Nagar,Uttar Pradesh,164,9,78.3,86.4,-72.8
Jalaun,Uttar Pradesh,165,9,72.6,-72.6,
Jhansi,Uttar Pradesh,166,9,77.7,78.9,75.9
Lalitpur,Uttar Pradesh,167,9,75.7,74.2,
Hamirpur,Uttar Pradesh,168,9,-72.2,-73.8,
Mahoba,Uttar Pradesh,169,9,69.1,75.4,
Banda,Uttar Pradesh,170,9,61.5,-61.1,
Chitrakoot,Uttar Pradesh,171,9,83.3,84.7,
Fatehpur,Uttar Pradesh,172,9,68.7,71.9,
Pratapgarh,Uttar Pradesh,173,9,68.5,67.2,
Kaushambi,Uttar Pradesh,174,9,56.9,58.2,
Allahabad,Uttar Pradesh,175,9,65.5,65,
Bara Banki,Uttar Pradesh,176,9,59.4,61.7,
Faizabad,Uttar Pradesh,177,9,68.9,75.9,
Ambedkar Nagar,Uttar Pradesh,178,9,74.6,76.2,
Sultanpur,Uttar Pradesh,179,9,60.8,64,
Bahraich,Uttar Pradesh,180,9,15.4,14.6,
Shrawasti,Uttar Pradesh,181,9,27.4,24.3,
Balrampur,Uttar Pradesh,182,9,18.2,18.1,
Gonda,Uttar Pradesh,183,9,50.4,49.8,
Siddharthnagar,Uttar Pradesh,184,9,47.4,49,
Basti,Uttar Pradesh,185,9,69.4,69.1,
Sant Kabir Nagar,Uttar Pradesh,186,9,59.4,58.1,
Maharajganj,Uttar Pradesh,187,9,68,69.5,
Gorakhpur,Uttar Pradesh,188,9,80.8,80.3,
Kushinagar,Uttar Pradesh,189,9,60.2,58.4,
Deoria,Uttar Pradesh,190,9,75.6,73.6,
Azamgarh,Uttar Pradesh,191,9,65.8,62,
Mau,Uttar Pradesh,192,9,62.9,66.5,
Ballia,Uttar Pradesh,193,9,60.2,58,
Jaunpur,Uttar Pradesh,194,9,65.9,66.7,
Ghazipur,Uttar Pradesh,195,9,60.8,61.8,
Chandauli,Uttar Pradesh,196,9,77.6,75.3,
Varanasi,Uttar Pradesh,197,9,77.1,83,66.2
Sant Ravidas Nagar,Uttar Pradesh,198,9,61.5,67.2,
Mirzapur,Uttar Pradesh,199,9,75.3,74.4,
Sonbhadra,Uttar Pradesh,200,9,69.8,68.2,
Etah,Uttar Pradesh,201,9,62.4,61.9,
Kanshiram Nagar,Uttar Pradesh,202,9,63.9,61.4,
Pashchim Champaran,Bihar,203,10,64.3,64.4,
Purba Champaran,Bihar,204,10,69.2,71.5,
Sheohar,Bihar,205,10,79.5,79.8,
Sitamarhi,Bihar,206,10,79.1,78.4,
Madhubani,Bihar,207,10,68.5,70.1,
Supaul,Bihar,208,10,82.8,83.4,
Araria,Bihar,209,10,75.9,74.8,
Kishanganj,Bihar,210,10,72.6,72.6,
Purnia,Bihar,211,10,85.5,84.6,
Katihar,Bihar,212,10,85.6,85.5,
Madhepura,Bihar,213,10,82.1,82.3,
Saharsa,Bihar,214,10,87.6,87.9,
Darbhanga,Bihar,215,10,72,71.8,
Muzaffarpur,Bihar,216,10,75.8,75.1,
Gopalganj,Bihar,217,10,81.6,82.7,
Siwan,Bihar,218,10,75.7,76.2,
Saran,Bihar,219,10,71.5,70.7,
Vaishali,Bihar,220,10,83.1,83.3,
Samastipur,Bihar,221,10,82.3,83.2,
Begusarai,Bihar,222,10,89,90,
Khagaria,Bihar,223,10,89.3,89.2,
Bhagalpur,Bihar,224,10,88.4,89.5,
Banka,Bihar,225,10,80.2,80.6,
Munger,Bihar,226,10,90.1,88.6,
Lakhisarai,Bihar,227,10,80.1,82,
Sheikhpura,Bihar,228,10,83.5,83.5,
Nalanda,Bihar,229,10,82.8,82.9,
Patna,Bihar,230,10,85.1,83.9,86.8
Bhojpur,Bihar,231,10,86.7,86.3,
Buxar,Bihar,232,10,82.6,81.9,
Kaimur,Bihar,233,10,90.7,91.5,
Rohtas,Bihar,234,10,93.6,92.8,
Aurangabad,Bihar,235,10,95.4,95.1,
Gaya,Bihar,236,10,80.9,82.8,
Nawada,Bihar,237,10,82.6,82.5,
Jamui,Bihar,238,10,71.7,71.4,
Jehanabad,Bihar,239,10,88.5,87.6,
Arwal,Bihar,240,10,91.1,91.8,
North District,Sikkim,241,11,98,-97.5,
West District,Sikkim,242,11,-94.2,-94.1,
South District,Sikkim,243,11,-97.4,-96.9,
East District,Sikkim,244,11,89.6,-93.6,-85.5
Tawang,Arunachal Pradesh,245,12,-38.8,-37.3,
West Kameng,Arunachal Pradesh,246,12,43.6,-38.7,
East Kameng,Arunachal Pradesh,247,12,17.4,11.2,
Papumpare,Arunachal Pradesh,248,12,59.4,53.8,-63.6
