district,state,district_census_code,state_census_code,total,rural,urban
Kupwara,Jammu & Kashmir,1,1,2.1,2.3,
Badgam,Jammu & Kashmir,2,1,1.5,1.1,
Leh(Ladakh),Jammu & Kashmir,3,1,1.5,1.5,1.4
Kargil,Jammu & Kashmir,4,1,1.1,1.3,
Punch,Jammu & Kashmir,5,1,1.4,1.1,
Rajouri,Jammu & Kashmir,6,1,2.2,1.7,
Kathua,Jammu & Kashmir,7,1,0.9,0.7,
Baramula,Jammu & Kashmir,8,1,1.7,2.1,
Bandipore,Jammu & Kashmir,9,1,1.6,1.5,
Srinagar,Jammu & Kashmir,10,1,1.1,,1.1
Ganderbal,Jammu & Kashmir,11,1,2.5,2.2,
Pulwama,Jammu & Kashmir,12,1,3.1,3.3,
Shupiyan,Jammu & Kashmir,13,1,2.6,2.3,
Anantnag,Jammu & Kashmir,14,1,2.4,2.8,
Kulgam,Jammu & Kashmir,15,1,2.7,2.7,
Doda,Jammu & Kashmir,16,1,2.2,2.2,
Ramban,Jammu & Kashmir,17,1,2.3,2.4,
Kishtwar,Jammu & Kashmir,18,1,0.7,0.8,
Udhampur,Jammu & Kashmir,19,1,0.7,0.7,
Reasi,Jammu & Kashmir,20,1,1.4,1.5,
Jammu,Jammu & Kashmir,21,1,2,2.2,1.8
Samba,Jammu & Kashmir,22,1,2.2,2.1,
Chamba,Himachal Pradesh,23,2,0.7,0.6,
Kangra,Himachal Pradesh,24,2,1.7,1.7,
Lahul and Spiti,Himachal Pradesh,25,2,1.4,1.4,
Kullu,Himachal Pradesh,26,2,2.3,2.5,
Mandi,Himachal Pradesh,27,2,1.3,1.5,
Hamirpur,Himachal Pradesh,28,2,2.5,2.5,
Una,Himachal Pradesh,29,2,2.9,2.4,
Bilaspur,Himachal Pradesh,30,2,1.9,2,
Solan,Himachal Pradesh,31,2,1.7,1.7,
Sirmaur,Himachal Pradesh,32,2,2,1.8,
Shimla,Himachal Pradesh,33,2,1.4,1,
Kinnaur,Himachal Pradesh,34,2,2.2,2.2,
Gurdaspur,Punjab,35,3,1.9,1.7,
Kapurthala,Punjab,36,3,1.3,1.3,1.5
Jalandhar,Punjab,37,3,1.6,2.2,1.1
Hoshiarpur,Punjab,38,3,1.7,1.9,
Sahid Bhagat Singh Nagar,Punjab,39,3,1,0.7,2.2
Fatehgarh Sahib,Punjab,40,3,2.4,2.6,2
Ludhiana,Punjab,41,3,1.7,2.6,1.2
Moga,Punjab,42,3,1.8,2.4,
Firozpur,Punjab,43,3,2.1,2.6,
Muktsar,Punjab,44,3,3.6,2.2,
Faridkot,Punjab,45,3,0.7,0.4,1.6
Bathinda,Punjab,46,3,1.6,2,1.2
Mansa,Punjab,47,3,2.3,2.2,
Patiala,Punjab,48,3,2.3,2.6,1.9
Amritsar,Punjab,49,3,1.8,2.4,1.3
Tarn Taran,Punjab,50,3,3.2,3.1,
Rup Nagar,Punjab,51,3,1.2,1.3,
Sahibzada Ajit Singh Nagar,Punjab,52,3,1.9,2,1.8
Sangrur,Punjab,53,3,3,1.7,
Barnala,Punjab,54,3,3.6,4.3,2.2
Uttarkashi,Uttarakhand,56,5,0.9,0.8,
Chamoli,Uttarakhand,57,5,0.5,0.4,
Rudraprayag,Uttarakhand,58,5,1,1.1,
Tehri Garhwal,Uttarakhand,59,5,0.4,0.3,
Dehradun,Uttarakhand,60,5,0.9,1.1,0.9
Garhwal,Uttarakhand,61,5,2.3,1.8,
Pithoragarh,Uttarakhand,62,5,1,1.1,
Bageshwar,Uttarakhand,63,5,0.7,0.7,
Almora,Uttarakhand,64,5,1.2,1,
Champawat,Uttarakhand,65,5,2,1.9,
Nainital,Uttarakhand,66,5,2.1,2,2.2
Udham Singh Nagar,Uttarakhand,67,5,2.8,2.6,3
Hardwar,Uttarakhand,68,5,1.8,1.4,2.3
Panchkula,Haryana,69,6,1.3,1.8,1
Ambala,Haryana,70,6,2,1.5,2.5
Yamunanagar,Haryana,71,6,1.1,0.9,1.4
Kurukshetra,Haryana,72,6,0.8,0.9,
Kaithal,Haryana,73,6,1.1,0.9,
Karnal,Haryana,74,6,0.9,0.6,1.7
Panipat,Haryana,75,6,0.3,0.4,0.2
Sonipat,Haryana,76,6,0.6,0.9,0
Jind,Haryana,77,6,0.4,0.4,
Fatehabad,Haryana,78,6,1.2,0.9,
Sirsa,Haryana,79,6,1.5,1.3,
Hisar,Haryana,80,6,0.5,0.2,1.2
Bhiwani,Haryana,81,6,1.1,0.5,
Rohtak,Haryana,82,6,1.5,1.2,2
Jhajjar,Haryana,83,6,1.2,1.2,
Mahendragarh,Haryana,84,6,1.3,1.2,
Rewari,Haryana,85,6,1.4,0.9,
Gurgaon,Haryana,86,6,0.8,0.8,0.9
Mewat,Haryana,87,6,1.3,0.6,
Faridabad,Haryana,88,6,2.1,,2.2
Palwal,Haryana,89,6,0.8,0.8,
North West,NCT Delhi,90,7,1.5,,1.5
North,NCT Delhi,91,7,0.6,,0.6
North East,NCT Delhi,92,7,0.6,,0.6
East,NCT Delhi,93,7,1.5,,1.5
New Delhi,NCT Delhi,94,7,0.2,,0.2
Central,NCT Delhi,95,7,1,,1
West,NCT Delhi,96,7,1.5,,1.5
South West,NCT Delhi,97,7,0.3,,0.3
South,NCT Delhi,98,7,1,,1
Ganganagar,Rajasthan,99,8,1.5,1.6,
Hanumangarh,Rajasthan,100,8,0.9,1,
Bikaner,Rajasthan,101,8,0.5,0.3,0.6
Churu,Rajasthan,102,8,0.4,0.3,
Jhunjhunun,Rajasthan,103,8,0.8,0.6,
Alwar,Rajasthan,104,8,0.9,0.9,
Bharatpur,Rajasthan,105,8,1.6,1.3,
Dhaulpur,Rajasthan,106,8,0.8,0.6,
Karauli,Rajasthan,107,8,0.7,0.5,
Sawai Madhopur,Rajasthan,108,8,1.1,0.7,
Dausa,Rajasthan,109,8,0.5,0.3,
Jaipur,Rajasthan,110,8,1.8,1.5,2.2
Sikar,Rajasthan,111,8,0.8,0.3,
Nagaur,Rajasthan,112,8,1,1,
Jodhpur,Rajasthan,113,8,0.7,0.7,0.7
Jaisalmer,Rajasthan,114,8,0.1,0.1,
Barmer,Rajasthan,115,8,0.6,0.5,
Jalor,Rajasthan,116,8,0.5,0.6,
Sirohi,Rajasthan,117,8,0.5,0.4,
Pali,Rajasthan,118,8,1.5,1.2,
Ajmer,Rajasthan,119,8,1,0.8,1.3
Tonk,Rajasthan,120,8,0.6,0.4,
Bundi,Rajasthan,121,8,0.6,0.1,
Bhilwara,Rajasthan,122,8,0.4,0.3,
Rajsamand,Rajasthan,123,8,0.5,0.3,
Dungarpur,Rajasthan,124,8,1,0.9,
Banswara,Rajasthan,125,8,0.4,0.4,
Chittaurgarh,Rajasthan,126,8,1.9,1.8,
Kota,Rajasthan,127,8,1.1,0.6,1.5
Baran,Rajasthan,128,8,0.7,0.7,
Jhalawar,Rajasthan,129,8,0.5,0.3,
Udaipur,Rajasthan,130,8,0.6,0.4,
Pratapgarh,Rajasthan,131,8,1,0.8,
Saharanpur,Uttar Pradesh,132,9,1.3,1.2,1.6
Muzaffarnagar,Uttar Pradesh,133,9,1.1,1,
Bijnor,Uttar Pradesh,134,9,1.6,1,
Moradabad,Uttar Pradesh,135,9,1.3,1,1.7
Rampur,Uttar Pradesh,136,9,1,0.9,
Jyotiba Phule Nagar,Uttar Pradesh,137,9,0.3,0.2,
Meerut,Uttar Pradesh,138,9,1.3,1.4,1.3
Baghpat,Uttar Pradesh,139,9,0.8,0.8,
Ghaziabad,Uttar Pradesh,140,9,1.6,1.3,1.7
Gautam Buddha Nagar,Uttar Pradesh,141,9,1.6,0.7,2
Bulandshahr,Uttar Pradesh,142,9,0.6,0.5,
Aligarh,Uttar Pradesh,143,9,1,0.6,1.6
Mahamaya Nagar,Uttar Pradesh,144,9,1.5,1,
Mathura,Uttar Pradesh,145,9,0.8,0.7,
Agra,Uttar Pradesh,146,9,1.1,0.5,1.7
Firozabad,Uttar Pradesh,147,9,0.9,0.3,1.8
Mainpuri,Uttar Pradesh,148,9,0.9,1,
Budaun,Uttar Pradesh,149,9,0.6,0.4,
Bareilly,Uttar Pradesh,150,9,0.8,0.6,1
Pilibhit,Uttar Pradesh,151,9,1.5,1.6,
Shahjahanpur,Uttar Pradesh,152,9,0.9,1,
Kheri,Uttar Pradesh,153,9,1.2,1.2,
Sitapur,Uttar Pradesh,154,9,0.7,0.7,
Hardoi,Uttar Pradesh,155,9,1.3,0.9,
Unnao,Uttar Pradesh,156,9,1,0.9,
Lucknow,Uttar Pradesh,157,9,1.2,0.7,1.4
Rae Bareli,Uttar Pradesh,158,9,1.5,1.5,
Farrukhabad,Uttar Pradesh,159,9,1.7,1.3,
Kannauj,Uttar Pradesh,160,9,0.8,0.8,
Etawah,Uttar Pradesh,161,9,0.8,0.5,
Auraiya,Uttar Pradesh,162,9,0.4,0.4,
Kanpur Dehat,Uttar Pradesh,163,9,0.3,0.3,
Kanpur Nagar,Uttar Pradesh,164,9,0.5,0.6,0.4
Jalaun,Uttar Pradesh,165,9,0.6,0.5,
Jhansi,Uttar Pradesh,166,9,0.6,0.3,1
Lalitpur,Uttar Pradesh,167,9,0.9,0.4,
Hamirpur,Uttar Pradesh,168,9,0.1,0,
Mahoba,Uttar Pradesh,169,9,0.2,0.3,
Banda,Uttar Pradesh,170,9,0.1,0.1,
Chitrakoot,Uttar Pradesh,171,9,0.3,0.2,
Fatehpur,Uttar Pradesh,172,9,0.6,0.5,
Pratapgarh,Uttar Pradesh,173,9,0.4,0.5,
Kaushambi,Uttar Pradesh,174,9,0.4,0.4,
Allahabad,Uttar Pradesh,175,9,0.8,0.8,
Bara Banki,Uttar Pradesh,176,9,1.8,1.8,
Faizabad,Uttar Pradesh,177,9,0.9,0.9,
Ambedkar Nagar,Uttar Pradesh,178,9,1,1.1,
Sultanpur,Uttar Pradesh,179,9,1.2,1.3,
Bahraich,Uttar Pradesh,180,9,2.4,2.6,
Shrawasti,Uttar Pradesh,181,9,2,2,
Balrampur,Uttar Pradesh,182,9,1.8,1.8,
Gonda,Uttar Pradesh,183,9,2.2,2.1,
Siddharthnagar,Uttar Pradesh,184,9,1.8,1.9,
Basti,Uttar Pradesh,185,9,1.6,1.5,
Sant Kabir Nagar,Uttar Pradesh,186,9,1.6,1.7,
Maharajganj,Uttar Pradesh,187,9,2.8,2.6,
Gorakhpur,Uttar Pradesh,188,9,1,1.1,
Kushinagar,Uttar Pradesh,189,9,1.4,1.3,
Deoria,Uttar Pradesh,190,9,1.9,2.2,
Azamgarh,Uttar Pradesh,191,9,1,0.8,
Mau,Uttar Pradesh,192,9,1,1.1,
Ballia,Uttar Pradesh,193,9,1.6,1.6,
Jaunpur,Uttar Pradesh,194,9,0.5,0.4,
Ghazipur,Uttar Pradesh,195,9,1,0.9,
Chandauli,Uttar Pradesh,196,9,1.2,1.1,
Varanasi,Uttar Pradesh,197,9,0.5,0.3,0.8
Sant Ravidas Nagar,Uttar Pradesh,198,9,0.6,0.5,
Mirzapur,Uttar Pradesh,199,9,0.3,0.3,
Sonbhadra,Uttar Pradesh,200,9,0.4,0.3,
Etah,Uttar Pradesh,201,9,1,1,
Kanshiram Nagar,Uttar Pradesh,202,9,0.8,0.6,
Pashchim Champaran,Bihar,203,10,2.1,2.3,
Purba Champaran,Bihar,204,10,1.5,1.4,
Sheohar,Bihar,205,10,0.8,0.7,
Sitamarhi,Bihar,206,10,1.5,1.4,
Madhubani,Bihar,207,10,0.5,0.5,
Supaul,Bihar,208,10,0.6,0.6,
Araria,Bihar,209,10,1.6,1.6,
Kishanganj,Bihar,210,10,1.2,1.2,
Purnia,Bihar,211,10,0.6,0.7,
Katihar,Bihar,212,10,0.5,0.5,
Madhepura,Bihar,213,10,0.9,1,
Saharsa,Bihar,214,10,0.6,0.6,
Darbhanga,Bihar,215,10,0.7,0.7,
Muzaffarpur,Bihar,216,10,1,1.1,
Gopalganj,Bihar,217,10,0.9,0.9,
Siwan,Bihar,218,10,1.6,1.6,
Saran,Bihar,219,10,0.7,0.6,
Vaishali,Bihar,220,10,0.6,0.6,
Samastipur,Bihar,221,10,0.4,0.3,
Begusarai,Bihar,222,10,0.5,0.5,
Khagaria,Bihar,223,10,0.5,0.6,
Bhagalpur,Bihar,224,10,0.8,0.7,
Banka,Bihar,225,10,0.5,0.5,
Munger,Bihar,226,10,0.6,0.7,
Lakhisarai,Bihar,227,10,0.4,0.5,
Sheikhpura,Bihar,228,10,0.6,0.3,
Nalanda,Bihar,229,10,1,1.3,
Patna,Bihar,230,10,0.6,0.7,0.6
Bhojpur,Bihar,231,10,0.7,0.8,
Buxar,Bihar,232,10,1.1,1.2,
Kaimur,Bihar,233,10,0.6,0.6,
Rohtas,Bihar,234,10,1.4,1.4,
Aurangabad,Bihar,235,10,1.2,1.3,
Gaya,Bihar,236,10,0.8,0.8,
Nawada,Bihar,237,10,0.6,0.6,
Jamui,Bihar,238,10,0.4,0.4,
Jehanabad,Bihar,239,10,0.9,1.1,
Arwal,Bihar,240,10,0.8,0.9,
North District,Sikkim,241,11,3.6,3.4,
West District,Sikkim,242,11,1.6,1.6,
South District,Sikkim,243,11,1.9,2,
East District,Sikkim,244,11,4.3,4.7,3.9
Tawang,Arunachal Pradesh,245,12,6.4,5.7,
West Kameng,Arunachal Pradesh,246,12,5.5,5.1,
East Kameng,Arunachal Pradesh,247,12,2.6,2.6,
Papumpare,Arunachal Pradesh,248,12,2.2,1.9,2.4
Upper Subansiri,Arunachal Pradesh,249,12,4.3,4,
