district,state,district_census_code,state_census_code,total,rural,urban
Bijnor,Uttar Pradesh,134,9,24.9,23,
Moradabad,Uttar Pradesh,135,9,44.8,40.7,53.7
Rampur,Uttar Pradesh,136,9,59.4,58.6,
Jyotiba Phule Nagar,Uttar Pradesh,137,9,33.1,30.4,
Meerut,Uttar Pradesh,138,9,47.1,48.6,46.3
Baghpat,Uttar Pradesh,139,9,50.7,53.4,
Ghaziabad,Uttar Pradesh,140,9,39.7,33.3,42.5
Gautam Buddha Nagar,Uttar Pradesh,141,9,51.2,38.9,58.1
Bulandshahr,Uttar Pradesh,142,9,23.1,20.6,
Aligarh,Uttar Pradesh,143,9,28,19.5,46.2
Mahamaya Nagar,Uttar Pradesh,144,9,24.4,21.6,
Mathura,Uttar Pradesh,145,9,27.5,21.2,
Agra,Uttar Pradesh,146,9,37.2,21.3,56.8
Firozabad,Uttar Pradesh,147,9,24.7,18.7,36.1
Mainpuri,Uttar Pradesh,148,9,13.7,11.4,
Budaun,Uttar Pradesh,149,9,12.6,7.3,
Bareilly,Uttar Pradesh,150,9,45.5,40.1,55.5
Pilibhit,Uttar Pradesh,151,9,42.2,38.5,
Shahjahanpur,Uttar Pradesh,152,9,21.6,18.6,
Kheri,Uttar Pradesh,153,9,13.5,13.7,
Sitapur,Uttar Pradesh,154,9,10.2,9.3,
Hardoi,Uttar Pradesh,155,9,10.3,10.3,
Unnao,Uttar Pradesh,156,9,11.8,9.7,
Lucknow,Uttar Pradesh,157,9,51.6,44.9,56.1
Rae Bareli,Uttar Pradesh,158,9,26.5,23.5,
Farrukhabad,Uttar Pradesh,159,9,17.2,12.7,
Kannauj,Uttar Pradesh,160,9,11.4,9.8,
Etawah,Uttar Pradesh,161,9,24.2,22.3,
Auraiya,Uttar Pradesh,162,9,11.7,12.8,
Kanpur Dehat,Uttar Pradesh,163,9,6.9,6.5,
Kanpur Nagar,Uttar Pradesh,164,9,36,18.2,45.7
Jalaun,Uttar Pradesh,165,9,17.1,11.7,
Jhansi,Uttar Pradesh,166,9,39.2,27.2,55.8
Lalitpur,Uttar Pradesh,167,9,27,20.5,
Hamirpur,Uttar Pradesh,168,9,18.1,21.2,
Mahoba,Uttar Pradesh,169,9,23.6,23.4,
Banda,Uttar Pradesh,170,9,6.4,4.5,
Chitrakoot,Uttar Pradesh,171,9,16.3,17.6,
Fatehpur,Uttar Pradesh,172,9,9.6,9.8,
Pratapgarh,Uttar Pradesh,173,9,18.5,17.7,
Kaushambi,Uttar Pradesh,174,9,12.3,11.4,
Allahabad,Uttar Pradesh,175,9,29.7,20.7,
Bara Banki,Uttar Pradesh,176,9,23.6,19.8,
Faizabad,Uttar Pradesh,177,9,20.1,18.8,
Ambedkar Nagar,Uttar Pradesh,178,9,37.3,35.6,
Sultanpur,Uttar Pradesh,179,9,21.8,22,
Bahraich,Uttar Pradesh,180,9,4.3,4,
Shrawasti,Uttar Pradesh,181,9,8.3,7.9,
Balrampur,Uttar Pradesh,182,9,10.8,10,
Gonda,Uttar Pradesh,183,9,13.5,12.9,
Siddharthnagar,Uttar Pradesh,184,9,14.8,14,
Basti,Uttar Pradesh,185,9,19.8,18.4,
Sant Kabir Nagar,Uttar Pradesh,186,9,32.2,29.8,
Maharajganj,Uttar Pradesh,187,9,25.2,25.4,
Gorakhpur,Uttar Pradesh,188,9,35.2,32.6,
Kushinagar,Uttar Pradesh,189,9,25.9,24.6,
Deoria,Uttar Pradesh,190,9,25.6,23.5,
Azamgarh,Uttar Pradesh,191,9,23.7,20,
Mau,Uttar Pradesh,192,9,39,43.1,
Ballia,Uttar Pradesh,193,9,37.7,36.5,
Jaunpur,Uttar Pradesh,194,9,28.3,28.3,
Ghazipur,Uttar Pradesh,195,9,19.2,16.2,
Chandauli,Uttar Pradesh,196,9,25.1,21.6,
Varanasi,Uttar Pradesh,197,9,33.3,28.2,41.1
Sant Ravidas Nagar,Uttar Pradesh,198,9,38.7,37.2,
Mirzapur,Uttar Pradesh,199,9,15.4,10.7,
Sonbhadra,Uttar Pradesh,200,9,22.3,16.6,
Etah,Uttar Pradesh,201,9,17,14.4,
Kanshiram Nagar,Uttar Pradesh,202,9,13.1,11.2,
Pashchim Champaran,Bihar,203,10,14.2,12.3,
Purba Champaran,Bihar,204,10,12.1,12.2,
Sheohar,Bihar,205,10,13.4,13.4,
Sitamarhi,Bihar,206,10,16.6,16.8,
Madhubani,Bihar,207,10,13.8,14.3,
Supaul,Bihar,208,10,11,11,
Araria,Bihar,209,10,16.2,15.7,
Kishanganj,Bihar,210,10,15.5,14.6,
Purnia,Bihar,211,10,12.2,7.7,
Katihar,Bihar,212,10,8.9,8.6,
Madhepura,Bihar,213,10,9.3,8.9,
Saharsa,Bihar,214,10,10.1,9.3,
Darbhanga,Bihar,215,10,9.4,8.4,
Muzaffarpur,Bihar,216,10,10.9,10.1,
Gopalganj,Bihar,217,10,20.3,19.8,
Siwan,Bihar,218,10,21.4,21,
Saran,Bihar,219,10,20.5,17.7,
Vaishali,Bihar,220,10,19.3,18.6,
Samastipur,Bihar,221,10,11.6,10.4,
Begusarai,Bihar,222,10,7.9,7.9,
Khagaria,Bihar,223,10,13.2,12.5,
Bhagalpur,Bihar,224,10,20.1,16.4,
Banka,Bihar,225,10,16.8,16.5,
Munger,Bihar,226,10,24.4,22.1,
Lakhisarai,Bihar,227,10,17.9,17.1,
Sheikhpura,Bihar,228,10,13.4,12.3,
Nalanda,Bihar,229,10,9,8.5,
Patna,Bihar,230,10,21.7,13.1,31.6
Bhojpur,Bihar,231,10,16.1,14.3,
Buxar,Bihar,232,10,23.3,21,
Kaimur,Bihar,233,10,10.1,8.7,
Rohtas,Bihar,234,10,13.9,13.1,
Aurangabad,Bihar,235,10,16.2,15.7,
Gaya,Bihar,236,10,11.8,9.2,
Nawada,Bihar,237,10,13.6,12.9,
Jamui,Bihar,238,10,10.4,10.1,
Jehanabad,Bihar,239,10,17,15,
Arwal,Bihar,240,10,11.5,11.6,
North District,Sikkim,241,11,73.7,72.4,
West District,Sikkim,242,11,84.9,84.5,
South District,Sikkim,243,11,84.7,87.8,
East District,Sikkim,244,11,67.4,59.1,75.4
Tawang,Arunachal Pradesh,245,12,14.1,9.3,
West Kameng,Arunachal Pradesh,246,12,33.3,26.8,
East Kameng,Arunachal Pradesh,247,12,0.8,0.6,
Papumpare,Arunachal Pradesh,248,12,26.2,19.3,31.8
Upper Subansiri,Arunachal Pradesh,249,12,15.1,14.3,
West Siang,Arunachal Pradesh,250,12,18,17.7,
East Siang,Arunachal Pradesh,251,12,35,30.6,
Upper Siang,Arunachal Pradesh,252,12,29.2,26.2,
Changlang,Arunachal Pradesh,253,12,38.9,35.7,
Tirap,Arunachal Pradesh,254,12,29.8,22.7,
Lower Subansiri,Arunachal Pradesh,255,12,22.7,24.9,
Kurung Kumey,Arunachal Pradesh,256,12,7.9,7.7,
Dibang Valley,Arunachal Pradesh,257,12,20.3,20.3,
Lower Dibang Valley,Arunachal Pradesh,258,12,23.6,16.9,
Lohit,Arunachal Pradesh,259,12,49.2,44.5,
Anjaw,Arunachal Pradesh,260,12,20.2,20.7,
Mon,Nagaland,261,13,3.4,2.7,
Mokokchung,Nagaland,262,13,35.8,24.6,
Zunheboto,Nagaland,263,13,5.9,4.7,
Wokha,Nagaland,264,13,25.8,9.5,
Dimapur,Nagaland,265,13,26.5,23.2,29.5
Phek,Nagaland,266,13,6.6,4.3,
Tuensang,Nagaland,267,13,4.8,2.1,
Longleng,Nagaland,268,13,1.5,1.2,
Kiphire,Nagaland,269,13,2,1.7,
Kohima,Nagaland,270,13,30.5,20,39.7
Peren,Nagaland,271,13,13.2,13.1,
Senapati,Manipur,272,14,39.5,38.1,
Tamenglong,Manipur,273,14,32.7,27.2,
Churachandpur,Manipur,274,14,60.1,58.9,
Bishnupur,Manipur,275,14,87,86.2,87.9
Thoubal,Manipur,276,14,79.7,78.1,82.4
Imphal West,Manipur,277,14,78.8,72.1,83.1
Imphal East,Manipur,278,14,82.1,80.9,83.8
Ukhrul,Manipur,279,14,27,23.9,
Chandel,Manipur,280,14,42.9,43.8,
Mamit,Mizoram,281,15,45.3,36.3,
Kolasib,Mizoram,282,15,68.7,42.5,78.6
Aizawl,Mizoram,283,15,76.6,,81.7
Champhai,Mizoram,284,15,55.2,47.6,66.8
Serchhip,Mizoram,285,15,69.3,56.3,75.7
Lunglei,Mizoram,286,15,49.7,33.2,73.5
Lawngtlai,Mizoram,287,15,38.3,31.8,
Saiha,Mizoram,288,15,48.6,39.2,58.9
West Tripura,Tripura,289,16,69.8,66.2,75.8
South Tripura,Tripura,290,16,59.1,55.7,
Dhalai,Tripura,291,16,66.4,64.2,
North Tripura,Tripura,292,16,55.9,51.4,
West Garo Hills,Meghalaya,293,17,37.2,35.3,
East Garo Hills,Meghalaya,294,17,29.6,29.6,
South Garo Hills,Meghalaya,295,17,51.7,50.4,
West Khasi Hills,Meghalaya,296,17,44.3,40.4,
Ribhoi,Meghalaya,297,17,40.6,39.7,
East Khasi Hills,Meghalaya,298,17,72.8,69.6,79.6
Jaintia Hills,Meghalaya,299,17,52.7,51,
Kokrajhar,Assam,300,18,39.1,37.2,
Dhubri,Assam,301,18,26,23.7,
Goalpara,Assam,302,18,42.1,39.4,
Barpeta,Assam,303,18,47.5,46.3,
Morigaon,Assam,304,18,43.1,40.8,
Nagaon,Assam,305,18,46.2,43.1,
Sonitpur,Assam,306,18,42,42.2,
Lakhimpur,Assam,307,18,59,58.9,
Dhemaji,Assam,308,18,49.1,47.3,
Tinsukia,Assam,309,18,56.1,54.5,
Dibrugarh,Assam,310,18,67.6,67,
Sivasagar,Assam,311,18,70.8,69.9,
Jorhat,Assam,312,18,75.8,72.3,
Golaghat,Assam,313,18,62.5,61.7,
Karbi Anglong,Assam,314,18,38.1,37.2,
Dima Hasao,Assam,315,18,35.1,26,
Cachar,Assam,316,18,51.3,51.6,
Karimganj,Assam,317,18,37.1,38.2,
Hailakandi,Assam,318,18,34.5,34,
Bongaigaon,Assam,319,18,24.2,24.5,
Chirang,Assam,320,18,41.2,41.4,
Kamrup,Assam,321,18,40.4,42.2,
Kamrup Metropolitan,Assam,322,18,56.9,,60
Nalbari,Assam,323,18,49.2,47.9,
Baksa,Assam,324,18,49.8,49.7,
Darrang,Assam,325,18,39.9,38.2,
Udalguri,Assam,326,18,37,36,
Darjiling,West Bengal,327,19,65.9,68.5,60.2
Jalpaiguri,West Bengal,328,19,80.7,80.6,
Koch Bihar,West Bengal,329,19,74.4,75.2,
Uttar Dinajpur,West Bengal,330,19,43.1,41.3,
Dakshin Dinajpur,West Bengal,331,19,69.4,68.9,
Maldah,West Bengal,332,19,52.6,51.5,
Murshidabad,West Bengal,333,19,72.1,71.8,
Birbhum,West Bengal,334,19,78.1,78.5,
Barddhaman,West Bengal,335,19,83.3,82.2,85
Nadia,West Bengal,336,19,91.6,92.3,
North Twenty Four Parganas,West Bengal,337,19,79.3,83.7,74.8
Hugli,West Bengal,338,19,76.6,83.9,62.8
Bankura,West Bengal,339,19,89.5,88.3,
Puruliya,West Bengal,340,19,68.6,68.4,
Haora,West Bengal,341,19,86.6,92.2,82.8
Kolkata,West Bengal,342,19,84.8,,84.8
South Twenty Four Parganas,West Bengal,343,19,75.6,73.3,
Paschim Medinipur,West Bengal,344,19,84,84.4,
Purba Medinipur,West Bengal,345,19,79.3,78,
Garhwa,Jharkhand,346,20,11.6,10.9,
Chatra,Jharkhand,347,20,11.8,11,
Kodarma,Jharkhand,348,20,57.4,54.8,
Giridih,Jharkhand,349,20,35.9,35.3,
Deoghar,Jharkhand,350,20,25.5,22.3,
Godda,Jharkhand,351,20,28.8,28.2,
Sahibganj,Jharkhand,352,20,20,20,
Pakur,Jharkhand,353,20,29.7,29.6,
Dhanbad,Jharkhand,354,20,40.2,27.8,50.3
Bokaro,Jharkhand,355,20,38.5,24.8,53.6
Lohardaga,Jharkhand,356,20,16.7,14,
Purbi Singhbhum,Jharkhand,357,20,50.6,34.9,65.9
Palamu,Jharkhand,358,20,24.2,19.1,
Latehar,Jharkhand,359,20,15,13.4,
Hazaribagh,Jharkhand,360,20,39.1,35.6,
Ramgarh,Jharkhand,361,20,34.1,26.7,43.7
Dumka,Jharkhand,362,20,29,27.9,
Jamtara,Jharkhand,363,20,29.3,26.6,
Ranchi,Jharkhand,364,20,39.9,27.2,59.2
Khunti,Jharkhand,365,20,43,42.1,
Gumla,Jharkhand,366,20,24.4,24.2,
Simdega,Jharkhand,367,20,12.8,12.5,
Pashchimi Singhbhum,Jharkhand,368,20,12.6,10,
Saraikela Kharsawan,Jharkhand,369,20,26.1,21.2,
Bargarh,Odisha,370,21,63.5,62.5,
Jharsuguda,Odisha,371,21,74.5,71.5,78.5
Sambalpur,Odisha,372,21,83,81.8,
Debagarh,Odisha,373,21,58.4,58.1,
Sundargarh,Odisha,374,21,80.7,80.4,81.1
Kendujhar,Odisha,375,21,39.6,40.1,
Mayurbhanj,Odisha,376,21,72.5,73.4,
Baleshwar,Odisha,377,21,57.3,57.7,
Bhadrak,Odisha,378,21,34.9,33.2,
Kendrapara,Odisha,379,21,53.3,52.2,
Jagatsinghapur,Odisha,380,21,80.4,81.9,
Cuttack,Odisha,381,21,51.4,47.4,
Jajapur,Odisha,382,21,50.8,51.7,
Dhenkanal,Odisha,383,21,69.9,66.2,
Anugul,Odisha,384,21,68.4,67,
Nayagarh,Odisha,385,21,58.1,55.4,
Khordha,Odisha,386,21,60.5,55.4,65.1
Puri,Odisha,387,21,81.8,80.3,
Ganjam,Odisha,388,21,51.3,43.5,
Gajapati,Odisha,389,21,49.1,47.9,
Kandhamal,Odisha,390,21,64.8,64.1,
Baudh,Odisha,391,21,73.7,73.5,
Subarnapur,Odisha,392,21,85.3,85,
Balangir,Odisha,393,21,76.5,76.6,
Nuapada,Odisha,394,21,75.5,75.3,
Kalahandi,Odisha,395,21,46.7,44.6,
Rayagada,Odisha,396,21,59.5,58,
Nabarangapur,Odisha,397,21,70.5,70,
Koraput,Odisha,398,21,58.4,58.5,
Malkangiri,Odisha,399,21,69.3,69.8,
Korea,Chhattisgarh,400,22,45.1,40.3,57.9
Surguja,Chhattisgarh,401,22,41.7,39.4,
Jashpur,Chhattisgarh,402,22,34.6,33.6,
Raigarh,Chhattisgarh,403,22,67.7,66.9,
Korba,Chhattisgarh,404,22,52.9,45.9,68.4
Janjgir Champa,Chhattisgarh,405,22,44.3,45.2,
Bilaspur,Chhattisgarh,406,22,60.7,60.3,
Kabirdham,Chhattisgarh,407,22,43.6,41.7,
Rajnandgaon,Chhattisgarh,408,22,64.2,65.1,
Durg,Chhattisgarh,409,22,59.9,54.6,68.2
Raipur,Chhattisgarh,410,22,76.3,69.1,89.2
Mahasamund,Chhattisgarh,411,22,60.9,60.9,
Dhamtari,Chhattisgarh,412,22,76.3,71.9,
Uttar Bastar Kanker,Chhattisgarh,413,22,72.1,70.3,
Bastar,Chhattisgarh,414,22,55.8,54.5,
Narayanpur,Chhattisgarh,415,22,40.9,38.7,
Dakshin Bastar Dantewada,Chhattisgarh,416,22,60.5,57.2,
Bijapur,Chhattisgarh,417,22,49,46.6,
Sheopur,Madhya Pradesh,418,23,18.7,16,
Morena,Madhya Pradesh,419,23,41.2,36,
Bhind,Madhya Pradesh,420,23,28,26.3,
Gwalior,Madhya Pradesh,421,23,36.4,24.8,43
Datia,Madhya Pradesh,422,23,29.5,24.4,
Shivpuri,Madhya Pradesh,423,23,26,20.2,
Tikamgarh,Madhya Pradesh,424,23,18.9,19.1,
Chhatarpur,Madhya Pradesh,425,23,19.5,15,
Panna,Madhya Pradesh,426,23,13.8,12.7,
Sagar,Madhya Pradesh,427,23,16.7,12.9,
Damoh,Madhya Pradesh,428,23,24.3,21.4,
Satna,Madhya Pradesh,429,23,23.1,17.4,
Rewa,Madhya Pradesh,430,23,24.4,24,
Umaria,Madhya Pradesh,431,23,18.1,14.4,
Neemuch,Madhya Pradesh,432,23,33,34.3,
Mandsaur,Madhya Pradesh,433,23,34.8,30.8,
Ratlam,Madhya Pradesh,434,23,38.1,29,
Ujjain,Madhya Pradesh,435,23,40.5,32.4,54.2
Shajapur,Madhya Pradesh,436,23,56.5,54.6,
Dewas,Madhya Pradesh,437,23,41.3,35.1,
Dhar,Madhya Pradesh,438,23,29.6,28.9,
Indore,Madhya Pradesh,439,23,76.1,,76.7
Khargone (West Nimar),Madhya Pradesh,440,23,38.8,34.9,
Barwani,Madhya Pradesh,441,23,26.3,22.8,
Rajgarh,Madhya Pradesh,442,23,35.9,33.7,
Vidisha,Madhya Pradesh,443,23,16.9,17,
Bhopal,Madhya Pradesh,444,23,56.6,,57.3
Sehore,Madhya Pradesh,445,23,40.9,38,
Raisen,Madhya Pradesh,446,23,52.1,51.4,
Betul,Madhya Pradesh,447,23,39.8,32.8,
Harda,Madhya Pradesh,448,23,39.9,35.7,
Hoshangabad,Madhya Pradesh,449,23,46.3,44.5,51.4
Katni,Madhya Pradesh,450,23,32.7,29.8,
Jabalpur,Madhya Pradesh,451,23,57.5,48.1,65.9
Narsimhapur,Madhya Pradesh,452,23,34.4,30.8,
Dindori,Madhya Pradesh,453,23,23.5,22,
Mandla,Madhya Pradesh,454,23,44.7,40,
Chhindwara,Madhya Pradesh,455,23,41.9,37.4,
Seoni,Madhya Pradesh,456,23,42,40.5,
Balaghat,Madhya Pradesh,457,23,37.7,37.1,
Guna,Madhya Pradesh,458,23,31.9,31.4,
Ashoknagar,Madhya Pradesh,459,23,38.5,39.2,
Shahdol,Madhya Pradesh,460,23,21.9,22.8,
Anuppur,Madhya Pradesh,461,23,35.1,32.5,
Sidhi,Madhya Pradesh,462,23,11.2,11,
Singrauli,Madhya Pradesh,463,23,20.9,15,
Jhabua,Madhya Pradesh,464,23,20.9,20.5,
Alirajpur,Madhya Pradesh,465,23,21.1,19.7,
Khandwa (East Nimar),Madhya Pradesh,466,23,48.5,45,
Burhanpur,Madhya Pradesh,467,23,40.8,35.7,50.4
Kachchh,Gujarat,468,24,62.2,61.4,64
Banaskantha,Gujarat,469,24,59.1,58.5,
Patan,Gujarat,470,24,67.8,71.5,
Mahesena,Gujarat,471,24,81.3,81.9,
Sabarkantha,Gujarat,472,24,66.4,63.4,
Gandhinagar,Gujarat,473,24,88.5,89.2,87.9
Ahmadabad,Gujarat,474,24,95.9,,97.2
Surendranagar,Gujarat,475,24,52,43.2,
Rajkot,Gujarat,476,24,86.8,86,87.3
Jamnagar,Gujarat,477,24,80.2,73.3,85.2
Porbandar,Gujarat,478,24,56.9,60.3,51.5
Junagadh,Gujarat,479,24,76.2,76.1,76.5
Amreli,Gujarat,480,24,40.8,47.9,
Bhavnagar,Gujarat,481,24,47.2,34.5,64.6
Anand,Gujarat,482,24,78.5,78.3,79
Kheda,Gujarat,483,24,49.6,49.2,
Panchmahal,Gujarat,484,24,51.2,45.8,
Dohad,Gujarat,485,24,39.2,38.5,
Vadodara,Gujarat,486,24,71,60.4,81.2
Narmada,Gujarat,487,24,70.5,69.5,
Bharuch,Gujarat,488,24,86.4,81.5,94.5
The Dangs,Gujarat,489,24,47.6,45,
Navsari,Gujarat,490,24,91.9,95.4,85.2
Valsad,Gujarat,491,24,55.7,46.9,69.3
Surat,Gujarat,492,24,71.6,,75.4
Tapi,Gujarat,493,24,74.5,71.8,
Diu,Daman & Diu,494,25,79.6,96,56.3
Daman,Daman & Diu,495,25,58.2,,59
Nandurbar,Maharashtra,497,27,52.5,52.6,
Dhule,Maharashtra,498,27,62.5,59.8,
Jalgaon,Maharashtra,499,27,64.6,62.4,72
Buldhana,Maharashtra,500,27,74.5,74.9,
Akola,Maharashtra,501,27,80.4,78.4,84.7
Washim,Maharashtra,502,27,67.5,65.3,
Amravati,Maharashtra,503,27,75.7,72.6,81.9
Wardha,Maharashtra,504,27,77.3,82,69.5
Nagpur,Maharashtra,505,27,81.1,94.8,75.1
Bhandara,Maharashtra,506,27,83.4,81.1,
Gondiya,Maharashtra,507,27,76,75.2,
Gadchiroli,Maharashtra,508,27,76.6,76.5,
Chandrapur,Maharashtra,509,27,79.9,74.8,93
Yavatmal,Maharashtra,510,27,71.4,66.7,
Nanded,Maharashtra,511,27,70.5,67.6,
Hingoli,Maharashtra,512,27,63.7,62.8,
Parbhani,Maharashtra,513,27,79.3,80.3,77.1
Jalna,Maharashtra,514,27,64.2,64.6,
Aurangabad,Maharashtra,515,27,70.6,63.8,78.1
Nashik,Maharashtra,516,27,58.6,65.8,52.6
Thane,Maharashtra,517,27,70.8,,73
Mumbai Suburban,Maharashtra,518,27,82,,82
