district,state,district_census_code,state_census_code,total,rural,urban
Siddharthnagar,Uttar Pradesh,184,9,45.4,44.9,
Basti,Uttar Pradesh,185,9,56.7,55.5,
Sant Kabir Nagar,Uttar Pradesh,186,9,45.2,45.1,
Maharajganj,Uttar Pradesh,187,9,61,61.8,
Gorakhpur,Uttar Pradesh,188,9,58.3,55.3,
Kushinagar,Uttar Pradesh,189,9,62.9,62.3,
Deoria,Uttar Pradesh,190,9,53.2,56.7,
Azamgarh,Uttar Pradesh,191,9,40.2,39.7,
Mau,Uttar Pradesh,192,9,30.4,31.2,
Ballia,Uttar Pradesh,193,9,31.3,30.1,
Jaunpur,Uttar Pradesh,194,9,40.3,41.3,
Ghazipur,Uttar Pradesh,195,9,49,47.6,
Chandauli,Uttar Pradesh,196,9,65,62.2,
Varanasi,Uttar Pradesh,197,9,45.6,50.2,38.7
Sant Ravidas Nagar,Uttar Pradesh,198,9,30.1,29.3,
Mirzapur,Uttar Pradesh,199,9,53.8,55.8,
Sonbhadra,Uttar Pradesh,200,9,54.9,53.9,
Etah,Uttar Pradesh,201,9,33.4,32.2,
Kanshiram Nagar,Uttar Pradesh,202,9,25.4,24.5,
Pashchim Champaran,Bihar,203,10,59.6,60,
Purba Champaran,Bihar,204,10,46.5,45.7,
Sheohar,Bihar,205,10,49.8,50.3,
Sitamarhi,Bihar,206,10,56.7,55.3,
Madhubani,Bihar,207,10,61.2,62,
Supaul,Bihar,208,10,75.3,78.3,
Araria,Bihar,209,10,61,59.4,
Kishanganj,Bihar,210,10,70.4,70.3,
Purnia,Bihar,211,10,71.9,70.5,
Katihar,Bihar,212,10,64.5,65,
Madhepura,Bihar,213,10,57.3,57.7,
Saharsa,Bihar,214,10,60.2,60.4,
Darbhanga,Bihar,215,10,70.7,73.1,
Muzaffarpur,Bihar,216,10,58.9,58.1,
Gopalganj,Bihar,217,10,67.1,68,
Siwan,Bihar,218,10,70.7,70.3,
Saran,Bihar,219,10,60,58.6,
Vaishali,Bihar,220,10,76.1,75.7,
Samastipur,Bihar,221,10,63.2,63.9,
Begusarai,Bihar,222,10,66.1,70.3,
Khagaria,Bihar,223,10,66.6,66.7,
Bhagalpur,Bihar,224,10,72.7,70.3,
Banka,Bihar,225,10,64,64,
Munger,Bihar,226,10,68.6,69,
Lakhisarai,Bihar,227,10,62.1,59.8,
Sheikhpura,Bihar,228,10,60.5,65.3,
Nalanda,Bihar,229,10,58.5,64.2,
Patna,Bihar,230,10,55.7,49.5,63
Bhojpur,Bihar,231,10,64.7,63.2,
Buxar,Bihar,232,10,65.3,64.2,
Kaimur,Bihar,233,10,48,48.5,
Rohtas,Bihar,234,10,59.1,62.8,
Aurangabad,Bihar,235,10,59.5,60.2,
Gaya,Bihar,236,10,63.1,67.6,
Nawada,Bihar,237,10,57,59,
Jamui,Bihar,238,10,49.9,49.5,
Jehanabad,Bihar,239,10,56.7,58.7,
Arwal,Bihar,240,10,60,58.8,
North District,Sikkim,241,11,93.1,92,
West District,Sikkim,242,11,80.5,80.9,
South District,Sikkim,243,11,86.4,86.7,
East District,Sikkim,244,11,83.9,88.8,79.4
Tawang,Arunachal Pradesh,245,12,32.4,29.9,
West Kameng,Arunachal Pradesh,246,12,45.4,42,
East Kameng,Arunachal Pradesh,247,12,20,15.6,
Papumpare,Arunachal Pradesh,248,12,51.5,53.2,49.8
Upper Subansiri,Arunachal Pradesh,249,12,53.9,49.5,
West Siang,Arunachal Pradesh,250,12,45.8,48.7,
East Siang,Arunachal Pradesh,251,12,62.1,56.5,
Upper Siang,Arunachal Pradesh,252,12,49.6,51.1,
Changlang,Arunachal Pradesh,253,12,25.7,24.8,
Tirap,Arunachal Pradesh,254,12,21.8,19.9,
Lower Subansiri,Arunachal Pradesh,255,12,43.8,45.3,
Kurung Kumey,Arunachal Pradesh,256,12,22.9,22.7,
Dibang Valley,Arunachal Pradesh,257,12,23.6,23.6,
Lower Dibang Valley,Arunachal Pradesh,258,12,47.4,42.1,
Lohit,Arunachal Pradesh,259,12,41.8,39.6,
Anjaw,Arunachal Pradesh,260,12,49.3,48.3,
Mon,Nagaland,261,13,13.6,13,
Mokokchung,Nagaland,262,13,58.3,59.3,
Zunheboto,Nagaland,263,13,20,19.4,
Wokha,Nagaland,264,13,29.9,19.5,
Dimapur,Nagaland,265,13,36,34,37.9
Phek,Nagaland,266,13,19.1,14,
Tuensang,Nagaland,267,13,23.1,23.6,
Longleng,Nagaland,268,13,12.8,12.5,
Kiphire,Nagaland,269,13,21.7,16.5,
Kohima,Nagaland,270,13,37.7,31.2,44
Peren,Nagaland,271,13,33.6,29.6,
Senapati,Manipur,272,14,19.1,18.2,
Tamenglong,Manipur,273,14,24.9,22.8,
Churachandpur,Manipur,274,14,20.4,19.7,
Bishnupur,Manipur,275,14,31.6,27.9,35.6
Thoubal,Manipur,276,14,34.4,34.4,34.4
Imphal West,Manipur,277,14,52.2,58.9,47.7
Imphal East,Manipur,278,14,31.9,31,33
Ukhrul,Manipur,279,14,14.1,10.5,
Chandel,Manipur,280,14,14.7,14.9,
Mamit,Mizoram,281,15,58.8,56.4,
Kolasib,Mizoram,282,15,72.2,59.8,77.8
Aizawl,Mizoram,283,15,75.5,,76.5
Champhai,Mizoram,284,15,76.2,74.3,79.6
Serchhip,Mizoram,285,15,71.7,70.1,72.6
Lunglei,Mizoram,286,15,65.2,61.1,71.5
Lawngtlai,Mizoram,287,15,44.7,37.7,
Saiha,Mizoram,288,15,68.4,75.7,59.8
West Tripura,Tripura,289,16,70.6,69.2,72.8
South Tripura,Tripura,290,16,68.2,68.6,
Dhalai,Tripura,291,16,56.8,55.7,
North Tripura,Tripura,292,16,46,44.5,
West Garo Hills,Meghalaya,293,17,49.5,47.2,
East Garo Hills,Meghalaya,294,17,53.7,52.4,
South Garo Hills,Meghalaya,295,17,76.6,76.2,
West Khasi Hills,Meghalaya,296,17,41.5,41.3,
Ribhoi,Meghalaya,297,17,61.1,61.9,
East Khasi Hills,Meghalaya,298,17,62.2,59.8,68.1
Jaintia Hills,Meghalaya,299,17,50.4,50.1,
Kokrajhar,Assam,300,18,32.8,31.6,
Dhubri,Assam,301,18,32.7,31.3,
Goalpara,Assam,302,18,56.9,56,
Barpeta,Assam,303,18,41.1,40.3,
Morigaon,Assam,304,18,40.4,38.2,
Nagaon,Assam,305,18,42.7,41,
Sonitpur,Assam,306,18,59,58.3,
Lakhimpur,Assam,307,18,48.1,47,
Dhemaji,Assam,308,18,43.9,44.5,
Tinsukia,Assam,309,18,61.9,63.2,
Dibrugarh,Assam,310,18,65.3,67.6,
Sivasagar,Assam,311,18,56.9,56.1,
Jorhat,Assam,312,18,52.6,51.9,
Golaghat,Assam,313,18,66,64.6,
Karbi Anglong,Assam,314,18,37,36.8,
Dima Hasao,Assam,315,18,41.9,40.6,
Cachar,Assam,316,18,56.9,56.2,
Karimganj,Assam,317,18,67.6,67,
Hailakandi,Assam,318,18,70.4,70.3,
Bongaigaon,Assam,319,18,51.4,51.9,
Chirang,Assam,320,18,48.8,47.5,
Kamrup,Assam,321,18,56.7,56.2,
Kamrup Metropolitan,Assam,322,18,63,,58.4
Nalbari,Assam,323,18,48.1,48.1,
Baksa,Assam,324,18,54.2,54.7,
Darrang,Assam,325,18,47.4,47.8,
Udalguri,Assam,326,18,61.3,62.4,
Darjiling,West Bengal,327,19,53.9,54.1,53.6
Jalpaiguri,West Bengal,328,19,73,73.9,
Koch Bihar,West Bengal,329,19,75.7,75.2,
Uttar Dinajpur,West Bengal,330,19,49.1,48.7,
Dakshin Dinajpur,West Bengal,331,19,79,76.8,
Maldah,West Bengal,332,19,55.9,55.1,
Murshidabad,West Bengal,333,19,67,66.5,
Birbhum,West Bengal,334,19,71.1,69,
Barddhaman,West Bengal,335,19,66.2,65.6,66.8
Nadia,West Bengal,336,19,76.2,78.8,
North Twenty Four Parganas,West Bengal,337,19,56.5,57.3,55.7
Hugli,West Bengal,338,19,70.6,68,75.6
Bankura,West Bengal,339,19,81,82.4,
Puruliya,West Bengal,340,19,77.1,74.8,
Haora,West Bengal,341,19,70.8,86.1,61.1
Kolkata,West Bengal,342,19,63.7,,63.7
South Twenty Four Parganas,West Bengal,343,19,76.6,79.2,
Paschim Medinipur,West Bengal,344,19,73.4,72.4,
Purba Medinipur,West Bengal,345,19,71.3,72.5,
Garhwa,Jharkhand,346,20,50.4,50.6,
Chatra,Jharkhand,347,20,56.9,56.3,
Kodarma,Jharkhand,348,20,49.3,50.2,
Giridih,Jharkhand,349,20,65.5,63.5,
Deoghar,Jharkhand,350,20,41.6,42,
Godda,Jharkhand,351,20,47.8,47.3,
Sahibganj,Jharkhand,352,20,48.8,48.6,
Pakur,Jharkhand,353,20,62.3,63.9,
Dhanbad,Jharkhand,354,20,47.8,53.2,43.5
Bokaro,Jharkhand,355,20,48.4,47.6,49.3
Lohardaga,Jharkhand,356,20,61.2,60.8,
Purbi Singhbhum,Jharkhand,357,20,46.9,56.6,37.6
Palamu,Jharkhand,358,20,50.6,52,
Latehar,Jharkhand,359,20,54.2,53.4,
Hazaribagh,Jharkhand,360,20,69.5,69.2,
Ramgarh,Jharkhand,361,20,49.4,53.2,44.5
Dumka,Jharkhand,362,20,50.1,50,
Jamtara,Jharkhand,363,20,45.9,45.4,
Ranchi,Jharkhand,364,20,54.7,56.9,51.3
Khunti,Jharkhand,365,20,63.3,62.3,
Gumla,Jharkhand,366,20,67.5,68.5,
Simdega,Jharkhand,367,20,56.5,54.7,
Pashchimi Singhbhum,Jharkhand,368,20,36.7,34.9,
Saraikela Kharsawan,Jharkhand,369,20,55.4,57.4,
Bargarh,Odisha,370,21,69,68.7,
Jharsuguda,Odisha,371,21,74.1,69,80.9
Sambalpur,Odisha,372,21,53.3,52.7,
Debagarh,Odisha,373,21,70.3,70.2,
Sundargarh,Odisha,374,21,65.8,59.8,76.5
Kendujhar,Odisha,375,21,71.7,69,
Mayurbhanj,Odisha,376,21,74.6,73.8,
Baleshwar,Odisha,377,21,67.1,66.3,
Bhadrak,Odisha,378,21,77.5,76.3,
Kendrapara,Odisha,379,21,62.4,61.4,
Jagatsinghapur,Odisha,380,21,81.7,81.9,
Cuttack,Odisha,381,21,81.7,82.3,
Jajapur,Odisha,382,21,78.3,78.1,
Dhenkanal,Odisha,383,21,66.6,66.5,
Anugul,Odisha,384,21,63.3,62.5,
Nayagarh,Odisha,385,21,84.7,84,
Khordha,Odisha,386,21,76.6,75.9,77.3
Puri,Odisha,387,21,81.9,82.1,
Ganjam,Odisha,388,21,52.2,49.8,
Gajapati,Odisha,389,21,50.5,50.8,
Kandhamal,Odisha,390,21,79.3,78.5,
Baudh,Odisha,391,21,62.4,63.7,
Subarnapur,Odisha,392,21,75.7,75.1,
Balangir,Odisha,393,21,49.9,48.3,
Nuapada,Odisha,394,21,58.4,57.9,
Kalahandi,Odisha,395,21,78.1,77.2,
Rayagada,Odisha,396,21,72.4,71.3,
Nabarangapur,Odisha,397,21,76.7,77.3,
Koraput,Odisha,398,21,54,53.3,
Malkangiri,Odisha,399,21,65.4,63.4,
Korea,Chhattisgarh,400,22,76.1,76.6,74.5
Surguja,Chhattisgarh,401,22,61.9,59.4,
Jashpur,Chhattisgarh,402,22,64.8,64.8,
Raigarh,Chhattisgarh,403,22,79.6,80.6,
Korba,Chhattisgarh,404,22,66.2,64.7,69.6
Janjgir Champa,Chhattisgarh,405,22,61.7,59.6,
Bilaspur,Chhattisgarh,406,22,79.5,79.9,
Kabirdham,Chhattisgarh,407,22,73.9,73.3,
Rajnandgaon,Chhattisgarh,408,22,76.6,75.5,
Durg,Chhattisgarh,409,22,72.5,75.1,68.5
Raipur,Chhattisgarh,410,22,70.7,66.7,77.9
Mahasamund,Chhattisgarh,411,22,58.9,59,
Dhamtari,Chhattisgarh,412,22,60.3,68.3,
Uttar Bastar Kanker,Chhattisgarh,413,22,69.3,70.3,
Bastar,Chhattisgarh,414,22,65.8,64.4,
Narayanpur,Chhattisgarh,415,22,69.8,68.9,
Dakshin Bastar Dantewada,Chhattisgarh,416,22,65.1,64,
Bijapur,Chhattisgarh,417,22,77.5,78.1,
Sheopur,Madhya Pradesh,418,23,58.1,57.9,
Morena,Madhya Pradesh,419,23,54.8,55.8,
Bhind,Madhya Pradesh,420,23,56.8,58.3,
Gwalior,Madhya Pradesh,421,23,62.5,63,62.2
Datia,Madhya Pradesh,422,23,43.5,42.3,
Shivpuri,Madhya Pradesh,423,23,55.1,55,
Tikamgarh,Madhya Pradesh,424,23,52,50.5,
Chhatarpur,Madhya Pradesh,425,23,53.1,50.2,
Panna,Madhya Pradesh,426,23,49,47.1,
Sagar,Madhya Pradesh,427,23,47.9,47.3,
Damoh,Madhya Pradesh,428,23,50,46.9,
Satna,Madhya Pradesh,429,23,60.4,58.2,
Rewa,Madhya Pradesh,430,23,63.4,63.1,
Umaria,Madhya Pradesh,431,23,60.9,59.7,
Neemuch,Madhya Pradesh,432,23,67.6,67.6,
Mandsaur,Madhya Pradesh,433,23,55.3,51.9,
Ratlam,Madhya Pradesh,434,23,67.6,62.2,
Ujjain,Madhya Pradesh,435,23,72.9,68.1,82.2
Shajapur,Madhya Pradesh,436,23,48.5,44.5,
Dewas,Madhya Pradesh,437,23,65.8,64.3,
Dhar,Madhya Pradesh,438,23,70.6,64.5,
Indore,Madhya Pradesh,439,23,64.5,,62.4
Khargone (West Nimar),Madhya Pradesh,440,23,80.8,79.9,
Barwani,Madhya Pradesh,441,23,51.7,49,
Rajgarh,Madhya Pradesh,442,23,49.1,46.2,
Vidisha,Madhya Pradesh,443,23,41.5,41.1,
Bhopal,Madhya Pradesh,444,23,53.3,,54.6
Sehore,Madhya Pradesh,445,23,64.3,61.3,
Raisen,Madhya Pradesh,446,23,74.1,73.4,
Betul,Madhya Pradesh,447,23,71.7,67.9,
Harda,Madhya Pradesh,448,23,69.8,69.3,
Hoshangabad,Madhya Pradesh,449,23,69.3,67.4,75.6
Katni,Madhya Pradesh,450,23,69.2,71,
Jabalpur,Madhya Pradesh,451,23,68.8,70.6,67
Narsimhapur,Madhya Pradesh,452,23,64,62.5,
Dindori,Madhya Pradesh,453,23,58.7,59.6,
Mandla,Madhya Pradesh,454,23,67.6,66.6,
Chhindwara,Madhya Pradesh,455,23,71.1,68.3,
Seoni,Madhya Pradesh,456,23,68.3,67.6,
Balaghat,Madhya Pradesh,457,23,61.8,61,
Guna,Madhya Pradesh,458,23,59.9,57.6,
Ashoknagar,Madhya Pradesh,459,23,61.4,61.2,
Shahdol,Madhya Pradesh,460,23,51.6,53.6,
Anuppur,Madhya Pradesh,461,23,66.7,65,
Sidhi,Madhya Pradesh,462,23,47,46.7,
Singrauli,Madhya Pradesh,463,23,51.7,48.6,
Jhabua,Madhya Pradesh,464,23,51.5,49.6,
Alirajpur,Madhya Pradesh,465,23,54.8,53.6,
Khandwa (East Nimar),Madhya Pradesh,466,23,77.8,74.9,
Burhanpur,Madhya Pradesh,467,23,55.6,51.7,63.1
Kachchh,Gujarat,468,24,68.1,72.4,59.1
Banaskantha,Gujarat,469,24,56.6,55.4,
Patan,Gujarat,470,24,71.6,68.7,
Mahesena,Gujarat,471,24,65.4,67.2,
Sabarkantha,Gujarat,472,24,60.6,63,
Gandhinagar,Gujarat,473,24,58.9,65.7,52.4
Ahmadabad,Gujarat,474,24,58.9,,63.4
Surendranagar,Gujarat,475,24,82.2,82.9,
Rajkot,Gujarat,476,24,71.7,77.6,67.8
Jamnagar,Gujarat,477,24,70.2,80.1,62.2
Porbandar,Gujarat,478,24,91.1,88.9,94.9
Junagadh,Gujarat,479,24,82.1,83.3,80
Amreli,Gujarat,480,24,87.9,89.3,
Bhavnagar,Gujarat,481,24,88.6,90.5,85.8
Anand,Gujarat,482,24,77.6,79.4,72.6
Kheda,Gujarat,483,24,71.7,74.6,
Panchmahal,Gujarat,484,24,66.4,62.3,
Dohad,Gujarat,485,24,73.6,72.8,
Vadodara,Gujarat,486,24,69.4,71.2,67.3
Narmada,Gujarat,487,24,69.4,67.6,
Bharuch,Gujarat,488,24,75,79.2,68.1
The Dangs,Gujarat,489,24,72.7,72.1,
Navsari,Gujarat,490,24,73.6,73.7,73.6
Valsad,Gujarat,491,24,82.1,78.7,88.5
Surat,Gujarat,492,24,77.9,,74.5
Tapi,Gujarat,493,24,82.8,82.5,
Diu,Daman & Diu,494,25,77.5,81.7,71
Daman,Daman & Diu,495,25,65.8,,66.4
Nandurbar,Maharashtra,497,27,71.3,71.1,
Dhule,Maharashtra,498,27,79.9,81.3,
Jalgaon,Maharashtra,499,27,61.4,60.8,63.6
Buldhana,Maharashtra,500,27,64.6,61.6,
Akola,Maharashtra,501,27,73,78.3,60.3
Washim,Maharashtra,502,27,69.9,68.3,
Amravati,Maharashtra,503,27,75,75.2,74.6
Wardha,Maharashtra,504,27,77.4,81.2,70.6
Nagpur,Maharashtra,505,27,78.6,61.3,87
Bhandara,Maharashtra,506,27,69.3,66,
Gondiya,Maharashtra,507,27,72.7,74.4,
Gadchiroli,Maharashtra,508,27,70.3,70.6,
Chandrapur,Maharashtra,509,27,73.2,76.9,62.5
Yavatmal,Maharashtra,510,27,80.4,83.2,
Nanded,Maharashtra,511,27,64,62.6,
Hingoli,Maharashtra,512,27,66.9,64.4,
Parbhani,Maharashtra,513,27,69.1,71.4,63.9
Jalna,Maharashtra,514,27,70,70,
Aurangabad,Maharashtra,515,27,79.7,81.4,78
Nashik,Maharashtra,516,27,65.8,63.3,68
Thane,Maharashtra,517,27,66.4,,67.4
Mumbai Suburban,Maharashtra,518,27,82.6,,82.6
Mumbai,Maharashtra,519,27,81.1,,81.1
