district,state,district_census_code,state_census_code,total,rural,urban
Kupwara,Jammu & Kashmir,1,1,14.3,14.2,
Badgam,Jammu & Kashmir,2,1,11.8,10.6,
Leh(Ladakh),Jammu & Kashmir,3,1,5.1,1.6,9.8
Kargil,Jammu & Kashmir,4,1,4.1,5.3,
Punch,Jammu & Kashmir,5,1,12.6,12.7,
Rajouri,Jammu & Kashmir,6,1,16.6,16.9,
Kathua,Jammu & Kashmir,7,1,20.8,21.9,
Baramula,Jammu & Kashmir,8,1,10.8,10.9,
Bandipore,Jammu & Kashmir,9,1,14,10.6,
Srinagar,Jammu & Kashmir,10,1,15.6,,15.9
Ganderbal,Jammu & Kashmir,11,1,14,15.2,
Pulwama,Jammu & Kashmir,12,1,17.5,18.4,
Shupiyan,Jammu & Kashmir,13,1,10.2,11.8,
Anantnag,Jammu & Kashmir,14,1,11.2,10.7,
Kulgam,Jammu & Kashmir,15,1,11.1,9.8,
Doda,Jammu & Kashmir,16,1,10.9,11.1,
Ramban,Jammu & Kashmir,17,1,24.8,25.7,
Kishtwar,Jammu & Kashmir,18,1,33.7,29.2,
Udhampur,Jammu & Kashmir,19,1,35.2,38.4,
Reasi,Jammu & Kashmir,20,1,16.9,16.8,
Jammu,Jammu & Kashmir,21,1,15.9,15.7,16
Samba,Jammu & Kashmir,22,1,8.4,8.7,
Chamba,Himachal Pradesh,23,2,17,14.7,
Kangra,Himachal Pradesh,24,2,18.3,20,
Lahul and Spiti,Himachal Pradesh,25,2,55.9,55.9,
Kullu,Himachal Pradesh,26,2,16.1,17.5,
Mandi,Himachal Pradesh,27,2,16.3,13.7,
Hamirpur,Himachal Pradesh,28,2,8.4,9.2,
Una,Himachal Pradesh,29,2,20.4,22.5,
Bilaspur,Himachal Pradesh,30,2,10.7,11.3,
Solan,Himachal Pradesh,31,2,27.6,28.1,
Sirmaur,Himachal Pradesh,32,2,14.8,10.8,
Shimla,Himachal Pradesh,33,2,30.6,36.7,
Kinnaur,Himachal Pradesh,34,2,47.9,47.9,
Gurdaspur,Punjab,35,3,27.6,24.2,
Kapurthala,Punjab,36,3,28.3,28.7,27.3
Jalandhar,Punjab,37,3,22.4,30.3,15.9
Hoshiarpur,Punjab,38,3,28.4,27.5,
Sahid Bhagat Singh Nagar,Punjab,39,3,43.6,44.7,*
Fatehgarh Sahib,Punjab,40,3,31,32.2,-27.6
Ludhiana,Punjab,41,3,32,37,29.5
Moga,Punjab,42,3,15.5,21.4,
Firozpur,Punjab,43,3,20.6,21.6,
Muktsar,Punjab,44,3,25.3,24.8,
Faridkot,Punjab,45,3,47.2,48.3,42.9
Bathinda,Punjab,46,3,21.8,19.1,25.8
Mansa,Punjab,47,3,18.6,20.1,
Patiala,Punjab,48,3,17.6,20.5,15.2
Amritsar,Punjab,49,3,24.4,18.4,30.7
Tarn Taran,Punjab,50,3,34.5,32.3,
Rup Nagar,Punjab,51,3,26,26.5,
Sahibzada Ajit Singh Nagar,Punjab,52,3,20.7,29.6,13.1
Sangrur,Punjab,53,3,15.9,19.4,
Barnala,Punjab,54,3,32.3,31.8,33.5
Uttarkashi,Uttarakhand,56,5,23.8,25.9,
Chamoli,Uttarakhand,57,5,16.6,14.8,
Rudraprayag,Uttarakhand,58,5,10.1,11.5,
Tehri Garhwal,Uttarakhand,59,5,10.2,10.5,
Dehradun,Uttarakhand,60,5,14.5,12.7,15.3
Garhwal,Uttarakhand,61,5,6.8,7.7,
Pithoragarh,Uttarakhand,62,5,10,10.5,
Bageshwar,Uttarakhand,63,5,15.9,17.2,
Almora,Uttarakhand,64,5,20.4,20.3,
Champawat,Uttarakhand,65,5,16.1,13.7,
Nainital,Uttarakhand,66,5,15.2,14,16.7
Udham Singh Nagar,Uttarakhand,67,5,17.5,15.4,20.2
Hardwar,Uttarakhand,68,5,18.6,22.7,11.8
Panchkula,Haryana,69,6,29.3,19.4,36.9
Ambala,Haryana,70,6,25.5,24.5,26.9
Yamunanagar,Haryana,71,6,33.7,33.1,34.8
Kurukshetra,Haryana,72,6,25.9,29.4,
Kaithal,Haryana,73,6,13.6,13.1,
