district,state,district_census_code,state_census_code,total,rural,urban
Kupwara,Jammu & Kashmir,1,1,38.4,33.3,
Badgam,Jammu & Kashmir,2,1,50,44.9,
Leh(Ladakh),Jammu & Kashmir,3,1,16.7,11.2,26.2
Kargil,Jammu & Kashmir,4,1,16.5,8.8,
Punch,Jammu & Kashmir,5,1,54.7,53.4,
Rajouri,Jammu & Kashmir,6,1,39.6,36.4,
Kathua,Jammu & Kashmir,7,1,43.5,39,
Baramula,Jammu & Kashmir,8,1,62.4,60.5,
Bandipore,Jammu & Kashmir,9,1,37.2,40.2,
Srinagar,Jammu & Kashmir,10,1,66.6,,66.6
Ganderbal,Jammu & Kashmir,11,1,55.8,53.4,
Pulwama,Jammu & Kashmir,12,1,66.1,66.8,
Shupiyan,Jammu & Kashmir,13,1,57.2,57.5,
Anantnag,Jammu & Kashmir,14,1,54.9,57.3,
Kulgam,Jammu & Kashmir,15,1,50.9,48.9,
Doda,Jammu & Kashmir,16,1,45.5,45.2,
Ramban,Jammu & Kashmir,17,1,41.1,39,
Kishtwar,Jammu & Kashmir,18,1,39,38.1,
Udhampur,Jammu & Kashmir,19,1,34.6,26.5,
Reasi,Jammu & Kashmir,20,1,44.4,40.6,
Jammu,Jammu & Kashmir,21,1,64.3,50,77.7
Samba,Jammu & Kashmir,22,1,44.9,43.7,
Chamba,Himachal Pradesh,23,2,75.7,75.1,
Kangra,Himachal Pradesh,24,2,67.1,66.8,
Lahul and Spiti,Himachal Pradesh,25,2,52.5,52.5,
Kullu,Himachal Pradesh,26,2,65.2,65.9,
Mandi,Himachal Pradesh,27,2,71.6,71.7,
Hamirpur,Himachal Pradesh,28,2,81,81.2,
Una,Himachal Pradesh,29,2,69.3,68.6,
Bilaspur,Himachal Pradesh,30,2,70.3,69.8,
Solan,Himachal Pradesh,31,2,69.1,65.2,
Sirmaur,Himachal Pradesh,32,2,69.3,66.6,
Shimla,Himachal Pradesh,33,2,74,69.8,
Kinnaur,Himachal Pradesh,34,2,67.1,67.1,
Gurdaspur,Punjab,35,3,74.7,70.2,
Kapurthala,Punjab,36,3,81.8,84.7,77
Jalandhar,Punjab,37,3,89.2,86.2,91.7
Hoshiarpur,Punjab,38,3,76.2,72.4,
Sahid Bhagat Singh Nagar,Punjab,39,3,81.6,82.1,80
Fatehgarh Sahib,Punjab,40,3,83,84.2,80.5
Ludhiana,Punjab,41,3,80.8,90.1,75.3
Moga,Punjab,42,3,86.9,85.4,
Firozpur,Punjab,43,3,77.1,73.4,
Muktsar,Punjab,44,3,79.6,75,
Faridkot,Punjab,45,3,83.7,82.9,86
Bathinda,Punjab,46,3,85,79.2,91.5
Mansa,Punjab,47,3,75,73.3,
Patiala,Punjab,48,3,87.5,83.2,92
Amritsar,Punjab,49,3,78.3,71.7,83.7
Tarn Taran,Punjab,50,3,77.9,75.4,
Rup Nagar,Punjab,51,3,80.9,77.6,
Sahibzada Ajit Singh Nagar,Punjab,52,3,79.4,69.5,86.4
Sangrur,Punjab,53,3,87.7,87.1,
Barnala,Punjab,54,3,85.5,85.5,85.5
Uttarkashi,Uttarakhand,56,5,48.5,45.1,
Chamoli,Uttarakhand,57,5,62.4,59.2,
Rudraprayag,Uttarakhand,58,5,67.6,66.2,
Tehri Garhwal,Uttarakhand,59,5,65.8,60.4,
Dehradun,Uttarakhand,60,5,75.6,74,76.5
Garhwal,Uttarakhand,61,5,66.2,63.4,
Pithoragarh,Uttarakhand,62,5,62.7,60.8,
Bageshwar,Uttarakhand,63,5,67.4,66.5,
Almora,Uttarakhand,64,5,65,62.9,
