district,state,district_census_code,state_census_code,total,rural,urban
Kupwara,Jammu & Kashmir,1,1,51,49.9,
Badgam,Jammu & Kashmir,2,1,69.1,68.5,
Leh(Ladakh),Jammu & Kashmir,3,1,70.3,72,67.2
Kargil,Jammu & Kashmir,4,1,62.9,64.5,
Punch,Jammu & Kashmir,5,1,48.6,47.6,
Rajouri,Jammu & Kashmir,6,1,28,25.9,
Kathua,Jammu & Kashmir,7,1,74.1,74,
Baramula,Jammu & Kashmir,8,1,58.6,60.1,
Bandipore,Jammu & Kashmir,9,1,54,53.6,
Srinagar,Jammu & Kashmir,10,1,68.4,,68.3
Ganderbal,Jammu & Kashmir,11,1,60.1,59.3,
Pulwama,Jammu & Kashmir,12,1,69,68.8,
Shupiyan,Jammu & Kashmir,13,1,66.3,66.3,
Anantnag,Jammu & Kashmir,14,1,54,53.6,
Kulgam,Jammu & Kashmir,15,1,60.4,59.1,
Doda,Jammu & Kashmir,16,1,30.4,29.4,
Ramban,Jammu & Kashmir,17,1,41.5,41.3,
Kishtwar,Jammu & Kashmir,18,1,55.4,56.6,
Udhampur,Jammu & Kashmir,19,1,70.2,69.3,
Reasi,Jammu & Kashmir,20,1,53.3,52.9,
Jammu,Jammu & Kashmir,21,1,63.8,59.8,68.4
Samba,Jammu & Kashmir,22,1,31.2,31.4,
Chamba,Himachal Pradesh,23,2,51.6,52.3,
Kangra,Himachal Pradesh,24,2,47.9,47.4,
Lahul and Spiti,Himachal Pradesh,25,2,62,62,
Kullu,Himachal Pradesh,26,2,63.4,63.9,
Mandi,Himachal Pradesh,27,2,65.5,66,
Hamirpur,Himachal Pradesh,28,2,44,45.6,
Una,Himachal Pradesh,29,2,33.9,34.9,
Bilaspur,Himachal Pradesh,30,2,52.1,52.7,
Solan,Himachal Pradesh,31,2,72.4,75.5,
Sirmaur,Himachal Pradesh,32,2,60.5,59.3,
Shimla,Himachal Pradesh,33,2,73.4,74.6,
Kinnaur,Himachal Pradesh,34,2,68.8,68.8,
Gurdaspur,Punjab,35,3,74.5,76.6,
Kapurthala,Punjab,36,3,70,69.1,71.7
Jalandhar,Punjab,37,3,70.6,64.6,75.3
Hoshiarpur,Punjab,38,3,70.3,69.7,
Sahid Bhagat Singh Nagar,Punjab,39,3,64.7,65.8,60.2
Fatehgarh Sahib,Punjab,40,3,73.8,75.5,70.1
Ludhiana,Punjab,41,3,72.8,73.5,72.3
Moga,Punjab,42,3,76.6,74.2,
Firozpur,Punjab,43,3,80.9,82.3,
Muktsar,Punjab,44,3,84.8,83.7,
Faridkot,Punjab,45,3,81.5,80.3,85
Bathinda,Punjab,46,3,82.6,83.6,81.4
Mansa,Punjab,47,3,78.3,77.1,
Patiala,Punjab,48,3,79.1,78.9,79.4
Amritsar,Punjab,49,3,81,76.6,84.5
Tarn Taran,Punjab,50,3,80.8,80.3,
Rup Nagar,Punjab,51,3,75,73.5,
Sahibzada Ajit Singh Nagar,Punjab,52,3,75.5,75.6,75.3
Sangrur,Punjab,53,3,65.6,66.8,
Barnala,Punjab,54,3,78.6,76.7,82.6
Uttarkashi,Uttarakhand,56,5,68.5,68.3,
Chamoli,Uttarakhand,57,5,60.2,61.4,
Rudraprayag,Uttarakhand,58,5,61,59.6,
Tehri Garhwal,Uttarakhand,59,5,64.3,62.5,
Dehradun,Uttarakhand,60,5,59.8,59.3,60.1
Garhwal,Uttarakhand,61,5,67.2,65.5,
Pithoragarh,Uttarakhand,62,5,70.1,69.7,
Bageshwar,Uttarakhand,63,5,57.9,57.4,
Almora,Uttarakhand,64,5,57.1,56.5,
Champawat,Uttarakhand,65,5,63.3,64,
Nainital,Uttarakhand,66,5,48.5,46.7,51
Udham Singh Nagar,Uttarakhand,67,5,38,35.9,41.1
Hardwar,Uttarakhand,68,5,41.5,37.5,46.4
Panchkula,Haryana,69,6,79.7,77.6,81
Ambala,Haryana,70,6,77.6,77.7,77.4
Yamunanagar,Haryana,71,6,73,75.4,69.2
