district,state,district_census_code,state_census_code,total,rural,urban
Kupwara,Jammu & Kashmir,1,1,36.1,30.8,
Badgam,Jammu & Kashmir,2,1,56.2,53,
Leh(Ladakh),Jammu & Kashmir,3,1,47.7,35.3,70.3
Kargil,Jammu & Kashmir,4,1,34.9,28.8,
Punch,Jammu & Kashmir,5,1,28.9,29.1,
Rajouri,Jammu & Kashmir,6,1,24.8,24.8,
Kathua,Jammu & Kashmir,7,1,31.1,31.2,
Baramula,Jammu & Kashmir,8,1,47.7,50.9,
Bandipore,Jammu & Kashmir,9,1,34.9,32.7,
Srinagar,Jammu & Kashmir,10,1,55.8,,55.9
Ganderbal,Jammu & Kashmir,11,1,50.7,51.7,
Pulwama,Jammu & Kashmir,12,1,58.9,59.4,
Shupiyan,Jammu & Kashmir,13,1,53.5,53.6,
Anantnag,Jammu & Kashmir,14,1,25.5,19.3,
Kulgam,Jammu & Kashmir,15,1,41.9,41.2,
Doda,Jammu & Kashmir,16,1,21.6,20,
Ramban,Jammu & Kashmir,17,1,51.7,51.1,
Kishtwar,Jammu & Kashmir,18,1,45,43.8,
Udhampur,Jammu & Kashmir,19,1,31.1,27.1,
Reasi,Jammu & Kashmir,20,1,26.7,27.9,
Jammu,Jammu & Kashmir,21,1,35.4,28.9,42.4
Samba,Jammu & Kashmir,22,1,22.3,22,
Chamba,Himachal Pradesh,23,2,21,19.2,
Kangra,Himachal Pradesh,24,2,23.9,23.2,
Lahul and Spiti,Himachal Pradesh,25,2,32,32,
Kullu,Himachal Pradesh,26,2,32.6,32.3,
Mandi,Himachal Pradesh,27,2,22.5,20.9,
Hamirpur,Himachal Pradesh,28,2,33.5,33.5,
Una,Himachal Pradesh,29,2,25.4,24.6,
Bilaspur,Himachal Pradesh,30,2,18.5,18.2,
Solan,Himachal Pradesh,31,2,32.8,30.7,
Sirmaur,Himachal Pradesh,32,2,21,21.7,
Shimla,Himachal Pradesh,33,2,35.6,39.2,
Kinnaur,Himachal Pradesh,34,2,36.1,36.1,
Gurdaspur,Punjab,35,3,18.5,18,
Kapurthala,Punjab,36,3,48.1,48.1,48
Jalandhar,Punjab,37,3,38.2,36.1,40
Hoshiarpur,Punjab,38,3,37.2,34.2,
Sahid Bhagat Singh Nagar,Punjab,39,3,42.2,40.9,47.4
Fatehgarh Sahib,Punjab,40,3,20.5,20,21.5
Ludhiana,Punjab,41,3,48.8,46.2,50.4
Moga,Punjab,42,3,36,37.6,
Firozpur,Punjab,43,3,45,42.2,
Muktsar,Punjab,44,3,22.8,19.2,
Faridkot,Punjab,45,3,42.9,44.9,37.4
Bathinda,Punjab,46,3,43.8,43.6,44.1
Mansa,Punjab,47,3,38.3,36.2,
Patiala,Punjab,48,3,38.3,31.6,45.7
Amritsar,Punjab,49,3,37.6,35.1,39.8
Tarn Taran,Punjab,50,3,23.3,23,
Rup Nagar,Punjab,51,3,38.4,38.2,
Sahibzada Ajit Singh Nagar,Punjab,52,3,56,50.6,60.3
Sangrur,Punjab,53,3,29.9,25.5,
Barnala,Punjab,54,3,29.9,28.4,32.9
Uttarkashi,Uttarakhand,56,5,9.8,8.7,
Chamoli,Uttarakhand,57,5,10,9.8,
Rudraprayag,Uttarakhand,58,5,11.7,10.1,
Tehri Garhwal,Uttarakhand,59,5,5.6,3.4,
Dehradun,Uttarakhand,60,5,15.7,17.1,15
Garhwal,Uttarakhand,61,5,12.2,10.9,
Pithoragarh,Uttarakhand,62,5,13.5,12.9,
Bageshwar,Uttarakhand,63,5,10.1,10.1,
Almora,Uttarakhand,64,5,17.2,16.6,
Champawat,Uttarakhand,65,5,12.4,11.6,
Nainital,Uttarakhand,66,5,17.4,14.5,21.2
Udham Singh Nagar,Uttarakhand,67,5,10.7,9.3,13
Hardwar,Uttarakhand,68,5,9.8,8.4,11.4
Panchkula,Haryana,69,6,41.6,45.6,39.1
Ambala,Haryana,70,6,38.3,29.1,48.9
Yamunanagar,Haryana,71,6,28.7,29.5,27.5
Kurukshetra,Haryana,72,6,58.5,58.9,
Kaithal,Haryana,73,6,29.2,22.4,
Karnal,Haryana,74,6,36.2,37.3,34
Panipat,Haryana,75,6,21.3,17.9,24.3
Sonipat,Haryana,76,6,26.3,26.9,25.1
Jind,Haryana,77,6,28,25.8,
Fatehabad,Haryana,78,6,40.5,39.2,
Sirsa,Haryana,79,6,23.6,29.6,
Hisar,Haryana,80,6,40.2,35.2,50.5
Bhiwani,Haryana,81,6,21.1,20.3,
Rohtak,Haryana,82,6,19.7,18.9,20.9
Jhajjar,Haryana,83,6,16.9,16.7,
Mahendragarh,Haryana,84,6,30.7,28.3,
Rewari,Haryana,85,6,14.5,14.5,
Gurgaon,Haryana,86,6,23.4,21.2,24.1
Mewat,Haryana,87,6,6.4,6.2,
Faridabad,Haryana,88,6,15.1,,14.9
Palwal,Haryana,89,6,15.3,13.4,
North West,NCT Delhi,90,7,12.7,,12.7
North,NCT Delhi,91,7,8.8,,9
North East,NCT Delhi,92,7,17.5,,17.5
