district,state,district_census_code,state_census_code,total,rural,urban
Kupwara,Jammu & Kashmir,1,1,74.6,74.4,
Badgam,Jammu & Kashmir,2,1,38.8,-39.5,
Leh(Ladakh),Jammu & Kashmir,3,1,-16.4,*,*
Kargil,Jammu & Kashmir,4,1,-32.2,-36.8,
Punch,Jammu & Kashmir,5,1,20.9,18.7,
Rajouri,Jammu & Kashmir,6,1,41.1,43,
Kathua,Jammu & Kashmir,7,1,-38.1,-38.2,
Baramula,Jammu & Kashmir,8,1,-41.7,-43.8,
Bandipore,Jammu & Kashmir,9,1,-37.2,-42.4,
Srinagar,Jammu & Kashmir,10,1,-33.9,,-33.9
Ganderbal,Jammu & Kashmir,11,1,38.2,37.8,
Pulwama,Jammu & Kashmir,12,1,-39.4,-38.6,
Shupiyan,Jammu & Kashmir,13,1,-38.7,-37.1,
Anantnag,Jammu & Kashmir,14,1,-27.7,-32.7,
Kulgam,Jammu & Kashmir,15,1,-29.3,-24.4,
Doda,Jammu & Kashmir,16,1,23.7,24.9,
Ramban,Jammu & Kashmir,17,1,29.5,28.5,
Kishtwar,Jammu & Kashmir,18,1,-29.3,-23.2,
Udhampur,Jammu & Kashmir,19,1,54.5,52.5,
Reasi,Jammu & Kashmir,20,1,26.3,23.4,
Jammu,Jammu & Kashmir,21,1,-37.2,*,*
Samba,Jammu & Kashmir,22,1,-37.9,*,
Chamba,Himachal Pradesh,23,2,-65.8,-65.8,
Kangra,Himachal Pradesh,24,2,-46.9,-48.7,
Lahul and Spiti,Himachal Pradesh,25,2,*,*,
Kullu,Himachal Pradesh,26,2,-44.7,-48.3,
Mandi,Himachal Pradesh,27,2,-42.2,-41.6,
Hamirpur,Himachal Pradesh,28,2,*,*,
Una,Himachal Pradesh,29,2,*,*,
Bilaspur,Himachal Pradesh,30,2,-38.1,*,
Solan,Himachal Pradesh,31,2,-62.4,*,
Sirmaur,Himachal Pradesh,32,2,-46.3,-48.7,
Shimla,Himachal Pradesh,33,2,*,*,
Kinnaur,Himachal Pradesh,34,2,*,*,
Gurdaspur,Punjab,35,3,-30,-35.7,
Kapurthala,Punjab,36,3,-45.5,*,*
Jalandhar,Punjab,37,3,-48.8,*,*
Hoshiarpur,Punjab,38,3,-38,-39.5,
Sahid Bhagat Singh Nagar,Punjab,39,3,-58.1,*,*
Fatehgarh Sahib,Punjab,40,3,-44.1,*,*
Ludhiana,Punjab,41,3,-45.6,*,*
Moga,Punjab,42,3,-38.7,-37.5,
Firozpur,Punjab,43,3,-42.9,-53.3,
Muktsar,Punjab,44,3,-43.1,-34.7,
Faridkot,Punjab,45,3,-27.3,*,*
Bathinda,Punjab,46,3,-32.4,*,*
Mansa,Punjab,47,3,-37.6,-40.8,
Patiala,Punjab,48,3,-36.5,*,*
Amritsar,Punjab,49,3,-57.5,*,*
Tarn Taran,Punjab,50,3,-34.4,-31.1,
Rup Nagar,Punjab,51,3,*,*,
Sahibzada Ajit Singh Nagar,Punjab,52,3,-40.4,*,*
Sangrur,Punjab,53,3,-53.3,*,
Barnala,Punjab,54,3,-45,*,*
Uttarkashi,Uttarakhand,56,5,-60.2,-60.9,
Chamoli,Uttarakhand,57,5,-44.5,-45.5,
Rudraprayag,Uttarakhand,58,5,-56.5,-59.9,
Tehri Garhwal,Uttarakhand,59,5,-34.5,-44.1,
Dehradun,Uttarakhand,60,5,33.4,23.8,-41.2
Garhwal,Uttarakhand,61,5,*,*,
Pithoragarh,Uttarakhand,62,5,-42,-42,
Bageshwar,Uttarakhand,63,5,-47.1,-47.1,
Almora,Uttarakhand,64,5,-40.4,-43.2,
Champawat,Uttarakhand,65,5,-33.5,*,
Nainital,Uttarakhand,66,5,41.5,-40.4,-43
Udham Singh Nagar,Uttarakhand,67,5,53,60.5,43
Hardwar,Uttarakhand,68,5,61.7,62.2,61
Panchkula,Haryana,69,6,38.7,-41.2,*
Ambala,Haryana,70,6,54.7,-47.7,-61.3
Yamunanagar,Haryana,71,6,55.8,*,-44.8
Kurukshetra,Haryana,72,6,32.9,-31.3,
Kaithal,Haryana,73,6,54.4,-50.2,
Karnal,Haryana,74,6,66.3,-68.5,-62.6
Panipat,Haryana,75,6,50.2,-49.3,-51.3
Sonipat,Haryana,76,6,-65.5,*,-50.7
Jind,Haryana,77,6,62.3,58.9,
Fatehabad,Haryana,78,6,-67.6,-64.1,
Sirsa,Haryana,79,6,52.8,-59.7,
Hisar,Haryana,80,6,49.8,-52.6,*
Bhiwani,Haryana,81,6,-42.3,-40.8,
Rohtak,Haryana,82,6,58.7,-59.2,*
Jhajjar,Haryana,83,6,-59.8,-63,
Mahendragarh,Haryana,84,6,-43,-43.1,
Rewari,Haryana,85,6,-48.4,*,
Gurgaon,Haryana,86,6,66.5,-81.9,*
Mewat,Haryana,87,6,78.6,79.9,
Faridabad,Haryana,88,6,-31,,-27.9
Palwal,Haryana,89,6,58.6,-53.8,
North West,NCT Delhi,90,7,-55,,-55
North,NCT Delhi,91,7,*,,*
North East,NCT Delhi,92,7,-36.8,,-36.8
East,NCT Delhi,93,7,*,,*
New Delhi,NCT Delhi,94,7,*,,*
Central,NCT Delhi,95,7,*,,*
West,NCT Delhi,96,7,*,,*
South West,NCT Delhi,97,7,*,,*
South,NCT Delhi,98,7,*,,*
Ganganagar,Rajasthan,99,8,37.7,-39.1,
Hanumangarh,Rajasthan,100,8,-20.3,-13.7,
Bikaner,Rajasthan,101,8,40.4,38.6,45.2
Churu,Rajasthan,102,8,44.8,-43.4,
Jhunjhunun,Rajasthan,103,8,-27.7,-32.9,
Alwar,Rajasthan,104,8,33.4,34.8,
Bharatpur,Rajasthan,105,8,39,40.9,
Dhaulpur,Rajasthan,106,8,35.9,32.7,
Karauli,Rajasthan,107,8,34.8,-33.7,
Sawai Madhopur,Rajasthan,108,8,30.8,33,
Dausa,Rajasthan,109,8,28.6,29.3,
Jaipur,Rajasthan,110,8,30,-31.3,-28.9
Sikar,Rajasthan,111,8,-32.1,-31.2,
Nagaur,Rajasthan,112,8,34.7,-33.1,
Jodhpur,Rajasthan,113,8,40.8,43.8,-31.3
Jaisalmer,Rajasthan,114,8,48,50.1,
Barmer,Rajasthan,115,8,44.2,42.2,
Jalor,Rajasthan,116,8,46.5,47.2,
Sirohi,Rajasthan,117,8,56.5,-53.3,
