district,state,district_census_code,state_census_code,total,rural,urban
South,NCT Delhi,98,7,-11,,-11
Ganganagar,Rajasthan,99,8,4.4,4.2,
Hanumangarh,Rajasthan,100,8,7.8,8.6,
Bikaner,Rajasthan,101,8,5.3,6.4,3.5
Churu,Rajasthan,102,8,2.5,2.9,
Jhunjhunun,Rajasthan,103,8,2.4,3.3,
Alwar,Rajasthan,104,8,6.7,8.4,
Bharatpur,Rajasthan,105,8,4.7,4.2,
Dhaulpur,Rajasthan,106,8,5.7,6.2,
Karauli,Rajasthan,107,8,4.5,3.7,
Sawai Madhopur,Rajasthan,108,8,4.4,3.9,
Dausa,Rajasthan,109,8,7.2,6.7,
Jaipur,Rajasthan,110,8,6.2,4.8,7.5
Sikar,Rajasthan,111,8,3.8,5.5,
Nagaur,Rajasthan,112,8,1.8,0,
Jodhpur,Rajasthan,113,8,8.9,9.8,7.5
Jaisalmer,Rajasthan,114,8,3.1,3.6,
Barmer,Rajasthan,115,8,3.7,4.1,
Jalor,Rajasthan,116,8,6.1,6.9,
Sirohi,Rajasthan,117,8,4.6,1.9,
Pali,Rajasthan,118,8,2.1,1,
Ajmer,Rajasthan,119,8,7.1,7.4,6.7
Tonk,Rajasthan,120,8,9.9,10.4,
Bundi,Rajasthan,121,8,7,8.6,
Bhilwara,Rajasthan,122,8,6.7,6.3,
Rajsamand,Rajasthan,123,8,3.5,2.7,
Dungarpur,Rajasthan,124,8,5,5.4,
Banswara,Rajasthan,125,8,7.1,8.1,
Chittaurgarh,Rajasthan,126,8,5.5,5.4,
Kota,Rajasthan,127,8,7.7,6.3,8.5
Baran,Rajasthan,128,8,9.2,7.4,
Jhalawar,Rajasthan,129,8,10.1,10.3,
Udaipur,Rajasthan,130,8,6.8,7.9,
Pratapgarh,Rajasthan,131,8,5.1,4.6,
Saharanpur,Uttar Pradesh,132,9,6.6,6.2,7.7
Muzaffarnagar,Uttar Pradesh,133,9,9.2,8.7,
Bijnor,Uttar Pradesh,134,9,11,10.5,
Moradabad,Uttar Pradesh,135,9,10.2,9.6,11.2
Rampur,Uttar Pradesh,136,9,14.2,12.5,
Jyotiba Phule Nagar,Uttar Pradesh,137,9,7.6,6.6,
Meerut,Uttar Pradesh,138,9,6,6.2,6
Baghpat,Uttar Pradesh,139,9,10.8,10,
Ghaziabad,Uttar Pradesh,140,9,8.5,7.9,8.6
Gautam Buddha Nagar,Uttar Pradesh,141,9,8.6,6.1,9.9
Bulandshahr,Uttar Pradesh,142,9,4.4,5.5,
Aligarh,Uttar Pradesh,143,9,12,13.1,9.9
Mahamaya Nagar,Uttar Pradesh,144,9,5.3,3.6,
Mathura,Uttar Pradesh,145,9,8.5,4.3,
Agra,Uttar Pradesh,146,9,4.9,5.1,4.6
Firozabad,Uttar Pradesh,147,9,6.3,6.3,6.3
Mainpuri,Uttar Pradesh,148,9,4.8,5.5,
Budaun,Uttar Pradesh,149,9,5.2,5.8,
Bareilly,Uttar Pradesh,150,9,12.9,13,12.8
Pilibhit,Uttar Pradesh,151,9,15.1,16.5,
Shahjahanpur,Uttar Pradesh,152,9,11,10,
Kheri,Uttar Pradesh,153,9,5.2,5.9,
Sitapur,Uttar Pradesh,154,9,3.4,2.4,
Hardoi,Uttar Pradesh,155,9,6.9,6.1,
Unnao,Uttar Pradesh,156,9,4.9,4.6,
Lucknow,Uttar Pradesh,157,9,6.6,5.3,7.3
Rae Bareli,Uttar Pradesh,158,9,4.4,3.4,
Farrukhabad,Uttar Pradesh,159,9,6,5.8,
Kannauj,Uttar Pradesh,160,9,5.7,4.4,
Etawah,Uttar Pradesh,161,9,5.3,5.5,
Auraiya,Uttar Pradesh,162,9,1.3,0,
Kanpur Dehat,Uttar Pradesh,163,9,3.4,3.8,
Kanpur Nagar,Uttar Pradesh,164,9,3.6,3.9,3.5
Jalaun,Uttar Pradesh,165,9,3.6,3.7,
Jhansi,Uttar Pradesh,166,9,4.2,3.8,4.6
Lalitpur,Uttar Pradesh,167,9,5.2,4.5,
Hamirpur,Uttar Pradesh,168,9,5.2,6.4,
Mahoba,Uttar Pradesh,169,9,6.5,6.2,
Banda,Uttar Pradesh,170,9,4,1,
Chitrakoot,Uttar Pradesh,171,9,5.4,5.5,
Fatehpur,Uttar Pradesh,172,9,4.6,4.5,
Pratapgarh,Uttar Pradesh,173,9,7.1,6.8,
Kaushambi,Uttar Pradesh,174,9,6.1,5.6,
Allahabad,Uttar Pradesh,175,9,2.8,3.3,
Bara Banki,Uttar Pradesh,176,9,5.6,6.1,
Faizabad,Uttar Pradesh,177,9,3,2.5,
Ambedkar Nagar,Uttar Pradesh,178,9,4.3,4.9,
Sultanpur,Uttar Pradesh,179,9,8,7.5,
Bahraich,Uttar Pradesh,180,9,14.2,15.3,
Shrawasti,Uttar Pradesh,181,9,11.9,11.2,
Balrampur,Uttar Pradesh,182,9,12.4,10,
Gonda,Uttar Pradesh,183,9,10,10.8,
Siddharthnagar,Uttar Pradesh,184,9,15.7,15.2,
Basti,Uttar Pradesh,185,9,10.5,11.6,
Sant Kabir Nagar,Uttar Pradesh,186,9,7.8,8.2,
Maharajganj,Uttar Pradesh,187,9,13.8,13,
Gorakhpur,Uttar Pradesh,188,9,9.2,9.4,
Kushinagar,Uttar Pradesh,189,9,6.4,7,
Deoria,Uttar Pradesh,190,9,6.2,6.4,
Azamgarh,Uttar Pradesh,191,9,6.1,5.3,
Mau,Uttar Pradesh,192,9,9.4,7.5,
Ballia,Uttar Pradesh,193,9,8,8,
Jaunpur,Uttar Pradesh,194,9,4.4,3.5,
Ghazipur,Uttar Pradesh,195,9,5.8,4.6,
Chandauli,Uttar Pradesh,196,9,7.7,7.2,
Varanasi,Uttar Pradesh,197,9,3.7,1.6,5.9
Sant Ravidas Nagar,Uttar Pradesh,198,9,2.5,3.5,
Mirzapur,Uttar Pradesh,199,9,6.1,4.7,
Sonbhadra,Uttar Pradesh,200,9,5.7,4.2,
Etah,Uttar Pradesh,201,9,3.8,3.5,
Kanshiram Nagar,Uttar Pradesh,202,9,3.4,3.9,
Pashchim Champaran,Bihar,203,10,6.2,5.9,
Purba Champaran,Bihar,204,10,10.8,10.7,
Sheohar,Bihar,205,10,7.7,6.7,
Sitamarhi,Bihar,206,10,6.7,5.6,
Madhubani,Bihar,207,10,3.4,3.7,
Supaul,Bihar,208,10,5,5.2,
Araria,Bihar,209,10,6.7,6.6,
Kishanganj,Bihar,210,10,13.7,10.2,
Purnia,Bihar,211,10,4.2,3.9,
Katihar,Bihar,212,10,5.3,5.4,
Madhepura,Bihar,213,10,5.7,4.1,
Saharsa,Bihar,214,10,3.8,3.5,
Darbhanga,Bihar,215,10,2.4,2.7,
Muzaffarpur,Bihar,216,10,14.1,12.2,
Gopalganj,Bihar,217,10,3.1,3.2,
Siwan,Bihar,218,10,10.1,11,
Saran,Bihar,219,10,8.7,6.2,
Vaishali,Bihar,220,10,6.3,5.4,
Samastipur,Bihar,221,10,11.8,11.7,
Begusarai,Bihar,222,10,4,5.5,
Khagaria,Bihar,223,10,4.4,4.9,
Bhagalpur,Bihar,224,10,3,3.2,
Banka,Bihar,225,10,7.6,6.6,
Munger,Bihar,226,10,8.4,7.3,
Lakhisarai,Bihar,227,10,4.6,5.2,
Sheikhpura,Bihar,228,10,4.7,5.6,
Nalanda,Bihar,229,10,4,4.2,
Patna,Bihar,230,10,6.5,6,6.9
Bhojpur,Bihar,231,10,7,6.8,
Buxar,Bihar,232,10,5,6.1,
Kaimur,Bihar,233,10,5.9,5.6,
Rohtas,Bihar,234,10,5.3,4.1,
Aurangabad,Bihar,235,10,17.6,20.2,
Gaya,Bihar,236,10,5.1,4.8,
Nawada,Bihar,237,10,7.6,7.2,
Jamui,Bihar,238,10,3.8,3.7,
Jehanabad,Bihar,239,10,5.9,4.4,
Arwal,Bihar,240,10,7.6,7.6,
North District,Sikkim,241,11,8.1,8.6,
West District,Sikkim,242,11,10.5,9.3,
South District,Sikkim,243,11,-7.9,*,
East District,Sikkim,244,11,8.2,5.4,10.6
Tawang,Arunachal Pradesh,245,12,3.7,2.9,
West Kameng,Arunachal Pradesh,246,12,3.1,3.7,
East Kameng,Arunachal Pradesh,247,12,10.9,10.7,
Papumpare,Arunachal Pradesh,248,12,6.2,7.5,5.4
Upper Subansiri,Arunachal Pradesh,249,12,7.9,7.6,
West Siang,Arunachal Pradesh,250,12,5.2,5,
East Siang,Arunachal Pradesh,251,12,9.1,10.4,
Upper Siang,Arunachal Pradesh,252,12,12,13.4,
Changlang,Arunachal Pradesh,253,12,14.9,15.3,
Tirap,Arunachal Pradesh,254,12,6.2,9.3,
Lower Subansiri,Arunachal Pradesh,255,12,5.1,4.7,
Kurung Kumey,Arunachal Pradesh,256,12,5,4.2,
Dibang Valley,Arunachal Pradesh,257,12,5.3,5.3,
Lower Dibang Valley,Arunachal Pradesh,258,12,8.4,7.1,
Lohit,Arunachal Pradesh,259,12,5.7,6.1,
Anjaw,Arunachal Pradesh,260,12,8.8,9.5,
Mon,Nagaland,261,13,6.4,7,
Mokokchung,Nagaland,262,13,16.2,-18,
Zunheboto,Nagaland,263,13,6.4,4.5,
Wokha,Nagaland,264,13,9.2,-14.7,
Dimapur,Nagaland,265,13,9.3,6.9,11.1
Phek,Nagaland,266,13,8.2,8.6,
Tuensang,Nagaland,267,13,13.9,15.5,
Longleng,Nagaland,268,13,11.2,8.8,
Kiphire,Nagaland,269,13,9.2,7,
Kohima,Nagaland,270,13,12.3,6.6,14.4
Peren,Nagaland,271,13,5.5,4.6,
Senapati,Manipur,272,14,5.7,6,
Tamenglong,Manipur,273,14,5.5,5.9,
Churachandpur,Manipur,274,14,19.1,18.8,
Bishnupur,Manipur,275,14,11.1,13.7,8.2
Thoubal,Manipur,276,14,4.9,5.8,3.6
Imphal West,Manipur,277,14,9.5,10.4,9
Imphal East,Manipur,278,14,11.3,9.6,13.9
Ukhrul,Manipur,279,14,6.5,3.7,
Chandel,Manipur,280,14,8.4,9,
Mamit,Mizoram,281,15,8.7,6.3,
Kolasib,Mizoram,282,15,13.6,19.3,11.9
Aizawl,Mizoram,283,15,11.1,,11.9
Champhai,Mizoram,284,15,7.9,9.2,6.2
Serchhip,Mizoram,285,15,8.8,8,9
Lunglei,Mizoram,286,15,12.2,12.4,11.9
Lawngtlai,Mizoram,287,15,8,10.6,
Saiha,Mizoram,288,15,6.3,7.6,5.3
West Tripura,Tripura,289,16,10.2,11.4,8.8
South Tripura,Tripura,290,16,11.7,10.4,
Dhalai,Tripura,291,16,9.1,9,
North Tripura,Tripura,292,16,5.9,7.1,
West Garo Hills,Meghalaya,293,17,6.8,7.6,
East Garo Hills,Meghalaya,294,17,2.2,2.6,
South Garo Hills,Meghalaya,295,17,6.9,6.9,
West Khasi Hills,Meghalaya,296,17,3.4,3.3,
Ribhoi,Meghalaya,297,17,3.9,3.8,
East Khasi Hills,Meghalaya,298,17,11.1,9.7,12.9
Jaintia Hills,Meghalaya,299,17,4.5,5.1,
Kokrajhar,Assam,300,18,7.8,5.3,
Dhubri,Assam,301,18,3.5,3.8,
Goalpara,Assam,302,18,4.3,5,
Barpeta,Assam,303,18,6.3,6.3,
Morigaon,Assam,304,18,8.2,9.5,
Nagaon,Assam,305,18,6.2,6.2,
Sonitpur,Assam,306,18,8.2,6.8,
Lakhimpur,Assam,307,18,12.6,11.9,
Dhemaji,Assam,308,18,10.3,9.8,
Tinsukia,Assam,309,18,8.6,6.8,
Dibrugarh,Assam,310,18,7.2,7.3,
Sivasagar,Assam,311,18,8.1,6.9,
Jorhat,Assam,312,18,8,8.3,
Golaghat,Assam,313,18,13.8,14.7,
Karbi Anglong,Assam,314,18,8.8,9.4,
Dima Hasao,Assam,315,18,4.6,7,
Cachar,Assam,316,18,1.4,0.8,
Karimganj,Assam,317,18,4,3.2,
Hailakandi,Assam,318,18,3.9,3.7,
Bongaigaon,Assam,319,18,5.9,5.6,
Chirang,Assam,320,18,7.1,7.3,
Kamrup,Assam,321,18,2.8,2.2,
Kamrup Metropolitan,Assam,322,18,4.3,,4.5
Nalbari,Assam,323,18,5,3.8,
Baksa,Assam,324,18,7,7.4,
Darrang,Assam,325,18,9.1,9.1,
Udalguri,Assam,326,18,7,7.5,
Darjiling,West Bengal,327,19,7.7,10.4,3.6
Jalpaiguri,West Bengal,328,19,6.1,5.9,
Koch Bihar,West Bengal,329,19,6.5,5.7,
Uttar Dinajpur,West Bengal,330,19,5.7,6.8,
Dakshin Dinajpur,West Bengal,331,19,7.7,7.3,
Maldah,West Bengal,332,19,13.2,13.8,
Murshidabad,West Bengal,333,19,9.7,11.4,
Birbhum,West Bengal,334,19,12,12,
Barddhaman,West Bengal,335,19,7.3,9.1,4.9
Nadia,West Bengal,336,19,12.2,13.7,
North Twenty Four Parganas,West Bengal,337,19,13,7.6,-19.7
Hugli,West Bengal,338,19,12.1,12.8,-11
Bankura,West Bengal,339,19,9.2,9.4,
Puruliya,West Bengal,340,19,3.9,5,
Haora,West Bengal,341,19,15.3,16.8,14.3
Kolkata,West Bengal,342,19,22.2,,22.2
South Twenty Four Parganas,West Bengal,343,19,15.1,13.3,
Paschim Medinipur,West Bengal,344,19,11.2,11.3,
Purba Medinipur,West Bengal,345,19,14.1,12.8,
Garhwa,Jharkhand,346,20,3.4,2.5,
Chatra,Jharkhand,347,20,6.2,6.9,
Kodarma,Jharkhand,348,20,7.2,5,
Giridih,Jharkhand,349,20,5.5,3.9,
Deoghar,Jharkhand,350,20,9.2,12,
Godda,Jharkhand,351,20,11.4,12.2,
Sahibganj,Jharkhand,352,20,7,8,
Pakur,Jharkhand,353,20,4.5,3.6,
Dhanbad,Jharkhand,354,20,7.9,7.9,7.9
Bokaro,Jharkhand,355,20,8.7,10.9,6.4
Lohardaga,Jharkhand,356,20,7.8,7.6,
Purbi Singhbhum,Jharkhand,357,20,7.9,6.5,9
Palamu,Jharkhand,358,20,4.8,5.3,
Latehar,Jharkhand,359,20,7.2,7.2,
Hazaribagh,Jharkhand,360,20,9.7,8.9,
Ramgarh,Jharkhand,361,20,8.7,6.5,11.4
Dumka,Jharkhand,362,20,7.7,7.7,
Jamtara,Jharkhand,363,20,9.7,8.1,
Ranchi,Jharkhand,364,20,4,3.4,4.8
Khunti,Jharkhand,365,20,8.4,8.8,
Gumla,Jharkhand,366,20,4.8,5.1,
Simdega,Jharkhand,367,20,12.7,13.4,
Pashchimi Singhbhum,Jharkhand,368,20,12.3,7.4,
Saraikela Kharsawan,Jharkhand,369,20,14,10,
Bargarh,Odisha,370,21,9.2,9.5,
Jharsuguda,Odisha,371,21,11.2,12.1,9.7
Sambalpur,Odisha,372,21,9.1,11.7,
Debagarh,Odisha,373,21,9.6,8.5,
Sundargarh,Odisha,374,21,8.9,8.2,10.1
Kendujhar,Odisha,375,21,4.6,6.5,
Mayurbhanj,Odisha,376,21,9.6,11.3,
Baleshwar,Odisha,377,21,16.2,15.4,
Bhadrak,Odisha,378,21,13.7,15.5,
Kendrapara,Odisha,379,21,10.5,9,
Jagatsinghapur,Odisha,380,21,14.8,15.8,
Cuttack,Odisha,381,21,13.5,15.2,
Jajapur,Odisha,382,21,9.8,9.4,
Dhenkanal,Odisha,383,21,16.3,16.2,
Anugul,Odisha,384,21,9.6,9.7,
Nayagarh,Odisha,385,21,15.4,14.6,
Khordha,Odisha,386,21,10.6,9.8,11.2
Puri,Odisha,387,21,13.7,13.2,
Ganjam,Odisha,388,21,10.9,9.9,
Gajapati,Odisha,389,21,4.8,5.3,
Kandhamal,Odisha,390,21,6.6,5.8,
Baudh,Odisha,391,21,12.8,12.5,
Subarnapur,Odisha,392,21,10.5,8.4,
Balangir,Odisha,393,21,9.6,10.1,
Nuapada,Odisha,394,21,6.9,6.3,
Kalahandi,Odisha,395,21,8.4,7.6,
Rayagada,Odisha,396,21,11.2,11.7,
Nabarangapur,Odisha,397,21,8.4,6.3,
Koraput,Odisha,398,21,12.3,8.5,
Malkangiri,Odisha,399,21,8.5,8.7,
Korea,Chhattisgarh,400,22,4.1,4.2,3.9
Surguja,Chhattisgarh,401,22,6.7,7,
Jashpur,Chhattisgarh,402,22,11,10.6,
Raigarh,Chhattisgarh,403,22,15.8,15.2,
Korba,Chhattisgarh,404,22,9.4,8.3,11.5
Janjgir Champa,Chhattisgarh,405,22,8.9,9.2,
Bilaspur,Chhattisgarh,406,22,4.7,0.7,
Kabirdham,Chhattisgarh,407,22,7.7,7.8,
Rajnandgaon,Chhattisgarh,408,22,5.5,3.8,
Durg,Chhattisgarh,409,22,11.7,10.2,14
Raipur,Chhattisgarh,410,22,12.6,11.3,14.7
Mahasamund,Chhattisgarh,411,22,13,12.8,
Dhamtari,Chhattisgarh,412,22,11.6,10.9,
Uttar Bastar Kanker,Chhattisgarh,413,22,12.9,12.7,
Bastar,Chhattisgarh,414,22,10.2,9,
Narayanpur,Chhattisgarh,415,22,8.1,7,
Dakshin Bastar Dantewada,Chhattisgarh,416,22,7.4,7,
Bijapur,Chhattisgarh,417,22,5.1,4.4,
Sheopur,Madhya Pradesh,418,23,5.7,5.8,
Morena,Madhya Pradesh,419,23,5.1,0.8,
Bhind,Madhya Pradesh,420,23,3.2,2.1,
Gwalior,Madhya Pradesh,421,23,5.7,4.6,6.3
Datia,Madhya Pradesh,422,23,4.1,3.8,
Shivpuri,Madhya Pradesh,423,23,6.8,5.9,
Tikamgarh,Madhya Pradesh,424,23,6.8,7.5,
Chhatarpur,Madhya Pradesh,425,23,10.1,12.2,
Panna,Madhya Pradesh,426,23,11.1,12.5,
Sagar,Madhya Pradesh,427,23,11,8.5,
Damoh,Madhya Pradesh,428,23,5.2,3.6,
Satna,Madhya Pradesh,429,23,5.8,4.1,
Rewa,Madhya Pradesh,430,23,5.3,4.6,
Umaria,Madhya Pradesh,431,23,2.6,1.6,
Neemuch,Madhya Pradesh,432,23,11.1,13.2,
Mandsaur,Madhya Pradesh,433,23,11.3,11.8,
Ratlam,Madhya Pradesh,434,23,8,7.4,
Ujjain,Madhya Pradesh,435,23,7.4,6.1,9.4
Shajapur,Madhya Pradesh,436,23,4.9,3.5,
Dewas,Madhya Pradesh,437,23,6.5,4.8,
Dhar,Madhya Pradesh,438,23,3.8,4.9,
Indore,Madhya Pradesh,439,23,7.8,,8.6
Khargone (West Nimar),Madhya Pradesh,440,23,4.5,4.8,
Barwani,Madhya Pradesh,441,23,6.3,5,
Rajgarh,Madhya Pradesh,442,23,3,2.7,
Vidisha,Madhya Pradesh,443,23,8.6,9,
Bhopal,Madhya Pradesh,444,23,7.2,,8
Sehore,Madhya Pradesh,445,23,5.5,4.3,
Raisen,Madhya Pradesh,446,23,7.5,6.9,
Betul,Madhya Pradesh,447,23,5.3,5.8,
Harda,Madhya Pradesh,448,23,8.2,8.8,
Hoshangabad,Madhya Pradesh,449,23,6.5,6.9,5.9
Katni,Madhya Pradesh,450,23,8.6,8.6,
Jabalpur,Madhya Pradesh,451,23,8,7.2,8.7
Narsimhapur,Madhya Pradesh,452,23,10.1,9.3,
Dindori,Madhya Pradesh,453,23,6.7,7.5,
Mandla,Madhya Pradesh,454,23,5.9,6.7,
Chhindwara,Madhya Pradesh,455,23,8.4,9.3,
Seoni,Madhya Pradesh,456,23,7,6.2,
Balaghat,Madhya Pradesh,457,23,6.9,5.5,
Guna,Madhya Pradesh,458,23,3,1.9,
Ashoknagar,Madhya Pradesh,459,23,2.6,3.1,
Shahdol,Madhya Pradesh,460,23,7.9,5,
Anuppur,Madhya Pradesh,461,23,9.2,7.2,
Sidhi,Madhya Pradesh,462,23,9.6,8,
Singrauli,Madhya Pradesh,463,23,5,4.8,
Jhabua,Madhya Pradesh,464,23,8.4,8.8,
Alirajpur,Madhya Pradesh,465,23,7.4,7.4,
Khandwa (East Nimar),Madhya Pradesh,466,23,4.3,2.6,
Burhanpur,Madhya Pradesh,467,23,4.2,2.9,6.6
Kachchh,Gujarat,468,24,5.5,6.4,4
Banaskantha,Gujarat,469,24,7.5,6.9,
Patan,Gujarat,470,24,7.1,7.7,
Mahesena,Gujarat,471,24,8.8,10.2,
Sabarkantha,Gujarat,472,24,5.6,5.6,
Gandhinagar,Gujarat,473,24,7.1,9.7,4.8
Ahmadabad,Gujarat,474,24,5.4,,5.6
Surendranagar,Gujarat,475,24,4.6,3.9,
Rajkot,Gujarat,476,24,6.1,7.4,5.4
Jamnagar,Gujarat,477,24,5.8,4.3,7.1
Porbandar,Gujarat,478,24,7.4,5,10.1
Junagadh,Gujarat,479,24,9.5,8.3,11.9
Amreli,Gujarat,480,24,8.2,9.2,
Bhavnagar,Gujarat,481,24,11,7.6,14.8
Anand,Gujarat,482,24,8.7,8.7,8.6
Kheda,Gujarat,483,24,7.7,9.3,
Panchmahal,Gujarat,484,24,5.8,6.1,
Dohad,Gujarat,485,24,1.5,1.9,
Vadodara,Gujarat,486,24,6.5,6.1,6.8
Narmada,Gujarat,487,24,9.5,8.8,
Bharuch,Gujarat,488,24,6.3,5.1,8.4
The Dangs,Gujarat,489,24,4.1,4.5,
Navsari,Gujarat,490,24,14.8,14.5,15.5
Valsad,Gujarat,491,24,7.8,7.6,7.9
Surat,Gujarat,492,24,11.9,,13
Tapi,Gujarat,493,24,9.5,8.7,
Diu,Daman & Diu,494,25,4.6,5.9,2.6
Daman,Daman & Diu,495,25,9.4,,9
Nandurbar,Maharashtra,497,27,4.9,5.3,
Dhule,Maharashtra,498,27,7.7,8.2,
Jalgaon,Maharashtra,499,27,3.6,1.7,7.9
Buldhana,Maharashtra,500,27,3.1,3.4,
Akola,Maharashtra,501,27,8.9,9.3,8.2
Washim,Maharashtra,502,27,8.9,7.9,
Amravati,Maharashtra,503,27,7.9,10.2,4.5
Wardha,Maharashtra,504,27,3.9,1.6,7.3
Nagpur,Maharashtra,505,27,10.6,14.5,8.4
Bhandara,Maharashtra,506,27,9.3,8.7,
Gondiya,Maharashtra,507,27,10.4,9,
Gadchiroli,Maharashtra,508,27,4.4,4.1,
Chandrapur,Maharashtra,509,27,7.6,8,6.8
Yavatmal,Maharashtra,510,27,5.3,4.3,
Nanded,Maharashtra,511,27,6.4,6.1,
Hingoli,Maharashtra,512,27,6.9,6.3,
Parbhani,Maharashtra,513,27,8.7,9.3,7.4
Jalna,Maharashtra,514,27,2.2,2.9,
Aurangabad,Maharashtra,515,27,4.8,4.8,4.7
Nashik,Maharashtra,516,27,6.1,5.6,6.7
Thane,Maharashtra,517,27,4.5,,5.4
Mumbai Suburban,Maharashtra,518,27,4.9,,4.9
Mumbai,Maharashtra,519,27,-14,,-14
