district,state,district_census_code,state_census_code,total,rural,urban
Kupwara,Jammu & Kashmir,1,1,93.3,92,
Badgam,Jammu & Kashmir,2,1,99,98.8,
Leh(Ladakh),Jammu & Kashmir,3,1,99.5,99.3,100
Kargil,Jammu & Kashmir,4,1,97.3,96.5,
Punch,Jammu & Kashmir,5,1,96.8,96.6,
Rajouri,Jammu & Kashmir,6,1,94.3,93.9,
Kathua,Jammu & Kashmir,7,1,99.6,99.6,
Baramula,Jammu & Kashmir,8,1,99.8,99.7,
Bandipore,Jammu & Kashmir,9,1,95.1,93.6,
Srinagar,Jammu & Kashmir,10,1,100,,100
Ganderbal,Jammu & Kashmir,11,1,99.7,99.6,
Pulwama,Jammu & Kashmir,12,1,98.7,98.6,
Shupiyan,Jammu & Kashmir,13,1,96.7,96.4,
Anantnag,Jammu & Kashmir,14,1,96.7,95.9,
Kulgam,Jammu & Kashmir,15,1,97,96.3,
Doda,Jammu & Kashmir,16,1,94.4,94,
Ramban,Jammu & Kashmir,17,1,89.1,88.5,
Kishtwar,Jammu & Kashmir,18,1,87.8,87,
Udhampur,Jammu & Kashmir,19,1,97.6,97.1,
Reasi,Jammu & Kashmir,20,1,90.6,89.7,
Jammu,Jammu & Kashmir,21,1,99.9,99.8,100
Samba,Jammu & Kashmir,22,1,99.3,99.3,
Chamba,Himachal Pradesh,23,2,98.7,98.5,
Kangra,Himachal Pradesh,24,2,100,100,
Lahul and Spiti,Himachal Pradesh,25,2,97.8,97.8,
Kullu,Himachal Pradesh,26,2,99.5,99.5,
Mandi,Himachal Pradesh,27,2,99.5,99.5,
Hamirpur,Himachal Pradesh,28,2,99.5,99.5,
Una,Himachal Pradesh,29,2,99.8,99.8,
Bilaspur,Himachal Pradesh,30,2,99.9,99.9,
Solan,Himachal Pradesh,31,2,98.8,99.4,
Sirmaur,Himachal Pradesh,32,2,98.8,98.6,
Shimla,Himachal Pradesh,33,2,99.7,99.5,
Kinnaur,Himachal Pradesh,34,2,99.1,99.1,
Gurdaspur,Punjab,35,3,99.6,100,
Kapurthala,Punjab,36,3,97,98.9,93.9
Jalandhar,Punjab,37,3,99.8,99.5,100
Hoshiarpur,Punjab,38,3,99.8,99.7,
Sahid Bhagat Singh Nagar,Punjab,39,3,99.7,99.8,99.4
Fatehgarh Sahib,Punjab,40,3,100,100,99.9
Ludhiana,Punjab,41,3,99.9,99.7,100
Moga,Punjab,42,3,99.4,99.6,
Firozpur,Punjab,43,3,99.7,99.5,
Muktsar,Punjab,44,3,99.6,99.7,
Faridkot,Punjab,45,3,98.9,98.6,100
Bathinda,Punjab,46,3,99.5,99.2,99.8
Mansa,Punjab,47,3,99.8,99.7,
Patiala,Punjab,48,3,99.9,99.8,100
Amritsar,Punjab,49,3,99.4,99.3,99.5
Tarn Taran,Punjab,50,3,99.6,99.5,
Rup Nagar,Punjab,51,3,100,100,
Sahibzada Ajit Singh Nagar,Punjab,52,3,99.5,100,99.2
Sangrur,Punjab,53,3,99.5,99.4,
Barnala,Punjab,54,3,99.9,100,99.6
Uttarkashi,Uttarakhand,56,5,93.1,92.4,
Chamoli,Uttarakhand,57,5,95.5,94.5,
Rudraprayag,Uttarakhand,58,5,98.8,98.7,
Tehri Garhwal,Uttarakhand,59,5,98.1,97.7,
Dehradun,Uttarakhand,60,5,99.4,98.5,99.9
Garhwal,Uttarakhand,61,5,98.1,97.8,
Pithoragarh,Uttarakhand,62,5,97.3,96.7,
Bageshwar,Uttarakhand,63,5,97.5,97.4,
Almora,Uttarakhand,64,5,96.4,96,
Champawat,Uttarakhand,65,5,91.7,90.4,
Nainital,Uttarakhand,66,5,98.6,97.8,99.6
Udham Singh Nagar,Uttarakhand,67,5,96.1,94.7,98.2
Hardwar,Uttarakhand,68,5,97.8,96.9,98.9
Panchkula,Haryana,69,6,99.6,99.5,99.7
Ambala,Haryana,70,6,99.8,99.7,100
Yamunanagar,Haryana,71,6,99.9,100,99.7
Kurukshetra,Haryana,72,6,99.9,100,
Kaithal,Haryana,73,6,99.9,99.9,
Karnal,Haryana,74,6,99.5,99.3,99.8
Panipat,Haryana,75,6,100,100,100
Sonipat,Haryana,76,6,99.7,99.5,100
Jind,Haryana,77,6,99.5,99.5,
Fatehabad,Haryana,78,6,99.8,99.7,
Sirsa,Haryana,79,6,98.9,98.4,
Hisar,Haryana,80,6,99,98.8,99.4
Bhiwani,Haryana,81,6,99.2,99,
Rohtak,Haryana,82,6,99.1,99,99.3
Jhajjar,Haryana,83,6,99,98.6,
Mahendragarh,Haryana,84,6,98.6,98.3,
Rewari,Haryana,85,6,98.6,98.3,
Gurgaon,Haryana,86,6,99.8,99.1,100
Mewat,Haryana,87,6,88.5,86.8,
Faridabad,Haryana,88,6,99.2,,99.4
Palwal,Haryana,89,6,93.2,91.1,
North West,NCT Delhi,90,7,99.5,,99.5
North,NCT Delhi,91,7,99.4,,99.4
North East,NCT Delhi,92,7,100,,100
East,NCT Delhi,93,7,99.8,,99.8
New Delhi,NCT Delhi,94,7,99.6,,99.6
Central,NCT Delhi,95,7,99.6,,99.6
West,NCT Delhi,96,7,100,,100
