district,state,district_census_code,state_census_code,total,rural,urban
Kupwara,Jammu & Kashmir,1,1,77.8,76.7,
Badgam,Jammu & Kashmir,2,1,87.5,85.7,
Leh(Ladakh),Jammu & Kashmir,3,1,82,-76.7,-89
Kargil,Jammu & Kashmir,4,1,81.9,80.2,
Punch,Jammu & Kashmir,5,1,84.2,83.2,
Rajouri,Jammu & Kashmir,6,1,44.5,42.2,
Kathua,Jammu & Kashmir,7,1,82.5,81.2,
Baramula,Jammu & Kashmir,8,1,78.6,82.6,
Bandipore,Jammu & Kashmir,9,1,68,79.3,
Srinagar,Jammu & Kashmir,10,1,-85.5,,-85.2
Ganderbal,Jammu & Kashmir,11,1,82.9,80.6,
Pulwama,Jammu & Kashmir,12,1,89.9,91,
Shupiyan,Jammu & Kashmir,13,1,69.9,70.7,
Anantnag,Jammu & Kashmir,14,1,72.7,70.4,
Kulgam,Jammu & Kashmir,15,1,83,80.5,
Doda,Jammu & Kashmir,16,1,43.2,38.5,
Ramban,Jammu & Kashmir,17,1,57.5,56.9,
Kishtwar,Jammu & Kashmir,18,1,74.4,73.2,
Udhampur,Jammu & Kashmir,19,1,82.7,80.8,
Reasi,Jammu & Kashmir,20,1,73.1,73,
Jammu,Jammu & Kashmir,21,1,-77.3,*,-84
Samba,Jammu & Kashmir,22,1,68.7,70.5,
Chamba,Himachal Pradesh,23,2,64.6,63.9,
Kangra,Himachal Pradesh,24,2,-68.6,-68.6,
Lahul and Spiti,Himachal Pradesh,25,2,-58.9,-58.9,
Kullu,Himachal Pradesh,26,2,65.7,-67.8,
Mandi,Himachal Pradesh,27,2,78.8,80.9,
Hamirpur,Himachal Pradesh,28,2,45.9,-47.7,
Una,Himachal Pradesh,29,2,59.1,61.1,
Bilaspur,Himachal Pradesh,30,2,-58.3,-59.8,
Solan,Himachal Pradesh,31,2,-79.8,-78.7,
Sirmaur,Himachal Pradesh,32,2,70.6,70.1,
Shimla,Himachal Pradesh,33,2,-87.3,-86.4,
Kinnaur,Himachal Pradesh,34,2,-82,-82,
Gurdaspur,Punjab,35,3,89.2,-92.6,
Kapurthala,Punjab,36,3,-100,*,-100
Jalandhar,Punjab,37,3,-91,*,-88.7
Hoshiarpur,Punjab,38,3,-92.7,-91.8,
Sahid Bhagat Singh Nagar,Punjab,39,3,-86.1,-83.9,*
Fatehgarh Sahib,Punjab,40,3,87.8,-88.1,-87.3
