district,state,district_census_code,state_census_code,total,rural,urban
Sirsa,Haryana,79,6,8.1,7.3,
Hisar,Haryana,80,6,5.5,5.6,5.1
Bhiwani,Haryana,81,6,7.9,7.4,
Rohtak,Haryana,82,6,5.3,6,4
Jhajjar,Haryana,83,6,3.7,4.8,
Mahendragarh,Haryana,84,6,9.4,10.5,
Rewari,Haryana,85,6,6.9,6.6,
Gurgaon,Haryana,86,6,5,2.3,5.9
Mewat,Haryana,87,6,12.7,12.3,
Faridabad,Haryana,88,6,8.9,,8.8
Palwal,Haryana,89,6,8.5,8.1,
North West,NCT Delhi,90,7,18.1,,18.1
North,NCT Delhi,91,7,12.8,,13
North East,NCT Delhi,92,7,11.1,,11.1
East,NCT Delhi,93,7,8.8,,8.8
New Delhi,NCT Delhi,94,7,7.3,,7.3
Central,NCT Delhi,95,7,5,,5
West,NCT Delhi,96,7,6,,6
South West,NCT Delhi,97,7,10.8,,10.9
South,NCT Delhi,98,7,5.6,,5.6
Ganganagar,Rajasthan,99,8,6.4,8,
Hanumangarh,Rajasthan,100,8,4.8,3.9,
Bikaner,Rajasthan,101,8,9.5,8,12.7
Churu,Rajasthan,102,8,6.1,5.8,
Jhunjhunun,Rajasthan,103,8,7.8,6.6,
Alwar,Rajasthan,104,8,6.7,7.4,
Bharatpur,Rajasthan,105,8,10.1,9.4,
Dhaulpur,Rajasthan,106,8,8.5,8.4,
Karauli,Rajasthan,107,8,9.9,8.5,
Sawai Madhopur,Rajasthan,108,8,9.5,9,
Dausa,Rajasthan,109,8,6.9,7.2,
Jaipur,Rajasthan,110,8,13.2,11.4,15.2
Sikar,Rajasthan,111,8,9.4,9.7,
Nagaur,Rajasthan,112,8,4.1,4.7,
Jodhpur,Rajasthan,113,8,6,6.1,5.7
Jaisalmer,Rajasthan,114,8,7.2,7.6,
Barmer,Rajasthan,115,8,5,4.8,
Jalor,Rajasthan,116,8,4.6,4.2,
Sirohi,Rajasthan,117,8,6.7,6.9,
Pali,Rajasthan,118,8,5.3,5.4,
Ajmer,Rajasthan,119,8,9.1,8.3,10.6
Tonk,Rajasthan,120,8,4.1,4.1,
Bundi,Rajasthan,121,8,4.2,3.7,
Bhilwara,Rajasthan,122,8,6.7,5.6,
Rajsamand,Rajasthan,123,8,11.9,12.2,
Dungarpur,Rajasthan,124,8,9.7,9.1,
Banswara,Rajasthan,125,8,2.8,2.9,
Chittaurgarh,Rajasthan,126,8,5.3,4.7,
Kota,Rajasthan,127,8,4.8,7.2,3.1
Baran,Rajasthan,128,8,2.4,2.6,
Jhalawar,Rajasthan,129,8,4.1,4.2,
Udaipur,Rajasthan,130,8,8.9,8.4,
Pratapgarh,Rajasthan,131,8,6.2,6.2,
Saharanpur,Uttar Pradesh,132,9,19.1,19.1,19.2
Muzaffarnagar,Uttar Pradesh,133,9,18.1,19.5,
Bijnor,Uttar Pradesh,134,9,10.2,10,
Moradabad,Uttar Pradesh,135,9,17.2,17.3,17.1
Rampur,Uttar Pradesh,136,9,20.3,21.3,
Jyotiba Phule Nagar,Uttar Pradesh,137,9,7,6.4,
Meerut,Uttar Pradesh,138,9,25.1,26.9,24.1
Baghpat,Uttar Pradesh,139,9,15.7,14.8,
Ghaziabad,Uttar Pradesh,140,9,16.2,23,12.9
Gautam Buddha Nagar,Uttar Pradesh,141,9,15.1,17.1,13.9
Bulandshahr,Uttar Pradesh,142,9,10,10.9,
Aligarh,Uttar Pradesh,143,9,19.4,18.6,21.3
Mahamaya Nagar,Uttar Pradesh,144,9,15.3,16.1,
Mathura,Uttar Pradesh,145,9,10.9,8.7,
Agra,Uttar Pradesh,146,9,13.7,13.7,13.7
Firozabad,Uttar Pradesh,147,9,14.3,13.8,15.2
Mainpuri,Uttar Pradesh,148,9,11.9,11.5,
Budaun,Uttar Pradesh,149,9,16.5,18,
Bareilly,Uttar Pradesh,150,9,19,21.8,13.4
Pilibhit,Uttar Pradesh,151,9,17.7,19.1,
Shahjahanpur,Uttar Pradesh,152,9,11.9,10.7,
Kheri,Uttar Pradesh,153,9,11.9,12.9,
Sitapur,Uttar Pradesh,154,9,18.3,18.7,
Hardoi,Uttar Pradesh,155,9,11.6,12.7,
Unnao,Uttar Pradesh,156,9,8.3,9.3,
Lucknow,Uttar Pradesh,157,9,9.7,11.9,8
Rae Bareli,Uttar Pradesh,158,9,10.8,10.2,
Farrukhabad,Uttar Pradesh,159,9,12.1,14.1,
Kannauj,Uttar Pradesh,160,9,17.5,17.9,
Etawah,Uttar Pradesh,161,9,12.2,12.8,
Auraiya,Uttar Pradesh,162,9,11.1,11.3,
Kanpur Dehat,Uttar Pradesh,163,9,11.2,11.2,
Kanpur Nagar,Uttar Pradesh,164,9,10.2,10.4,10.1
Jalaun,Uttar Pradesh,165,9,6.8,6.5,
Jhansi,Uttar Pradesh,166,9,10.9,12.3,8.7
Lalitpur,Uttar Pradesh,167,9,11.4,10.6,
Hamirpur,Uttar Pradesh,168,9,4.2,3.8,
Mahoba,Uttar Pradesh,169,9,10.4,11.1,
Banda,Uttar Pradesh,170,9,8.4,8.3,
Chitrakoot,Uttar Pradesh,171,9,9.6,10.1,
Fatehpur,Uttar Pradesh,172,9,10.1,11.1,
Pratapgarh,Uttar Pradesh,173,9,5.5,5.6,
Kaushambi,Uttar Pradesh,174,9,4.7,4.5,
Allahabad,Uttar Pradesh,175,9,12.5,12.1,
Bara Banki,Uttar Pradesh,176,9,12.8,11,
Faizabad,Uttar Pradesh,177,9,17.3,18.2,
Ambedkar Nagar,Uttar Pradesh,178,9,22.5,22.4,
Sultanpur,Uttar Pradesh,179,9,9.2,9.5,
Bahraich,Uttar Pradesh,180,9,21.2,21.8,
Shrawasti,Uttar Pradesh,181,9,17,17.4,
Balrampur,Uttar Pradesh,182,9,10.5,9.5,
Gonda,Uttar Pradesh,183,9,14,14.5,
Siddharthnagar,Uttar Pradesh,184,9,29.1,28.9,
Basti,Uttar Pradesh,185,9,10.9,11.1,
Sant Kabir Nagar,Uttar Pradesh,186,9,15.9,15.2,
Maharajganj,Uttar Pradesh,187,9,17.1,17.5,
Gorakhpur,Uttar Pradesh,188,9,25.8,26,
Kushinagar,Uttar Pradesh,189,9,19.5,19.4,
Deoria,Uttar Pradesh,190,9,9.2,9.8,
Azamgarh,Uttar Pradesh,191,9,20.5,21.1,
Mau,Uttar Pradesh,192,9,26.6,27.9,
Ballia,Uttar Pradesh,193,9,15.2,16.1,
Jaunpur,Uttar Pradesh,194,9,16.1,16,
Ghazipur,Uttar Pradesh,195,9,7.8,7.1,
Chandauli,Uttar Pradesh,196,9,16,14.6,
Varanasi,Uttar Pradesh,197,9,16.2,17.8,13.7
Sant Ravidas Nagar,Uttar Pradesh,198,9,20.2,19.7,
Mirzapur,Uttar Pradesh,199,9,12.8,11.6,
Sonbhadra,Uttar Pradesh,200,9,13,12.9,
Etah,Uttar Pradesh,201,9,13.3,13.8,
Kanshiram Nagar,Uttar Pradesh,202,9,17.4,17.8,
Pashchim Champaran,Bihar,203,10,10,10.1,
Purba Champaran,Bihar,204,10,16.8,16.6,
Sheohar,Bihar,205,10,14,13.9,
Sitamarhi,Bihar,206,10,13.5,14.1,
Madhubani,Bihar,207,10,9.7,9.5,
Supaul,Bihar,208,10,9.3,9.8,
Araria,Bihar,209,10,14.4,15.1,
Kishanganj,Bihar,210,10,6.8,6.2,
Purnia,Bihar,211,10,16,14.8,
Katihar,Bihar,212,10,10.6,10.7,
Madhepura,Bihar,213,10,9.8,10.1,
Saharsa,Bihar,214,10,8.5,8.4,
Darbhanga,Bihar,215,10,15.2,15.5,
Muzaffarpur,Bihar,216,10,16,15.9,
Gopalganj,Bihar,217,10,18.1,18.6,
Siwan,Bihar,218,10,11.7,12.2,
Saran,Bihar,219,10,14.5,15.2,
Vaishali,Bihar,220,10,10.4,10.4,
Samastipur,Bihar,221,10,11.5,11.9,
Begusarai,Bihar,222,10,7,8.2,
Khagaria,Bihar,223,10,7,7,
Bhagalpur,Bihar,224,10,8,8.9,
Banka,Bihar,225,10,7.3,7.3,
Munger,Bihar,226,10,11.5,11.4,
Lakhisarai,Bihar,227,10,8.7,6,
Sheikhpura,Bihar,228,10,6.8,7.4,
Nalanda,Bihar,229,10,6.8,7.6,
Patna,Bihar,230,10,3.8,3.4,4.3
Bhojpur,Bihar,231,10,12.6,11.6,
Buxar,Bihar,232,10,6.4,5.7,
Kaimur,Bihar,233,10,5.1,5,
Rohtas,Bihar,234,10,3.1,3.5,
Aurangabad,Bihar,235,10,6,6,
Gaya,Bihar,236,10,4.6,4.6,
Nawada,Bihar,237,10,7,7.5,
Jamui,Bihar,238,10,5.5,5.5,
Jehanabad,Bihar,239,10,7.4,7.5,
Arwal,Bihar,240,10,9.2,9.2,
North District,Sikkim,241,11,2.4,2.8,
West District,Sikkim,242,11,1.2,1.2,
South District,Sikkim,243,11,0,0,
East District,Sikkim,244,11,2.7,5.2,0.4
Tawang,Arunachal Pradesh,245,12,5.7,5.6,
West Kameng,Arunachal Pradesh,246,12,7.5,6.8,
East Kameng,Arunachal Pradesh,247,12,7.3,6.6,
Papumpare,Arunachal Pradesh,248,12,10.2,14.3,6.4
Upper Subansiri,Arunachal Pradesh,249,12,11.3,8.9,
West Siang,Arunachal Pradesh,250,12,4.5,4.1,
East Siang,Arunachal Pradesh,251,12,12.1,13.8,
Upper Siang,Arunachal Pradesh,252,12,7.5,6.8,
Changlang,Arunachal Pradesh,253,12,3.3,3.2,
Tirap,Arunachal Pradesh,254,12,3.6,4.1,
Lower Subansiri,Arunachal Pradesh,255,12,4.9,4.7,
Kurung Kumey,Arunachal Pradesh,256,12,4.9,4.9,
Dibang Valley,Arunachal Pradesh,257,12,0.6,0.6,
Lower Dibang Valley,Arunachal Pradesh,258,12,4.4,4.5,
Lohit,Arunachal Pradesh,259,12,3.2,3.3,
Anjaw,Arunachal Pradesh,260,12,10.6,11.3,
Mon,Nagaland,261,13,1.5,1.5,
Mokokchung,Nagaland,262,13,3.7,4.2,
Zunheboto,Nagaland,263,13,1.5,1.5,
Wokha,Nagaland,264,13,5.4,5,
Dimapur,Nagaland,265,13,8.8,10.6,7
Phek,Nagaland,266,13,2.5,2.7,
Tuensang,Nagaland,267,13,5.1,5.1,
Longleng,Nagaland,268,13,2.4,1.9,
Kiphire,Nagaland,269,13,8.3,8.6,
Kohima,Nagaland,270,13,5.8,7.5,4.1
Peren,Nagaland,271,13,8.6,8.6,
Senapati,Manipur,272,14,5.1,5.3,
Tamenglong,Manipur,273,14,4.1,4.4,
Churachandpur,Manipur,274,14,2.3,1.9,
Bishnupur,Manipur,275,14,6,5.7,6.4
Thoubal,Manipur,276,14,8.1,9.3,6
Imphal West,Manipur,277,14,8.7,8.6,8.8
Imphal East,Manipur,278,14,3.3,3.9,2.4
Ukhrul,Manipur,279,14,5.6,4.9,
Chandel,Manipur,280,14,4.7,4.8,
Mamit,Mizoram,281,15,9.2,9.3,
Kolasib,Mizoram,282,15,3.6,5,3
Aizawl,Mizoram,283,15,10.2,,10.6
Champhai,Mizoram,284,15,6.9,9.3,2.9
Serchhip,Mizoram,285,15,3.6,3.7,3.5
Lunglei,Mizoram,286,15,5.6,8.4,1.2
Lawngtlai,Mizoram,287,15,5.9,6.4,
Saiha,Mizoram,288,15,2.8,1.1,4.9
West Tripura,Tripura,289,16,4.9,5.4,4
South Tripura,Tripura,290,16,3.9,4.7,
Dhalai,Tripura,291,16,3.4,2.6,
North Tripura,Tripura,292,16,6.3,6.9,
West Garo Hills,Meghalaya,293,17,14.5,14.9,
East Garo Hills,Meghalaya,294,17,16.1,16.2,
South Garo Hills,Meghalaya,295,17,28.6,29.5,
West Khasi Hills,Meghalaya,296,17,2.7,2.5,
Ribhoi,Meghalaya,297,17,14.7,14.4,
East Khasi Hills,Meghalaya,298,17,8.9,8.9,8.8
Jaintia Hills,Meghalaya,299,17,6.7,7,
Kokrajhar,Assam,300,18,0.9,0.7,
Dhubri,Assam,301,18,2.7,2.6,
Goalpara,Assam,302,18,2.7,2.9,
Barpeta,Assam,303,18,1.8,1.7,
Morigaon,Assam,304,18,6.5,6.9,
Nagaon,Assam,305,18,3,3.2,
Sonitpur,Assam,306,18,2.4,2.5,
Lakhimpur,Assam,307,18,1,1.1,
Dhemaji,Assam,308,18,4.1,4.1,
Tinsukia,Assam,309,18,5.5,6,
Dibrugarh,Assam,310,18,1.3,1.1,
Sivasagar,Assam,311,18,4.7,4.7,
Jorhat,Assam,312,18,1.7,1.5,
Golaghat,Assam,313,18,1,1.1,
Karbi Anglong,Assam,314,18,0.8,0.9,
Dima Hasao,Assam,315,18,2.6,1.6,
Cachar,Assam,316,18,6.7,7.3,
Karimganj,Assam,317,18,3.6,3.8,
Hailakandi,Assam,318,18,0.7,0.8,
Bongaigaon,Assam,319,18,1.4,1.5,
Chirang,Assam,320,18,0.8,0.9,
Kamrup,Assam,321,18,4.5,4.1,
Kamrup Metropolitan,Assam,322,18,6.8,,8.7
Nalbari,Assam,323,18,1.3,1.4,
Baksa,Assam,324,18,2.7,2.5,
Darrang,Assam,325,18,0.7,0.8,
Udalguri,Assam,326,18,0.6,0.6,
Darjiling,West Bengal,327,19,4.4,3.4,6.5
Jalpaiguri,West Bengal,328,19,10.3,10.1,
Koch Bihar,West Bengal,329,19,5.3,5.9,
Uttar Dinajpur,West Bengal,330,19,7.9,8.1,
Dakshin Dinajpur,West Bengal,331,19,8.4,8.4,
Maldah,West Bengal,332,19,5.6,5.9,
Murshidabad,West Bengal,333,19,7.1,5.7,
Birbhum,West Bengal,334,19,5.6,5.6,
Barddhaman,West Bengal,335,19,2.4,1.7,3.4
Nadia,West Bengal,336,19,3.6,3.7,
North Twenty Four Parganas,West Bengal,337,19,5.5,6.2,4.7
Hugli,West Bengal,338,19,7.4,10.2,2.2
Bankura,West Bengal,339,19,5.1,5.2,
Puruliya,West Bengal,340,19,6.3,6.2,
Haora,West Bengal,341,19,4.5,4.9,4.1
Kolkata,West Bengal,342,19,6.1,,6.1
South Twenty Four Parganas,West Bengal,343,19,5.9,5.7,
Paschim Medinipur,West Bengal,344,19,5.3,4.6,
Purba Medinipur,West Bengal,345,19,7.5,7.1,
Garhwa,Jharkhand,346,20,11.3,11.4,
Chatra,Jharkhand,347,20,11.5,11.5,
Kodarma,Jharkhand,348,20,3.6,4.5,
Giridih,Jharkhand,349,20,2.6,2.6,
Deoghar,Jharkhand,350,20,5.6,5.5,
Godda,Jharkhand,351,20,6.1,6.3,
Sahibganj,Jharkhand,352,20,3.8,3.9,
Pakur,Jharkhand,353,20,4.9,4.9,
Dhanbad,Jharkhand,354,20,7.1,8.6,5.8
Bokaro,Jharkhand,355,20,4.5,5.6,3.1
Lohardaga,Jharkhand,356,20,4.7,5,
Purbi Singhbhum,Jharkhand,357,20,8.9,7.1,10.7
Palamu,Jharkhand,358,20,17.8,18.7,
Latehar,Jharkhand,359,20,7.8,8.1,
Hazaribagh,Jharkhand,360,20,5.9,6.8,
Ramgarh,Jharkhand,361,20,10.4,9.6,11.4
Dumka,Jharkhand,362,20,4.7,4.3,
Jamtara,Jharkhand,363,20,5.4,5.6,
Ranchi,Jharkhand,364,20,7.5,7.8,7.1
Khunti,Jharkhand,365,20,5.7,5.9,
Gumla,Jharkhand,366,20,10.1,10.1,
Simdega,Jharkhand,367,20,4.2,3.9,
Pashchimi Singhbhum,Jharkhand,368,20,4.2,4.4,
Saraikela Kharsawan,Jharkhand,369,20,4.8,4.8,
Bargarh,Odisha,370,21,2.3,2.2,
Jharsuguda,Odisha,371,21,6.4,8,4.3
Sambalpur,Odisha,372,21,8.7,8.5,
Debagarh,Odisha,373,21,13.1,13.6,
Sundargarh,Odisha,374,21,5.9,4.9,7.9
Kendujhar,Odisha,375,21,21.1,21.9,
Mayurbhanj,Odisha,376,21,16.4,16.6,
Baleshwar,Odisha,377,21,20.6,19.9,
Bhadrak,Odisha,378,21,13,12.1,
Kendrapara,Odisha,379,21,14.4,14.6,
Jagatsinghapur,Odisha,380,21,7.9,8.2,
Cuttack,Odisha,381,21,8,9.2,
Jajapur,Odisha,382,21,8.8,9.3,
Dhenkanal,Odisha,383,21,9.3,9.3,
Anugul,Odisha,384,21,4.6,5.5,
Nayagarh,Odisha,385,21,17.3,17,
Khordha,Odisha,386,21,7.9,9.4,6.6
Puri,Odisha,387,21,7.3,6.9,
Ganjam,Odisha,388,21,5,4.9,
Gajapati,Odisha,389,21,6,6.4,
Kandhamal,Odisha,390,21,9,9.4,
Baudh,Odisha,391,21,10.2,10.5,
Subarnapur,Odisha,392,21,8.4,8.8,
Balangir,Odisha,393,21,8.8,9.6,
Nuapada,Odisha,394,21,5.3,5.5,
Kalahandi,Odisha,395,21,8.2,8.8,
Rayagada,Odisha,396,21,11.3,11.2,
Nabarangapur,Odisha,397,21,6.9,6.8,
Koraput,Odisha,398,21,2.4,2.5,
Malkangiri,Odisha,399,21,10,9.9,
Korea,Chhattisgarh,400,22,12.3,11.7,13.9
Surguja,Chhattisgarh,401,22,9.7,10,
Jashpur,Chhattisgarh,402,22,7.1,7.1,
Raigarh,Chhattisgarh,403,22,8,6.6,
Korba,Chhattisgarh,404,22,5.1,4,8
Janjgir Champa,Chhattisgarh,405,22,10.5,9.8,
Bilaspur,Chhattisgarh,406,22,17.8,14.9,
Kabirdham,Chhattisgarh,407,22,8.6,8.9,
Rajnandgaon,Chhattisgarh,408,22,7,6,
Durg,Chhattisgarh,409,22,6.8,5.8,8.5
Raipur,Chhattisgarh,410,22,5.1,6,3.3
Mahasamund,Chhattisgarh,411,22,8.3,7.6,
Dhamtari,Chhattisgarh,412,22,12.9,14.3,
Uttar Bastar Kanker,Chhattisgarh,413,22,3.2,3.3,
Bastar,Chhattisgarh,414,22,11.4,10.4,
Narayanpur,Chhattisgarh,415,22,5.8,6.1,
Dakshin Bastar Dantewada,Chhattisgarh,416,22,8.1,5.7,
Bijapur,Chhattisgarh,417,22,4,3.9,
Sheopur,Madhya Pradesh,418,23,5.3,4.7,
Morena,Madhya Pradesh,419,23,11.3,11.4,
Bhind,Madhya Pradesh,420,23,8.8,7.6,
Gwalior,Madhya Pradesh,421,23,9.1,8.2,9.6
Datia,Madhya Pradesh,422,23,12.9,13.8,
Shivpuri,Madhya Pradesh,423,23,7.8,7.3,
Tikamgarh,Madhya Pradesh,424,23,11.5,11.6,
Chhatarpur,Madhya Pradesh,425,23,7.5,8.1,
Panna,Madhya Pradesh,426,23,9.1,8,
Sagar,Madhya Pradesh,427,23,10.3,9.9,
Damoh,Madhya Pradesh,428,23,8.5,8.4,
Satna,Madhya Pradesh,429,23,8.1,7.6,
Rewa,Madhya Pradesh,430,23,9.6,9.7,
Umaria,Madhya Pradesh,431,23,18.6,18.3,
Neemuch,Madhya Pradesh,432,23,12.9,13.2,
Mandsaur,Madhya Pradesh,433,23,13.9,14.4,
Ratlam,Madhya Pradesh,434,23,10.3,11.3,
Ujjain,Madhya Pradesh,435,23,8.3,7.4,10
Shajapur,Madhya Pradesh,436,23,3.8,2.2,
Dewas,Madhya Pradesh,437,23,10,10.1,
Dhar,Madhya Pradesh,438,23,11,10.7,
Indore,Madhya Pradesh,439,23,5.7,,6
Khargone (West Nimar),Madhya Pradesh,440,23,13.1,12.4,
Barwani,Madhya Pradesh,441,23,11.2,11.1,
Rajgarh,Madhya Pradesh,442,23,13,10.2,
Vidisha,Madhya Pradesh,443,23,8.7,8.8,
Bhopal,Madhya Pradesh,444,23,7.4,,7.4
Sehore,Madhya Pradesh,445,23,7.6,8.1,
Raisen,Madhya Pradesh,446,23,15.9,16.9,
Betul,Madhya Pradesh,447,23,13.6,13.9,
Harda,Madhya Pradesh,448,23,12.1,13,
Hoshangabad,Madhya Pradesh,449,23,10.5,11.3,8
Katni,Madhya Pradesh,450,23,6.6,6.3,
Jabalpur,Madhya Pradesh,451,23,9,10.1,7.9
Narsimhapur,Madhya Pradesh,452,23,12.7,11.9,
Dindori,Madhya Pradesh,453,23,12.4,11.4,
Mandla,Madhya Pradesh,454,23,10.3,9.7,
Chhindwara,Madhya Pradesh,455,23,10.4,10.3,
Seoni,Madhya Pradesh,456,23,6.7,6.4,
Balaghat,Madhya Pradesh,457,23,5.6,5.2,
Guna,Madhya Pradesh,458,23,10.6,9.8,
Ashoknagar,Madhya Pradesh,459,23,12.1,9.2,
Shahdol,Madhya Pradesh,460,23,6.6,6.8,
Anuppur,Madhya Pradesh,461,23,3.9,4.6,
Sidhi,Madhya Pradesh,462,23,5.4,5.4,
Singrauli,Madhya Pradesh,463,23,5.6,6.4,
Jhabua,Madhya Pradesh,464,23,11.4,11.1,
Alirajpur,Madhya Pradesh,465,23,7.8,7.7,
Khandwa (East Nimar),Madhya Pradesh,466,23,15,12.8,
Burhanpur,Madhya Pradesh,467,23,6.9,6.9,6.8
Kachchh,Gujarat,468,24,6.9,7,6.5
Banaskantha,Gujarat,469,24,6.4,6.8,
Patan,Gujarat,470,24,14.5,16.1,
Mahesena,Gujarat,471,24,5.2,4.8,
Sabarkantha,Gujarat,472,24,6.2,5.5,
Gandhinagar,Gujarat,473,24,3.3,4,2.6
Ahmadabad,Gujarat,474,24,9.5,,11.6
Surendranagar,Gujarat,475,24,8.9,7.3,
Rajkot,Gujarat,476,24,5.1,4.5,5.4
Jamnagar,Gujarat,477,24,4.6,1.8,6.8
Porbandar,Gujarat,478,24,8,7.5,9
Junagadh,Gujarat,479,24,10.3,10.7,9.5
Amreli,Gujarat,480,24,9.2,10.4,
Bhavnagar,Gujarat,481,24,5.2,4.9,5.7
Anand,Gujarat,482,24,12.4,12.8,11.2
Kheda,Gujarat,483,24,10.2,10.1,
Panchmahal,Gujarat,484,24,12.6,14.4,
Dohad,Gujarat,485,24,11.4,11.7,
Vadodara,Gujarat,486,24,11.6,15.2,7.8
Narmada,Gujarat,487,24,9.1,9.3,
Bharuch,Gujarat,488,24,12.1,13.6,9.4
The Dangs,Gujarat,489,24,11.6,11,
Navsari,Gujarat,490,24,6.5,8.4,3.2
Valsad,Gujarat,491,24,8.6,5.4,14.3
Surat,Gujarat,492,24,5.8,,5
Tapi,Gujarat,493,24,10,10.7,
Diu,Daman & Diu,494,25,11,16,2.9
Daman,Daman & Diu,495,25,1.7,,2.2
Nandurbar,Maharashtra,497,27,6,6.1,
Dhule,Maharashtra,498,27,11.1,10.8,
Jalgaon,Maharashtra,499,27,12,13,8.3
Buldhana,Maharashtra,500,27,12,12.2,
Akola,Maharashtra,501,27,11.7,13.3,8.2
Washim,Maharashtra,502,27,7,8.2,
Amravati,Maharashtra,503,27,8.8,8.5,9.6
Wardha,Maharashtra,504,27,9.6,9.7,9.6
Nagpur,Maharashtra,505,27,5.7,7.2,4.9
Bhandara,Maharashtra,506,27,8,6.9,
Gondiya,Maharashtra,507,27,4.2,3.9,
Gadchiroli,Maharashtra,508,27,4.1,4.6,
Chandrapur,Maharashtra,509,27,3.7,3.9,3.3
Yavatmal,Maharashtra,510,27,9,9.7,
Nanded,Maharashtra,511,27,11.3,12.2,
Hingoli,Maharashtra,512,27,9.2,9.1,
Parbhani,Maharashtra,513,27,12.1,12.8,10.3
Jalna,Maharashtra,514,27,8.2,8.5,
Aurangabad,Maharashtra,515,27,9.1,10.3,7.9
Nashik,Maharashtra,516,27,8.2,12,4.9
Thane,Maharashtra,517,27,6.3,,6
Mumbai Suburban,Maharashtra,518,27,5.5,,5.5
Mumbai,Maharashtra,519,27,6.2,,6.2
