district,state,district_census_code,state_census_code,total,rural,urban
North East,NCT Delhi,92,7,-73.7,,-73.7
East,NCT Delhi,93,7,*,,*
New Delhi,NCT Delhi,94,7,*,,*
Central,NCT Delhi,95,7,*,,*
West,NCT Delhi,96,7,*,,*
South West,NCT Delhi,97,7,-78.7,,-76.7
South,NCT Delhi,98,7,*,,*
Ganganagar,Rajasthan,99,8,-83.6,*,
Hanumangarh,Rajasthan,100,8,-77.7,*,
Bikaner,Rajasthan,101,8,89.8,89.1,91.4
Churu,Rajasthan,102,8,-84.5,-83.5,
Jhunjhunun,Rajasthan,103,8,-89.6,-86.2,
Alwar,Rajasthan,104,8,82.4,80.9,
Bharatpur,Rajasthan,105,8,75,71.4,
Dhaulpur,Rajasthan,106,8,73.6,-70,
Karauli,Rajasthan,107,8,75.5,76.6,
Sawai Madhopur,Rajasthan,108,8,83,81.1,
Dausa,Rajasthan,109,8,88.7,87.3,
Jaipur,Rajasthan,110,8,83.8,87.8,79.7
Sikar,Rajasthan,111,8,89.9,87.9,
Nagaur,Rajasthan,112,8,-65.7,-60.2,
Jodhpur,Rajasthan,113,8,80.2,-80.5,-79.6
Jaisalmer,Rajasthan,114,8,90.4,90,
Barmer,Rajasthan,115,8,-80.1,-81.8,
Jalor,Rajasthan,116,8,-87.9,-86.2,
Sirohi,Rajasthan,117,8,-90.9,-88.4,
Pali,Rajasthan,118,8,-73,-68.8,
Ajmer,Rajasthan,119,8,83.9,-84.2,*
Tonk,Rajasthan,120,8,-81,*,
Bundi,Rajasthan,121,8,*,*,
Bhilwara,Rajasthan,122,8,*,*,
Rajsamand,Rajasthan,123,8,-88.9,-89,
Dungarpur,Rajasthan,124,8,-87.3,-85.6,
Banswara,Rajasthan,125,8,*,*,
Chittaurgarh,Rajasthan,126,8,-81.9,-82.7,
Kota,Rajasthan,127,8,-74,-72.6,*
Baran,Rajasthan,128,8,*,*,
Jhalawar,Rajasthan,129,8,*,*,
Udaipur,Rajasthan,130,8,-79,*,
Pratapgarh,Rajasthan,131,8,-88.7,-88.3,
Saharanpur,Uttar Pradesh,132,9,78,76.3,82.7
Muzaffarnagar,Uttar Pradesh,133,9,76.4,75.7,
Bijnor,Uttar Pradesh,134,9,70.3,-74.7,
Moradabad,Uttar Pradesh,135,9,65.7,63.4,71.3
Rampur,Uttar Pradesh,136,9,75.7,74.6,
Jyotiba Phule Nagar,Uttar Pradesh,137,9,77.5,-80.8,
Meerut,Uttar Pradesh,138,9,80.8,73.5,84.9
Baghpat,Uttar Pradesh,139,9,87.5,86,
Ghaziabad,Uttar Pradesh,140,9,75,65.9,82.5
Gautam Buddha Nagar,Uttar Pradesh,141,9,66.8,57.5,73.3
Bulandshahr,Uttar Pradesh,142,9,76.7,-75.3,
Aligarh,Uttar Pradesh,143,9,69.3,67.7,71.8
Mahamaya Nagar,Uttar Pradesh,144,9,67.9,68.6,
Mathura,Uttar Pradesh,145,9,81.3,74.6,
Agra,Uttar Pradesh,146,9,72.3,65.6,81.5
Firozabad,Uttar Pradesh,147,9,76.9,77.9,75
Mainpuri,Uttar Pradesh,148,9,85.3,80.4,
Budaun,Uttar Pradesh,149,9,75.1,77.5,
Bareilly,Uttar Pradesh,150,9,63,55.8,81.4
Pilibhit,Uttar Pradesh,151,9,81.2,80.4,
Shahjahanpur,Uttar Pradesh,152,9,76.3,71.5,
Kheri,Uttar Pradesh,153,9,73.5,73.2,
Sitapur,Uttar Pradesh,154,9,70.7,71.5,
Hardoi,Uttar Pradesh,155,9,56.5,60.1,
Unnao,Uttar Pradesh,156,9,77.3,77.3,
Lucknow,Uttar Pradesh,157,9,77.9,78.7,*
Rae Bareli,Uttar Pradesh,158,9,86.3,85.9,
Farrukhabad,Uttar Pradesh,159,9,69.2,67.1,
Kannauj,Uttar Pradesh,160,9,66,63.8,
Etawah,Uttar Pradesh,161,9,66.9,66.3,
Auraiya,Uttar Pradesh,162,9,-70.8,-73.9,
Kanpur Dehat,Uttar Pradesh,163,9,88.5,-88.4,
Kanpur Nagar,Uttar Pradesh,164,9,69.6,-79.3,-65.6
Jalaun,Uttar Pradesh,165,9,*,*,
Jhansi,Uttar Pradesh,166,9,85.8,-84.1,-88.9
Lalitpur,Uttar Pradesh,167,9,-80.5,-78,
Hamirpur,Uttar Pradesh,168,9,*,*,
Mahoba,Uttar Pradesh,169,9,-69.5,-66.4,
Banda,Uttar Pradesh,170,9,*,*,
Chitrakoot,Uttar Pradesh,171,9,73.4,71.6,
Fatehpur,Uttar Pradesh,172,9,-65.2,-64.6,
Pratapgarh,Uttar Pradesh,173,9,-65.7,-65.3,
Kaushambi,Uttar Pradesh,174,9,-64.9,-60.5,
Allahabad,Uttar Pradesh,175,9,72.1,65.3,
Bara Banki,Uttar Pradesh,176,9,73.2,70.1,
Faizabad,Uttar Pradesh,177,9,59.3,60.6,
Ambedkar Nagar,Uttar Pradesh,178,9,47.4,53,
Sultanpur,Uttar Pradesh,179,9,-79.3,-79.3,
Bahraich,Uttar Pradesh,180,9,47.8,45.4,
Shrawasti,Uttar Pradesh,181,9,54.4,53.4,
Balrampur,Uttar Pradesh,182,9,67.5,67.5,
Gonda,Uttar Pradesh,183,9,64.8,65,
Siddharthnagar,Uttar Pradesh,184,9,66.9,66,
Basti,Uttar Pradesh,185,9,69.6,68.6,
Sant Kabir Nagar,Uttar Pradesh,186,9,67.9,68.3,
Maharajganj,Uttar Pradesh,187,9,75.2,74.7,
Gorakhpur,Uttar Pradesh,188,9,70.3,72,
Kushinagar,Uttar Pradesh,189,9,80.9,81.9,
Deoria,Uttar Pradesh,190,9,77.5,79.1,
Azamgarh,Uttar Pradesh,191,9,75.7,73.5,
Mau,Uttar Pradesh,192,9,77.6,76.3,
Ballia,Uttar Pradesh,193,9,81.3,80.7,
Jaunpur,Uttar Pradesh,194,9,63.8,61.9,
Ghazipur,Uttar Pradesh,195,9,69.9,72.2,
Chandauli,Uttar Pradesh,196,9,77.9,76.5,
Varanasi,Uttar Pradesh,197,9,78,76.1,80.7
Sant Ravidas Nagar,Uttar Pradesh,198,9,54.6,53,
Mirzapur,Uttar Pradesh,199,9,66.9,62,
Sonbhadra,Uttar Pradesh,200,9,68.3,65.7,
Etah,Uttar Pradesh,201,9,60.7,58.5,
Kanshiram Nagar,Uttar Pradesh,202,9,57.6,50.9,
Pashchim Champaran,Bihar,203,10,49,51.5,
Purba Champaran,Bihar,204,10,55.7,56.5,
Sheohar,Bihar,205,10,66.3,66.9,
Sitamarhi,Bihar,206,10,61.5,63,
Madhubani,Bihar,207,10,72.8,73,
Supaul,Bihar,208,10,59.5,59.1,
Araria,Bihar,209,10,51.9,50.9,
Kishanganj,Bihar,210,10,-60.4,-58.8,
Purnia,Bihar,211,10,66.3,71.3,
Katihar,Bihar,212,10,66.2,66.5,
Madhepura,Bihar,213,10,53.7,51.5,
Saharsa,Bihar,214,10,64.9,66.8,
Darbhanga,Bihar,215,10,54.6,53.4,
Muzaffarpur,Bihar,216,10,55.6,56.8,
Gopalganj,Bihar,217,10,72,71.3,
Siwan,Bihar,218,10,64.5,65.6,
Saran,Bihar,219,10,51.6,49.1,
Vaishali,Bihar,220,10,59.8,61,
Samastipur,Bihar,221,10,58.1,58.1,
Begusarai,Bihar,222,10,66.2,-71.5,
Khagaria,Bihar,223,10,68.7,68.4,
Bhagalpur,Bihar,224,10,57.2,55.3,
Banka,Bihar,225,10,48.7,47.3,
Munger,Bihar,226,10,74.9,-78.9,
Lakhisarai,Bihar,227,10,67.4,-71.4,
Sheikhpura,Bihar,228,10,64.6,63.5,
Nalanda,Bihar,229,10,-63.8,-66.7,
Patna,Bihar,230,10,-64.5,*,-78.2
Bhojpur,Bihar,231,10,33,32.6,
Buxar,Bihar,232,10,59,-56.8,
Kaimur,Bihar,233,10,57.2,59.4,
Rohtas,Bihar,234,10,-88.1,-87.6,
Aurangabad,Bihar,235,10,-61,-65.7,
Gaya,Bihar,236,10,68.9,70.2,
Nawada,Bihar,237,10,62.3,-62.4,
Jamui,Bihar,238,10,56.2,55.1,
Jehanabad,Bihar,239,10,68.1,68.9,
Arwal,Bihar,240,10,46.4,48.6,
North District,Sikkim,241,11,*,*,
West District,Sikkim,242,11,*,*,
South District,Sikkim,243,11,*,*,
East District,Sikkim,244,11,-63.4,*,*
Tawang,Arunachal Pradesh,245,12,*,*,
West Kameng,Arunachal Pradesh,246,12,-45.2,-46.5,
East Kameng,Arunachal Pradesh,247,12,-9.5,-20.3,
Papumpare,Arunachal Pradesh,248,12,58.4,56,-60.6
Upper Subansiri,Arunachal Pradesh,249,12,-46,-40.3,
West Siang,Arunachal Pradesh,250,12,*,*,
East Siang,Arunachal Pradesh,251,12,*,*,
Upper Siang,Arunachal Pradesh,252,12,*,*,
Changlang,Arunachal Pradesh,253,12,29.7,-27.6,
Tirap,Arunachal Pradesh,254,12,14.3,-11.8,
Lower Subansiri,Arunachal Pradesh,255,12,*,*,
Kurung Kumey,Arunachal Pradesh,256,12,-34,-34.7,
Dibang Valley,Arunachal Pradesh,257,12,*,*,
Lower Dibang Valley,Arunachal Pradesh,258,12,*,*,
Lohit,Arunachal Pradesh,259,12,-45,-37.7,
Anjaw,Arunachal Pradesh,260,12,*,*,
Mon,Nagaland,261,13,*,*,
Mokokchung,Nagaland,262,13,*,*,
Zunheboto,Nagaland,263,13,*,*,
Wokha,Nagaland,264,13,-48.8,*,
Dimapur,Nagaland,265,13,39.9,33.6,-49.1
Phek,Nagaland,266,13,*,*,
Tuensang,Nagaland,267,13,*,*,
Longleng,Nagaland,268,13,*,*,
Kiphire,Nagaland,269,13,*,*,
Kohima,Nagaland,270,13,32.6,-26.9,*
Peren,Nagaland,271,13,20.6,22.1,
Senapati,Manipur,272,14,-40.2,-39.3,
Tamenglong,Manipur,273,14,-18.9,-17.3,
Churachandpur,Manipur,274,14,*,*,
Bishnupur,Manipur,275,14,36.4,-35.2,-37.8
Thoubal,Manipur,276,14,40.7,37.6,-47.4
Imphal West,Manipur,277,14,40.9,-39.4,-41.9
Imphal East,Manipur,278,14,42.3,-35.6,-50.7
Ukhrul,Manipur,279,14,-17,-10.9,
Chandel,Manipur,280,14,-47.6,-45.5,
Mamit,Mizoram,281,15,-46.2,*,
Kolasib,Mizoram,282,15,64.1,-39.1,-73.8
Aizawl,Mizoram,283,15,54.8,,-63
Champhai,Mizoram,284,15,39.7,-38.4,*
Serchhip,Mizoram,285,15,37.7,29.7,-44.1
Lunglei,Mizoram,286,15,50.4,-37.1,-71.5
Lawngtlai,Mizoram,287,15,*,*,
Saiha,Mizoram,288,15,-55.3,*,-62.7
West Tripura,Tripura,289,16,76.4,-76,-76.8
South Tripura,Tripura,290,16,-77.6,-76.3,
Dhalai,Tripura,291,16,*,*,
North Tripura,Tripura,292,16,69.7,67.9,
West Garo Hills,Meghalaya,293,17,58.1,54.5,
East Garo Hills,Meghalaya,294,17,59.7,55.6,
South Garo Hills,Meghalaya,295,17,75,76.5,
West Khasi Hills,Meghalaya,296,17,71.9,71.8,
Ribhoi,Meghalaya,297,17,81.1,80.2,
East Khasi Hills,Meghalaya,298,17,87.7,87.7,87.7
Jaintia Hills,Meghalaya,299,17,92.8,92.5,
Kokrajhar,Assam,300,18,-34.4,-33.3,
Dhubri,Assam,301,18,-37.4,-37.8,
Goalpara,Assam,302,18,-46.9,-42.9,
Barpeta,Assam,303,18,-55.4,-49.5,
Morigaon,Assam,304,18,41.3,39.1,
Nagaon,Assam,305,18,-52,-56,
Sonitpur,Assam,306,18,*,*,
Lakhimpur,Assam,307,18,-71,*,
Dhemaji,Assam,308,18,-41.2,-40.1,
Tinsukia,Assam,309,18,49.1,48,
Dibrugarh,Assam,310,18,*,*,
Sivasagar,Assam,311,18,-43.5,-41.6,
Jorhat,Assam,312,18,*,*,
Golaghat,Assam,313,18,*,*,
Karbi Anglong,Assam,314,18,-45.8,*,
Dima Hasao,Assam,315,18,-57.5,-56.2,
Cachar,Assam,316,18,46.3,45,
Karimganj,Assam,317,18,*,*,
Hailakandi,Assam,318,18,*,*,
Bongaigaon,Assam,319,18,-14.1,-14.1,
Chirang,Assam,320,18,*,*,
Kamrup,Assam,321,18,-52.5,-52.8,
Kamrup Metropolitan,Assam,322,18,-74.5,,-74.8
Nalbari,Assam,323,18,*,*,
Baksa,Assam,324,18,-42.2,-40.5,
Darrang,Assam,325,18,*,*,
Udalguri,Assam,326,18,*,*,
Darjiling,West Bengal,327,19,*,*,*
Jalpaiguri,West Bengal,328,19,79.8,-77.1,
Koch Bihar,West Bengal,329,19,81.6,80.7,
Uttar Dinajpur,West Bengal,330,19,61.1,59.9,
Dakshin Dinajpur,West Bengal,331,19,-76.5,-72.9,
Maldah,West Bengal,332,19,73.6,72,
Murshidabad,West Bengal,333,19,71.9,-73.1,
Birbhum,West Bengal,334,19,*,*,
Barddhaman,West Bengal,335,19,*,*,*
Nadia,West Bengal,336,19,-76.3,*,
North Twenty Four Parganas,West Bengal,337,19,-73.1,-69.4,*
Hugli,West Bengal,338,19,*,*,*
Bankura,West Bengal,339,19,-85.5,*,
Puruliya,West Bengal,340,19,-69.2,-73.1,
Haora,West Bengal,341,19,-81,-87.8,*
Kolkata,West Bengal,342,19,*,,*
South Twenty Four Parganas,West Bengal,343,19,81.7,-80,
Paschim Medinipur,West Bengal,344,19,-86.6,-88.7,
Purba Medinipur,West Bengal,345,19,-52.2,-52.5,
Garhwa,Jharkhand,346,20,60.5,59.8,
Chatra,Jharkhand,347,20,57.1,55.6,
Kodarma,Jharkhand,348,20,86.5,90.4,
Giridih,Jharkhand,349,20,80,77,
Deoghar,Jharkhand,350,20,69.4,63.6,
Godda,Jharkhand,351,20,81.2,80.8,
Sahibganj,Jharkhand,352,20,-59.6,-59.9,
Pakur,Jharkhand,353,20,55.9,58.6,
Dhanbad,Jharkhand,354,20,72.5,64,79
Bokaro,Jharkhand,355,20,69.7,-74.5,-64
Lohardaga,Jharkhand,356,20,*,*,
Purbi Singhbhum,Jharkhand,357,20,-88.3,-82.8,*
Palamu,Jharkhand,358,20,61.7,58.3,
Latehar,Jharkhand,359,20,65.1,66.3,
Hazaribagh,Jharkhand,360,20,65.6,66.2,
Ramgarh,Jharkhand,361,20,61,54.4,70.2
Dumka,Jharkhand,362,20,-61.6,-62,
Jamtara,Jharkhand,363,20,53.6,49,
Ranchi,Jharkhand,364,20,64.1,-56.1,-73.3
Khunti,Jharkhand,365,20,-79,-78,
Gumla,Jharkhand,366,20,-57,-59.8,
Simdega,Jharkhand,367,20,*,*,
Pashchimi Singhbhum,Jharkhand,368,20,-46.8,*,
Saraikela Kharsawan,Jharkhand,369,20,*,*,
Bargarh,Odisha,370,21,-72.5,-71.8,
Jharsuguda,Odisha,371,21,-76.8,*,*
Sambalpur,Odisha,372,21,-89.2,*,
Debagarh,Odisha,373,21,65.9,-67.9,
Sundargarh,Odisha,374,21,-71.8,*,*
Kendujhar,Odisha,375,21,57.1,55.7,
Mayurbhanj,Odisha,376,21,-80.2,-82.4,
Baleshwar,Odisha,377,21,67.5,67.6,
Bhadrak,Odisha,378,21,76.9,74.3,
Kendrapara,Odisha,379,21,78.4,77.9,
Jagatsinghapur,Odisha,380,21,83.2,83.8,
Cuttack,Odisha,381,21,-75,-74.8,
Jajapur,Odisha,382,21,76.9,75.3,
Dhenkanal,Odisha,383,21,-81.1,-77.5,
Anugul,Odisha,384,21,-72.6,-73.4,
Nayagarh,Odisha,385,21,74.3,71.9,
Khordha,Odisha,386,21,70.5,-71.9,*
Puri,Odisha,387,21,71.8,69.2,
Ganjam,Odisha,388,21,-71.3,-71.8,
Gajapati,Odisha,389,21,-91,*,
Kandhamal,Odisha,390,21,-80.9,-80,
Baudh,Odisha,391,21,-72.8,-72.8,
Subarnapur,Odisha,392,21,-86.1,-85.7,
Balangir,Odisha,393,21,-66.4,-69.7,
Nuapada,Odisha,394,21,-85.8,-84.9,
Kalahandi,Odisha,395,21,-71,-70.2,
Rayagada,Odisha,396,21,-69.6,-74.1,
Nabarangapur,Odisha,397,21,-58.7,-57.7,
Koraput,Odisha,398,21,-73.9,*,
Malkangiri,Odisha,399,21,69.5,69.3,
Korea,Chhattisgarh,400,22,77.2,76.6,78.5
Surguja,Chhattisgarh,401,22,63.3,60.3,
Jashpur,Chhattisgarh,402,22,57.3,57.4,
Raigarh,Chhattisgarh,403,22,71.7,-69.3,
Korba,Chhattisgarh,404,22,61.1,48.5,-86.7
Janjgir Champa,Chhattisgarh,405,22,62.1,63.8,
Bilaspur,Chhattisgarh,406,22,76.3,72.3,
Kabirdham,Chhattisgarh,407,22,62,63.8,
Rajnandgaon,Chhattisgarh,408,22,82.9,-81.2,
Durg,Chhattisgarh,409,22,69.2,-64.9,-77.9
Raipur,Chhattisgarh,410,22,73.6,-77.4,*
Mahasamund,Chhattisgarh,411,22,66.5,68.2,
Dhamtari,Chhattisgarh,412,22,76.8,73.7,
Uttar Bastar Kanker,Chhattisgarh,413,22,*,*,
Bastar,Chhattisgarh,414,22,68.5,67.6,
Narayanpur,Chhattisgarh,415,22,66.1,-64.3,
Dakshin Bastar Dantewada,Chhattisgarh,416,22,-77.2,-74.7,
Bijapur,Chhattisgarh,417,22,-83.4,-83,
Sheopur,Madhya Pradesh,418,23,-66.9,*,
Morena,Madhya Pradesh,419,23,-97.3,-96.7,
Bhind,Madhya Pradesh,420,23,*,*,
Gwalior,Madhya Pradesh,421,23,80.4,-82,-79.7
Datia,Madhya Pradesh,422,23,-85.4,-84.7,
Shivpuri,Madhya Pradesh,423,23,-69.2,-71.4,
Tikamgarh,Madhya Pradesh,424,23,58.7,55.1,
Chhatarpur,Madhya Pradesh,425,23,71.2,69.1,
Panna,Madhya Pradesh,426,23,68.2,-67.9,
Sagar,Madhya Pradesh,427,23,58,57.4,
Damoh,Madhya Pradesh,428,23,72.8,-70.6,
Satna,Madhya Pradesh,429,23,-69.3,-60,
Rewa,Madhya Pradesh,430,23,62.2,57.9,
Umaria,Madhya Pradesh,431,23,67.6,65.2,
Neemuch,Madhya Pradesh,432,23,84.3,-86.3,
Mandsaur,Madhya Pradesh,433,23,77,72.1,
Ratlam,Madhya Pradesh,434,23,72.3,69,
Ujjain,Madhya Pradesh,435,23,76.3,74.7,-80.1
Shajapur,Madhya Pradesh,436,23,*,*,
Dewas,Madhya Pradesh,437,23,68.2,-61.2,
Dhar,Madhya Pradesh,438,23,82.5,80.4,
Indore,Madhya Pradesh,439,23,-83.3,,-83
Khargone (West Nimar),Madhya Pradesh,440,23,77.7,78.1,
Barwani,Madhya Pradesh,441,23,71.7,68.9,
Rajgarh,Madhya Pradesh,442,23,-68.2,-68.6,
Vidisha,Madhya Pradesh,443,23,65.9,61.9,
Bhopal,Madhya Pradesh,444,23,*,,*
Sehore,Madhya Pradesh,445,23,-77,-79.3,
Raisen,Madhya Pradesh,446,23,73.6,71.8,
Betul,Madhya Pradesh,447,23,-67.2,-61,
Harda,Madhya Pradesh,448,23,79.3,-77.2,
Hoshangabad,Madhya Pradesh,449,23,73.4,-72.4,*
Katni,Madhya Pradesh,450,23,-55.4,-53.8,
Jabalpur,Madhya Pradesh,451,23,74.7,-69.8,*
Narsimhapur,Madhya Pradesh,452,23,63,-64.6,
Dindori,Madhya Pradesh,453,23,-55.9,-55.3,
Mandla,Madhya Pradesh,454,23,-50.1,-55.6,
Chhindwara,Madhya Pradesh,455,23,-75.3,-78.8,
Seoni,Madhya Pradesh,456,23,*,*,
Balaghat,Madhya Pradesh,457,23,-85.8,-84,
Guna,Madhya Pradesh,458,23,75.2,-76,
Ashoknagar,Madhya Pradesh,459,23,-72.7,-61.4,
Shahdol,Madhya Pradesh,460,23,-57.4,-54,
Anuppur,Madhya Pradesh,461,23,-52.7,-47.9,
Sidhi,Madhya Pradesh,462,23,-68.2,-66.6,
Singrauli,Madhya Pradesh,463,23,54,53.8,
Jhabua,Madhya Pradesh,464,23,62.6,59.4,
Alirajpur,Madhya Pradesh,465,23,63.5,62.4,
Khandwa (East Nimar),Madhya Pradesh,466,23,85.3,84.7,
Burhanpur,Madhya Pradesh,467,23,72.6,68.2,-82.8
Kachchh,Gujarat,468,24,*,*,*
Banaskantha,Gujarat,469,24,-66.5,*,
Patan,Gujarat,470,24,-56.6,-63,
Mahesena,Gujarat,471,24,*,*,
Sabarkantha,Gujarat,472,24,-51.5,*,
Gandhinagar,Gujarat,473,24,-86,*,*
Ahmadabad,Gujarat,474,24,*,,*
Surendranagar,Gujarat,475,24,*,*,
Rajkot,Gujarat,476,24,*,*,*
Jamnagar,Gujarat,477,24,*,*,*
Porbandar,Gujarat,478,24,*,*,*
Junagadh,Gujarat,479,24,-88.3,*,*
Amreli,Gujarat,480,24,*,*,
Bhavnagar,Gujarat,481,24,*,*,*
Anand,Gujarat,482,24,66.5,-67.8,*
Kheda,Gujarat,483,24,-79.2,-80.5,
Panchmahal,Gujarat,484,24,-72.2,-69.6,
Dohad,Gujarat,485,24,-75,-75,
Vadodara,Gujarat,486,24,-72.5,*,*
Narmada,Gujarat,487,24,-55.8,-55.8,
Bharuch,Gujarat,488,24,-72.5,*,*
The Dangs,Gujarat,489,24,-51.7,-45.6,
Navsari,Gujarat,490,24,*,*,*
Valsad,Gujarat,491,24,*,*,*
Surat,Gujarat,492,24,*,,*
Tapi,Gujarat,493,24,-65.9,-68,
Diu,Daman & Diu,494,25,-88.1,*,*
Daman,Daman & Diu,495,25,*,,*
Nandurbar,Maharashtra,497,27,-73,-68.9,
Dhule,Maharashtra,498,27,-94.7,-96.1,
Jalgaon,Maharashtra,499,27,-94.9,*,-83.1
Buldhana,Maharashtra,500,27,-88.2,-94.1,
Akola,Maharashtra,501,27,88.8,-88,-90.4
Washim,Maharashtra,502,27,-96.9,-96.2,
Amravati,Maharashtra,503,27,-83.3,*,*
Wardha,Maharashtra,504,27,*,*,*
Nagpur,Maharashtra,505,27,-83.7,*,*
Bhandara,Maharashtra,506,27,*,*,
Gondiya,Maharashtra,507,27,*,*,
Gadchiroli,Maharashtra,508,27,*,*,
Chandrapur,Maharashtra,509,27,*,*,*
Yavatmal,Maharashtra,510,27,-77.1,-79.1,
Nanded,Maharashtra,511,27,86.2,84.3,
Hingoli,Maharashtra,512,27,-82.9,-84.8,
Parbhani,Maharashtra,513,27,-91.3,*,-92.2
Jalna,Maharashtra,514,27,-65.2,-65.2,
Aurangabad,Maharashtra,515,27,84.2,-96.6,*
Nashik,Maharashtra,516,27,85,-80.8,*
Thane,Maharashtra,517,27,-87.9,,*
Mumbai Suburban,Maharashtra,518,27,*,,*
Mumbai,Maharashtra,519,27,*,,*
Raigarh,Maharashtra,520,27,-70.2,*,*
Pune,Maharashtra,521,27,-93.3,*,*
Ahmednagar,Maharashtra,522,27,-81.2,-73.5,
Bid,Maharashtra,523,27,-82.3,*,
Latur,Maharashtra,524,27,71.2,-65.1,
Osmanabad,Maharashtra,525,27,-70.9,-70.1,
Solapur,Maharashtra,526,27,-84,-84.3,*
