district,state,district_census_code,state_census_code,total,rural,urban
Kupwara,Jammu & Kashmir,1,1,6.4,6.2,
Badgam,Jammu & Kashmir,2,1,7.7,8,
Leh(Ladakh),Jammu & Kashmir,3,1,4.5,4.2,5.1
Kargil,Jammu & Kashmir,4,1,4.1,4.5,
Punch,Jammu & Kashmir,5,1,7.8,7.9,
Rajouri,Jammu & Kashmir,6,1,9,9,
Kathua,Jammu & Kashmir,7,1,6.7,6.6,
Baramula,Jammu & Kashmir,8,1,5.6,5.9,
Bandipore,Jammu & Kashmir,9,1,7.6,7.4,
Srinagar,Jammu & Kashmir,10,1,11.6,,11.7
Ganderbal,Jammu & Kashmir,11,1,9.9,9.4,
Pulwama,Jammu & Kashmir,12,1,7.6,7.6,
Shupiyan,Jammu & Kashmir,13,1,9,9,
Anantnag,Jammu & Kashmir,14,1,13.9,11.4,
Kulgam,Jammu & Kashmir,15,1,10.2,10.8,
Doda,Jammu & Kashmir,16,1,8.4,7.9,
Ramban,Jammu & Kashmir,17,1,8.4,8.4,
Kishtwar,Jammu & Kashmir,18,1,7.4,7.7,
Udhampur,Jammu & Kashmir,19,1,6.3,5.7,
Reasi,Jammu & Kashmir,20,1,5.4,5.1,
Jammu,Jammu & Kashmir,21,1,10.3,8.6,12.2
Samba,Jammu & Kashmir,22,1,10.9,10.8,
Chamba,Himachal Pradesh,23,2,5.3,5,
Kangra,Himachal Pradesh,24,2,10.8,11,
Lahul and Spiti,Himachal Pradesh,25,2,8.5,8.5,
Kullu,Himachal Pradesh,26,2,10.3,9.8,
Mandi,Himachal Pradesh,27,2,9.8,10.3,
Hamirpur,Himachal Pradesh,28,2,11.9,11.6,
Una,Himachal Pradesh,29,2,9.5,9.6,
Bilaspur,Himachal Pradesh,30,2,9.2,9.3,
Solan,Himachal Pradesh,31,2,8.4,7.4,
Sirmaur,Himachal Pradesh,32,2,9.5,9.7,
Shimla,Himachal Pradesh,33,2,8.1,6.7,
Kinnaur,Himachal Pradesh,34,2,7,7,
Gurdaspur,Punjab,35,3,11.6,10.1,
Kapurthala,Punjab,36,3,7.5,7.3,7.7
Jalandhar,Punjab,37,3,8.6,11.1,6.4
Hoshiarpur,Punjab,38,3,11.3,10.3,
Sahid Bhagat Singh Nagar,Punjab,39,3,10.5,10.7,9.8
Fatehgarh Sahib,Punjab,40,3,11.1,11.8,9.4
